Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,29.125461,-1.219540,-0.505894,-0.063376,-0.245956,0.204470,0.197806,0.154009,0.225189,0.117493,0.000013,-0.117491,-0.225198
1,27.190479,-1.002448,-0.741406,0.050168,0.160908,0.161235,-0.450189,-0.071077,-0.031455,-0.195321,0.000012,0.195323,0.031447
2,27.221549,-1.347908,-0.968070,0.090883,-0.172234,-0.140136,-0.628289,0.019148,0.064066,0.120403,0.000011,-0.120401,-0.064074
3,26.830017,-1.453307,-1.123290,-0.247735,0.332349,0.424896,-0.026130,-0.026616,-0.124605,0.311913,0.000012,-0.311909,0.124598
4,26.204378,-0.860622,-0.672809,0.018205,0.127005,-0.012235,-0.537385,-0.101172,-0.116078,0.074900,0.000011,-0.074897,0.116070
5,24.952842,-0.666833,-0.560625,-0.066863,-0.292032,-0.040376,-0.219073,-0.057256,0.012980,-0.067354,0.000011,0.067356,-0.012987
6,25.526103,-0.285618,-0.354614,-0.250959,-0.141553,-0.076822,-0.268635,-0.255953,-0.050344,0.015575,0.000011,-0.015572,0.050337
7,25.935516,-0.703411,-0.502654,0.194180,-0.236564,-0.030560,-0.188629,0.018532,-0.122691,0.091699,0.000011,-0.091697,0.122684
8,25.382911,-0.481894,-0.364999,0.086726,-0.259598,-0.179459,-0.357991,0.013889,0.137271,0.088350,0.000010,-0.088347,-0.137279
9,24.728858,-0.510160,-0.297094,0.304440,-0.425550,-0.280617,-0.309836,0.126588,0.090305,0.290382,0.000010,-0.290379,-0.090311
10,24.216125,-0.664600,-0.452047,0.248926,0.071555,0.205439,-0.149989,0.033474,0.088095,0.148853,0.000010,-0.148851,-0.088102
11,24.325054,-1.066992,-0.921821,-0.185849,0.117360,-0.057736,-0.201240,0.519119,-0.204009,0.119705,0.000010,-0.119702,0.204001
12,25.117048,-0.847992,-0.670315,0.030943,0.109492,0.219390,-0.129503,0.049633,-0.196538,-0.103729,0.000011,0.103732,0.196530
13,26.731292,-1.036526,-0.634832,0.437349,-0.226847,0.052085,-0.317899,-0.146686,-0.322337,0.030991,0.000011,-0.030988,0.322330
14,26.504167,-0.640501,-0.297386,0.468807,-0.399043,0.004824,-0.228269,-0.083520,0.328230,0.404165,0.000011,-0.404163,-0.328237
