Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.024148,-1.437767,-0.488519,-0.302880,-0.447252,0.391895,0.551486,0.275626,0.374256,0.171563,0.000013,-0.171561,-0.374264
1,19.413473,-0.830033,-0.671819,-0.122817,-0.171860,0.168602,0.074543,-0.033862,-0.322762,0.028030,0.000008,-0.028027,0.322756
2,18.541578,0.034670,-0.029883,-0.286414,-0.248382,0.096762,0.282222,-0.305454,-0.411148,0.016774,0.000008,-0.016772,0.411144
3,16.886566,-0.694124,-0.694053,-0.351203,0.003918,0.089134,0.121130,0.258215,-0.159624,0.059716,0.000007,-0.059714,0.159619
4,17.148475,-1.020164,-0.920043,-0.548395,-0.085855,0.374293,0.391002,0.036942,-0.043058,0.144325,0.000008,-0.144324,0.043053
5,15.793919,-0.639584,-0.456991,0.119071,-0.277359,0.188859,-0.051825,-0.133806,0.094939,0.079497,0.000007,-0.079495,-0.094944
6,15.602949,-0.517486,-0.470392,-0.141858,-0.160402,0.175365,-0.017613,-0.137560,-0.074300,0.029758,0.000007,-0.029757,0.074296
7,15.414005,-0.831941,-0.568569,0.138110,-0.400113,0.091709,0.004015,0.097642,-0.111195,-0.169784,0.000007,0.169786,0.111191
8,16.220741,-0.477577,-0.383664,-0.012916,-0.127185,0.308937,0.385917,0.362762,0.203066,0.011107,0.000007,-0.011106,-0.203070
9,16.259319,-0.464970,-0.150522,0.427723,-0.797343,-0.108053,-0.048691,0.007647,0.056256,0.014972,0.000007,-0.014970,-0.056261
10,16.801193,-1.028267,-0.711143,0.249874,-0.240590,0.068675,-0.063522,0.431697,0.136648,0.116682,0.000007,-0.116680,-0.136653
11,15.963266,-0.715773,-0.521611,0.171154,-0.157810,0.033784,-0.247367,0.027465,0.006366,-0.042461,0.000007,0.042463,-0.006371
12,18.571920,-0.846888,-0.844512,-0.888824,-0.685633,0.014843,0.278768,-0.348609,-0.125832,-0.064567,0.000008,0.064569,0.125827
