Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.009592,-1.446050,-0.499347,-0.306208,-0.440516,0.397286,0.569296,0.287214,0.379003,0.173402,0.000013,-0.173399,-0.379012
1,16.636304,-0.440830,-0.233549,0.277707,-0.458984,-0.001443,0.017277,0.035882,-0.084439,-0.156797,0.000007,0.156798,0.084434
2,16.251628,-0.475939,-0.078484,0.816148,-0.351261,-0.117727,-0.273452,0.239373,-0.094547,0.043666,0.000006,-0.043665,0.094542
3,15.856240,-0.723631,-0.390448,0.515058,0.048566,0.377267,0.169924,0.316410,0.129841,0.185544,0.000007,-0.185543,-0.129845
4,15.903360,-0.749338,-0.522478,0.154171,-0.195682,-0.011185,-0.009804,0.539541,0.056625,-0.143028,0.000007,0.143030,-0.056630
5,16.097373,-0.643546,-0.445818,0.237049,-0.062598,0.113778,-0.125914,0.046853,-0.072311,0.057188,0.000007,-0.057186,0.072306
6,17.288925,-0.071477,-0.163570,-0.094203,0.018126,-0.178800,-0.282716,-0.040586,-0.237699,-0.035520,0.000007,0.035522,0.237694
7,16.291128,-0.917649,-0.532323,0.421549,-0.504375,0.120633,-0.015683,0.082959,0.016930,-0.088590,0.000007,0.088591,-0.016935
8,18.170021,-1.084458,-0.903633,-0.528423,-0.364095,0.372226,0.105631,-0.486023,0.101086,0.114868,0.000008,-0.114867,-0.101090
9,16.370418,-0.185851,-0.268108,-0.198242,-0.012176,0.001823,-0.139043,-0.103006,-0.182357,-0.016145,0.000007,0.016147,0.182352
10,16.097028,-0.852481,-0.537070,0.222248,-0.546655,0.031443,0.219412,0.486156,0.166054,0.137816,0.000007,-0.137815,-0.166058
11,16.597682,-0.332609,0.012842,0.694859,-0.562850,-0.040835,-0.109154,-0.068731,0.180334,-0.027390,0.000007,0.027391,-0.180338
12,16.389734,-1.101756,-0.672360,0.381363,-0.035166,0.361704,0.005585,0.163559,-0.095197,-0.378194,0.000007,0.378196,0.095192
13,15.522984,-0.722944,-0.393297,0.463513,-0.365031,0.056061,-0.236449,-0.081572,0.213253,0.060534,0.000007,-0.060532,-0.213257
14,16.923276,-0.855056,-0.605819,0.140998,-0.400725,-0.069146,-0.311827,-0.089328,0.128862,-0.028549,0.000007,0.028551,-0.128866
15,14.965641,-0.900754,-0.550423,0.377197,-0.495918,-0.188135,-0.141337,0.376571,-0.095942,0.263664,0.000006,-0.263662,0.095938
16,18.262174,-0.829020,-0.639909,-0.068005,-0.450272,0.006639,0.144123,0.418006,-0.059678,-0.008133,0.000008,0.008135,0.059672
17,20.208747,-0.387229,-0.424302,-0.330034,-0.221193,-0.177625,0.159431,0.495917,-0.404973,-0.103257,0.000008,0.103259,0.404967
18,16.075181,-0.217237,0.116960,0.618704,-0.619296,-0.191952,-0.189980,-0.230627,-0.161678,0.095227,0.000007,-0.095226,0.161674
19,16.980377,-0.859424,-0.614155,0.174964,-0.223633,0.003845,-0.263791,0.087440,0.082470,0.044281,0.000007,-0.044280,-0.082475
20,16.483964,-0.462101,-0.287717,0.304016,-0.172087,-0.135797,-0.109994,0.465541,0.066778,0.179892,0.000006,-0.179891,-0.066783
21,16.111352,-0.396471,-0.206457,0.208499,-0.603594,-0.010294,-0.023324,-0.282005,0.077656,0.013695,0.000007,-0.013694,-0.077660
22,15.456911,-1.075807,-0.643404,0.499787,0.031146,0.172321,-0.309918,0.030555,-0.087350,0.036727,0.000006,-0.036726,0.087346
23,15.371804,-0.632918,-0.325762,0.398716,-0.558297,-0.116676,-0.181407,-0.071331,-0.078172,0.159434,0.000006,-0.159433,0.078168
24,15.945415,-0.915845,-0.604783,0.151240,-0.286081,0.467478,0.268831,-0.085947,0.236325,0.115727,0.000007,-0.115725,-0.236330
25,17.518144,-1.054030,-0.558658,0.641451,-0.203764,0.172633,-0.064478,0.300861,-0.079323,-0.059852,0.000007,0.059854,0.079317
26,17.607442,-0.938771,-0.492745,0.596527,-0.053655,0.152332,-0.212688,0.060039,0.014972,0.251064,0.000007,-0.251063,-0.014977
27,17.934040,-0.959658,-0.670244,0.034500,0.382805,0.605987,0.312007,-0.075035,-0.417817,0.085394,0.000008,-0.085392,0.417811
28,19.092687,-0.529077,-0.520462,-0.334368,0.272579,0.391350,0.092534,-0.342263,-0.247857,-0.032630,0.000008,0.032632,0.247851
29,16.600852,-0.268883,0.096367,0.739766,-0.339303,0.039839,-0.045310,-0.020444,-0.084634,0.056314,0.000007,-0.056313,0.084629
30,16.592905,-1.082605,-0.704423,0.287893,-0.301731,0.218964,0.087331,0.173262,-0.041876,0.034400,0.000007,-0.034398,0.041871
31,16.259185,-0.585428,-0.279698,0.522574,-0.183727,-0.140067,-0.373766,0.130914,0.061940,0.005039,0.000007,-0.005037,-0.061945
32,16.239574,-0.799676,-0.590286,-0.029555,-0.481324,-0.032816,0.057339,0.224093,-0.096777,-0.190685,0.000007,0.190686,0.096772
33,15.012923,-1.013730,-0.700735,0.173656,0.083035,0.475540,0.093461,-0.019153,0.057586,-0.080373,0.000007,0.080375,-0.057590
34,15.844702,-0.936777,-0.683946,0.007741,-0.470228,0.074096,0.092631,0.118069,-0.077834,-0.096385,0.000007,0.096386,0.077829
35,16.297990,-0.498862,-0.213300,0.592728,0.052566,-0.112150,-0.329442,0.368192,-0.010802,0.229540,0.000006,-0.229539,0.010797
36,17.051345,-0.595896,-0.373966,0.322723,-0.133689,-0.050694,-0.413997,-0.158625,-0.153343,0.014623,0.000007,-0.014622,0.153338
37,15.844466,-0.092431,-0.091104,0.108985,0.069954,0.141757,-0.136580,-0.014027,0.230558,0.197527,0.000007,-0.197525,-0.230562
38,16.995326,-1.045506,-0.848956,-0.169003,-0.246399,-0.022243,-0.211589,-0.213605,-0.197978,0.112400,0.000007,-0.112398,0.197974
39,18.485166,-0.897987,-0.552471,0.393658,0.085841,0.407626,0.003608,0.116656,0.037173,0.024111,0.000008,-0.024110,-0.037178
40,22.157222,-1.743779,-1.050132,0.546162,0.011869,0.605076,0.071882,0.199098,0.208651,0.108727,0.000010,-0.108725,-0.208658
41,19.278757,-0.402422,-0.412292,-0.135804,0.166180,0.151586,0.061847,0.446010,0.111280,-0.006208,0.000008,0.006210,-0.111285
42,16.015192,-0.618328,-0.453364,0.096471,-0.296720,-0.000497,-0.173200,-0.061432,0.115339,0.105743,0.000007,-0.105741,-0.115343
43,17.476167,-0.844332,-0.619113,0.140811,0.047467,0.092991,-0.348693,-0.002737,-0.115007,-0.126044,0.000007,0.126045,0.115001
44,16.873966,-0.585070,-0.353775,0.343156,-0.029492,0.081909,-0.051098,0.152650,-0.265780,-0.078805,0.000007,0.078807,0.265775
45,15.638945,-1.354460,-0.839657,0.440308,-0.385408,-0.165768,-0.459685,0.288730,0.194151,0.094557,0.000007,-0.094556,-0.194156
46,15.855091,-0.984355,-0.486318,0.623118,-0.480783,0.205306,0.070239,0.177596,0.103232,0.173177,0.000007,-0.173176,-0.103236
47,18.733259,-0.382469,-0.126894,0.033104,-0.766888,0.114397,0.349416,-0.353004,-0.287571,0.108683,0.000008,-0.108681,0.287566
48,16.974374,-0.136665,-0.016483,0.243474,-0.411794,0.044454,0.039853,-0.280696,-0.061819,0.016011,0.000007,-0.016009,0.061815
49,18.296623,-0.679327,-0.558302,-0.014682,-0.177252,-0.072500,-0.331722,-0.146103,-0.243999,-0.033429,0.000008,0.033431,0.243994
