Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.742488,-1.728448,-0.265527,-0.579906,-0.036958,0.406083,0.268921,0.048153,0.261079,0.218498,0.000014,-0.218495,-0.261087
1,25.670263,-0.631629,-0.517522,-0.042135,-0.251604,0.071171,-0.045690,-0.111817,-0.152978,-0.026598,0.000011,0.026600,0.152971
2,25.365270,-0.612852,-0.527063,-0.036811,-0.036323,-0.013279,-0.216194,0.023690,0.037814,0.287174,0.000010,-0.287171,-0.037821
3,25.427074,-0.577718,-0.492820,-0.133413,0.387417,0.263241,-0.296881,-0.453010,-0.437153,-0.064289,0.000011,0.064291,0.437146
4,26.516099,-0.811614,-0.560088,0.240795,-0.050343,-0.090722,-0.515949,-0.166696,-0.203716,0.085578,0.000011,-0.085575,0.203708
5,26.127359,-0.729480,-0.540305,0.149299,-0.035051,0.000080,-0.238992,-0.015646,-0.322240,-0.081490,0.000011,0.081492,0.322232
6,26.761936,-0.661149,-0.390344,0.355344,-0.259668,0.072204,-0.164049,-0.163153,-0.162805,0.052423,0.000011,-0.052421,0.162797
7,26.166757,-0.797254,-0.754479,-0.378646,0.201353,0.141359,-0.276765,-0.144138,-0.018207,0.123600,0.000011,-0.123598,0.018200
8,26.298818,-0.813165,-0.499748,0.338826,0.294853,0.460423,-0.122332,-0.175436,-0.153378,-0.101974,0.000011,0.101976,0.153370
9,25.831449,-1.122232,-0.776234,0.197905,-0.257934,-0.117684,-0.499756,-0.004932,0.056177,0.078803,0.000011,-0.078801,-0.056184
10,26.999010,-1.235008,-0.821361,0.319149,0.253114,0.199777,-0.322219,0.083817,-0.192880,0.197143,0.000011,-0.197140,0.192872
11,26.341402,-1.066051,-0.863400,-0.113027,0.186354,0.234654,-0.150557,0.037622,-0.209610,0.017659,0.000011,-0.017656,0.209602
12,26.005344,-1.249036,-0.926357,0.025496,-0.266470,0.137405,-0.041760,0.181769,0.136607,0.254552,0.000011,-0.254550,-0.136614
