Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.529123,-1.124927,-0.347168,-0.213370,-0.436761,0.196109,0.270610,0.081733,0.229530,0.051314,0.000013,-0.051311,-0.229538
1,25.133207,-0.664341,-0.197295,0.868246,-0.172618,0.038862,-0.414394,-0.227551,-0.331339,0.012644,0.000010,-0.012642,0.331332
2,27.179466,-1.054923,-0.670967,0.382866,-0.513090,-0.141731,-0.273893,0.053873,-0.405042,0.071716,0.000011,-0.071714,0.405034
3,25.852005,-0.568932,-0.398253,0.093121,-0.511417,-0.160218,-0.210451,-0.177537,-0.316144,0.002252,0.000011,-0.002249,0.316137
4,24.616230,-0.184656,-0.147220,0.138613,-0.005848,0.016929,-0.231896,-0.177096,-0.016201,0.260244,0.000010,-0.260241,0.016194
5,24.063219,-0.505283,-0.101455,0.803859,-0.233437,0.076329,-0.015347,0.298470,-0.211404,0.107486,0.000010,-0.107484,0.211397
6,25.137670,-0.504513,-0.241502,0.496919,-0.137756,-0.122082,-0.464165,-0.182927,-0.234175,0.197147,0.000010,-0.197144,0.234168
7,24.847890,-0.162888,-0.218901,-0.001719,0.126893,-0.046543,-0.193969,0.080625,-0.201533,0.044908,0.000010,-0.044905,0.201526
8,24.910352,-0.318328,-0.294688,0.030719,0.215973,0.159897,-0.169199,-0.102169,-0.292409,-0.025594,0.000010,0.025597,0.292403
9,24.882007,-0.353407,-0.173743,0.386760,0.005129,0.025004,-0.316283,-0.208499,-0.451340,-0.191689,0.000010,0.191692,0.451333
10,24.785528,-0.200356,0.088920,0.685395,0.276230,0.288205,-0.226645,-0.441943,-0.524801,-0.020289,0.000010,0.020292,0.524794
11,24.561119,-0.237963,-0.173624,0.172564,0.025179,-0.058472,-0.341452,-0.218871,-0.172464,0.159891,0.000010,-0.159888,0.172457
12,25.227464,-0.548681,-0.298038,0.450975,0.212345,-0.009250,-0.575693,-0.110133,-0.243134,-0.028682,0.000010,0.028685,0.243127
13,26.069850,-0.564642,-0.406070,0.137920,-0.347927,-0.382129,-0.611376,-0.221686,-0.107779,0.207442,0.000011,-0.207439,0.107772
14,24.345111,-0.422880,-0.241624,0.317181,-0.265356,-0.172702,-0.464169,-0.020825,0.043000,-0.076256,0.000010,0.076259,-0.043007
15,24.644063,-0.255380,0.084894,0.791200,-0.354112,-0.340864,-0.434597,0.119052,-0.177129,0.186220,0.000010,-0.186218,0.177122
16,24.387994,-0.164544,-0.064263,0.175070,-0.264561,-0.042604,-0.019272,-0.090883,-0.397970,-0.185367,0.000010,0.185369,0.397964
17,25.516679,-0.149262,-0.130635,0.142015,0.071305,-0.045439,-0.259072,-0.168826,-0.464607,-0.041514,0.000010,0.041516,0.464600
18,24.395002,-0.453710,-0.324959,0.174629,-0.035117,0.102697,-0.145525,-0.066796,-0.332530,-0.163817,0.000010,0.163820,0.332523
19,24.565431,-0.003060,0.033601,0.282023,0.118552,-0.107139,-0.429529,-0.238300,-0.247971,0.161270,0.000010,-0.161267,0.247964
20,25.218759,0.194604,0.140308,0.115490,0.064816,0.096408,-0.221139,-0.396190,-0.105956,-0.158748,0.000011,0.158750,0.105949
21,24.488624,-0.296810,-0.360142,-0.179723,-0.088125,-0.351599,-0.451370,0.082676,-0.065270,0.339696,0.000010,-0.339693,0.065263
22,24.981056,0.083813,0.001478,-0.038415,-0.216980,-0.349772,-0.280537,0.175551,-0.189461,-0.152680,0.000010,0.152682,0.189454
23,24.929637,-0.095951,-0.116482,0.064278,-0.153057,-0.237031,-0.243484,0.179254,-0.233487,0.017372,0.000010,-0.017369,0.233480
24,24.375392,-0.355457,-0.310052,0.065095,0.022603,-0.157904,-0.410269,0.023470,-0.159768,-0.039711,0.000010,0.039714,0.159761
25,24.019453,-0.335882,-0.151449,0.361952,-0.384883,-0.147428,-0.236031,0.021927,-0.284520,-0.146063,0.000010,0.146066,0.284513
26,23.201232,-0.594387,-0.125186,0.900336,-0.358646,0.018953,-0.433264,-0.267206,-0.079386,-0.174037,0.000010,0.174039,0.079379
