Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.652057,-1.043833,-0.273858,-0.097017,-0.283722,0.335936,0.385456,0.129292,0.282502,0.111371,0.000013,-0.111369,-0.282510
1,24.466861,-0.439886,-0.351853,0.043794,-0.067330,0.189114,-0.078505,-0.101482,0.186623,0.149059,0.000010,-0.149057,-0.186629
2,23.801641,-1.137841,-0.833027,0.051683,-0.513368,0.070068,-0.142255,-0.009502,0.210217,-0.065642,0.000010,0.065644,-0.210224
3,24.635650,-0.287526,-0.149786,0.311776,0.073922,0.177162,-0.203930,-0.234565,-0.073057,0.046395,0.000010,-0.046393,0.073050
4,24.680822,-0.456316,-0.161877,0.531366,-0.306755,0.108438,-0.182335,-0.174911,0.236082,0.218398,0.000010,-0.218395,-0.236088
5,23.526908,-0.252403,-0.059660,0.462318,-0.107843,-0.007981,-0.331011,-0.107225,0.187955,0.232569,0.000010,-0.232567,-0.187961
6,23.948589,-0.472359,-0.337706,0.218003,-0.088577,-0.057878,-0.341841,0.088443,0.050712,0.080709,0.000010,-0.080706,-0.050719
7,23.549772,-0.270294,0.007010,0.698203,-0.054447,0.102388,-0.219481,-0.066640,0.004204,0.106649,0.000010,-0.106646,-0.004210
8,23.957618,-0.437485,-0.137631,0.475132,-0.620306,-0.043602,0.038335,0.173826,0.071938,-0.021299,0.000010,0.021301,-0.071945
9,23.155153,-0.355245,-0.114459,0.497668,-0.160303,0.158459,0.022588,0.051867,-0.248594,-0.163241,0.000010,0.163243,0.248587
10,23.490446,-0.328146,-0.261636,0.081091,-0.259861,-0.049872,-0.142349,-0.011529,-0.057000,0.090146,0.000010,-0.090144,0.056993
11,23.749971,0.013686,0.092563,0.258870,-0.184778,0.188899,0.057867,-0.345581,-0.122840,-0.094640,0.000010,0.094643,0.122834
12,24.026865,-0.061059,0.111402,0.537648,-0.208719,-0.099727,-0.225087,-0.053106,-0.052244,0.160884,0.000010,-0.160881,0.052238
13,24.543323,-0.590474,-0.158273,0.852311,-0.299113,0.040913,-0.250192,0.015164,-0.122390,0.053833,0.000010,-0.053831,0.122383
14,24.077190,-0.325086,-0.188424,0.299699,-0.097395,0.097667,-0.142705,0.008973,0.181073,0.179011,0.000010,-0.179008,-0.181080
15,22.473176,-0.302343,-0.152711,0.283264,-0.333765,-0.123754,-0.032807,0.318506,-0.089397,-0.025327,0.000009,0.025329,0.089391
16,23.344600,-0.742758,-0.656431,-0.141868,-0.251387,-0.120238,-0.223644,0.112997,-0.091803,0.231078,0.000010,-0.231075,0.091796
17,23.182699,-0.167243,-0.096871,0.211806,-0.271924,-0.124227,-0.177508,0.035841,0.035908,0.166776,0.000009,-0.166774,-0.035914
18,22.873538,-0.081714,0.097692,0.461943,-0.403471,-0.242329,-0.350848,-0.052042,0.088251,-0.016534,0.000009,0.016537,-0.088257
19,23.205837,-0.484373,-0.249858,0.376916,-0.269103,0.172779,-0.063542,-0.124208,-0.135431,-0.099091,0.000010,0.099093,0.135424
20,23.115783,-0.218436,-0.091753,0.319366,-0.221652,-0.007013,-0.116020,0.038497,-0.154340,0.056057,0.000009,-0.056055,0.154333
21,23.098445,-0.163605,-0.148843,0.043949,-0.349763,-0.300446,-0.082911,0.271566,-0.144273,0.139085,0.000009,-0.139083,0.144267
22,24.227512,-0.343552,-0.053274,0.639773,-0.368751,-0.090077,-0.235800,0.012319,-0.090017,0.040179,0.000010,-0.040177,0.090010
23,23.717226,-0.320564,-0.287679,0.049629,-0.222803,-0.209284,-0.285347,0.199075,0.097973,0.209612,0.000010,-0.209610,-0.097979
24,23.602729,-0.390797,-0.266746,0.232342,-0.020657,-0.111039,-0.419960,-0.041245,0.004778,0.086160,0.000010,-0.086158,-0.004785
25,24.088994,-0.013283,0.048391,0.258760,-0.161264,-0.031096,-0.252166,-0.345162,-0.027930,0.050016,0.000010,-0.050013,0.027924
26,23.465036,-0.181433,0.082039,0.763168,0.169635,0.010375,-0.348925,0.004773,-0.347390,-0.093403,0.000009,0.093405,0.347383
27,23.673873,-0.075904,0.278429,0.880153,-0.316638,-0.246609,-0.149207,0.444725,-0.118586,-0.008804,0.000009,0.008806,0.118579
28,23.333093,-0.151774,0.072017,0.521463,-0.108723,0.127053,-0.164115,-0.409412,-0.065464,0.245482,0.000010,-0.245479,0.065458
29,23.490688,-0.225466,-0.186073,0.058096,-0.405015,-0.319161,-0.237765,0.116754,-0.064436,0.070873,0.000009,-0.070871,0.064429
30,22.522531,-0.191122,-0.142103,0.220492,-0.047381,-0.061079,-0.232075,0.072892,-0.100550,0.038774,0.000009,-0.038772,0.100544
31,23.028499,-0.212346,0.072952,0.741105,-0.181831,0.052402,-0.134211,0.094255,0.089432,0.169431,0.000009,-0.169429,-0.089438
32,23.267858,-0.232016,-0.027408,0.398445,-0.487313,-0.183141,-0.170728,-0.110396,-0.131294,0.064292,0.000009,-0.064289,0.131287
33,22.386819,-0.024031,0.002010,0.085956,-0.259027,-0.010538,0.211919,0.253325,-0.089428,-0.159388,0.000009,0.159391,0.089421
34,23.076435,-0.198404,-0.227930,-0.063691,-0.103759,0.047645,0.089411,0.048992,-0.187875,0.116035,0.000009,-0.116033,0.187868
35,22.403711,-0.185215,-0.130507,0.057213,-0.342229,0.030608,0.184380,0.153476,-0.017739,-0.099079,0.000009,0.099081,0.017733
36,22.362352,0.102993,0.174345,0.415050,0.058244,-0.072290,-0.347108,-0.186147,-0.238594,-0.138491,0.000009,0.138493,0.238587
37,23.291221,-0.333340,-0.102754,0.468233,-0.364438,-0.063785,-0.263505,-0.119948,-0.144983,-0.141827,0.000010,0.141829,0.144977
38,23.499683,-0.346740,-0.328793,-0.051344,0.198079,0.216628,-0.171566,-0.192061,0.059352,0.111172,0.000010,-0.111170,-0.059359
39,23.087066,-0.591463,-0.234307,0.655455,-0.037314,0.132582,-0.217294,-0.088320,-0.159720,0.173698,0.000009,-0.173696,0.159714
40,22.659294,-0.178720,-0.070231,0.277412,-0.258104,-0.187962,-0.342537,0.155234,0.257364,-0.061086,0.000009,0.061089,-0.257371
41,23.693416,-0.252848,-0.074565,0.275989,-0.605781,-0.124085,-0.076890,-0.107058,0.092906,0.142578,0.000010,-0.142575,-0.092912
42,23.317134,-1.165257,-0.946007,-0.220067,-0.682659,-0.302089,-0.349889,0.015826,0.022827,0.207615,0.000010,-0.207613,-0.022833
43,24.318239,-0.701177,-0.434114,0.236211,-0.477130,0.080240,-0.152008,-0.338257,0.028227,0.090612,0.000010,-0.090610,-0.028233
44,23.949865,-0.432049,-0.261419,0.206938,-0.446631,-0.100135,-0.014528,0.140773,-0.208762,-0.051190,0.000010,0.051192,0.208755
45,23.054250,-0.496954,-0.363341,0.184311,0.050574,-0.095837,-0.518954,-0.113449,-0.144382,0.052209,0.000009,-0.052206,0.144376
46,23.764009,-0.574244,-0.318779,0.344309,-0.460087,-0.172963,-0.200530,0.173574,0.047983,-0.008082,0.000010,0.008084,-0.047989
