Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.385185,-1.328306,-0.474856,-0.259965,-0.450619,0.282847,0.415150,0.263597,0.312422,0.107856,0.000013,-0.107854,-0.312430
1,24.844760,-0.957422,-0.761060,-0.019350,0.295656,0.120953,-0.340396,0.067060,-0.095095,0.200332,0.000010,-0.200330,0.095088
2,25.797550,-1.368136,-0.909702,0.290507,-0.029114,0.125960,-0.285954,0.012193,-0.080107,0.260538,0.000011,-0.260536,0.080099
3,26.214954,-1.077810,-0.630567,0.511917,-0.199135,0.037411,-0.346535,0.008753,-0.004403,0.318864,0.000011,-0.318861,0.004395
4,24.795745,-0.675335,-0.517203,0.032462,-0.228971,0.128788,0.077553,0.229766,-0.155600,-0.084956,0.000010,0.084958,0.155593
5,24.771800,-0.283317,-0.127371,0.336689,-0.172607,-0.022779,-0.334347,-0.198210,0.167783,0.094810,0.000010,-0.094808,-0.167790
6,25.005678,-0.617653,-0.353010,0.359593,-0.380202,0.017302,-0.340040,-0.215565,0.235982,-0.011182,0.000011,0.011184,-0.235989
7,24.370040,-0.456116,-0.358189,0.080750,0.143757,0.221466,-0.206484,-0.045941,0.185445,0.091957,0.000010,-0.091955,-0.185451
8,24.130786,-0.605772,-0.437933,0.219814,-0.218148,-0.147744,-0.280883,0.164821,-0.088627,0.262321,0.000010,-0.262318,0.088620
9,23.875608,-0.734875,-0.713294,-0.429506,-0.428189,-0.215350,-0.266752,0.035625,0.347640,0.315455,0.000010,-0.315452,-0.347646
10,23.985080,-0.327475,-0.278082,0.094419,0.007783,-0.011669,-0.300694,0.010601,0.127122,0.196168,0.000010,-0.196165,-0.127129
11,24.195205,-0.549481,-0.422439,0.069141,-0.131019,0.153601,-0.063471,-0.093954,-0.176505,0.069701,0.000010,-0.069699,0.176498
12,24.069074,-0.127933,0.111350,0.581354,-0.404644,0.009344,-0.010849,0.047512,0.010633,0.080003,0.000010,-0.080001,-0.010639
13,23.492998,-0.187929,-0.088687,0.230882,-0.125983,0.097259,0.099797,-0.005242,-0.325746,0.069422,0.000010,-0.069420,0.325739
14,23.599845,-0.484874,-0.455723,-0.186106,-0.424047,-0.117834,0.068047,0.245078,-0.103717,0.155188,0.000010,-0.155185,0.103710
15,24.303249,-0.467554,-0.467504,-0.289508,-0.311179,0.049893,0.114990,0.029428,0.084051,0.377335,0.000010,-0.377332,-0.084057
16,23.885101,-0.537270,-0.459355,-0.032450,-0.249190,0.036587,0.063568,0.277874,0.113658,0.101352,0.000010,-0.101349,-0.113665
17,23.634601,-0.081598,-0.038180,0.226106,-0.008554,0.125482,-0.053101,-0.078850,0.006482,-0.080070,0.000010,0.080072,-0.006488
18,24.202047,-0.328291,-0.051000,0.405033,-0.693926,-0.223139,-0.044993,0.047930,-0.015219,-0.178138,0.000010,0.178141,0.015213
19,25.938850,-0.645696,-0.429700,0.157114,-0.361859,0.047949,-0.108884,-0.205451,0.020808,0.272868,0.000011,-0.272866,-0.020815
20,24.870313,0.041911,-0.024072,-0.099789,-0.370948,-0.199934,0.006194,0.139854,0.046730,0.002152,0.000010,-0.002149,-0.046737
21,24.204050,-0.234430,-0.248216,-0.062517,-0.317744,-0.387929,-0.297309,0.075600,-0.326461,-0.032231,0.000010,0.032234,0.326454
22,23.540634,-0.223361,-0.216194,0.025577,-0.142357,-0.007690,-0.047576,0.136528,-0.000360,0.057646,0.000010,-0.057643,0.000353
23,24.040306,-0.414400,-0.347198,0.062160,-0.043837,-0.018781,-0.349636,-0.156970,-0.075498,-0.046125,0.000010,0.046127,0.075491
24,24.365644,-0.492448,-0.398107,0.140578,0.017778,-0.046652,-0.235842,0.308271,-0.013839,0.168509,0.000010,-0.168506,0.013832
25,23.748455,-0.283297,-0.091011,0.401654,-0.401064,-0.185810,-0.192434,0.206780,0.122862,-0.026011,0.000010,0.026013,-0.122869
26,24.145889,-0.122926,-0.190881,-0.174103,-0.331960,-0.103169,-0.190600,-0.231430,0.092004,-0.025674,0.000010,0.025677,-0.092011
27,23.852653,-0.420501,-0.499672,-0.397068,-0.363205,-0.460998,-0.373345,0.260367,0.157394,0.214688,0.000010,-0.214686,-0.157401
28,24.149509,-0.492600,-0.522353,-0.287810,-0.263347,-0.199087,-0.262595,0.131646,0.161980,0.131265,0.000010,-0.131263,-0.161987
29,25.398611,-1.033565,-0.737545,0.152562,-0.010735,0.202964,-0.137402,0.155330,0.225884,0.216103,0.000011,-0.216100,-0.225892
30,24.676574,-0.308562,-0.340895,-0.116877,-0.055781,-0.050212,-0.259756,0.095499,0.149242,0.159764,0.000010,-0.159761,-0.149249
31,24.250288,-0.397642,-0.235033,0.368659,0.101559,0.144495,0.073305,0.316413,-0.320949,0.045739,0.000010,-0.045736,0.320942
32,24.181388,-0.795132,-0.552429,0.262775,-0.028390,0.148860,-0.146060,0.200569,-0.093575,0.077160,0.000010,-0.077157,0.093568
33,24.406356,0.061049,0.050588,0.234742,0.104252,-0.057326,-0.294848,-0.019976,-0.041682,0.036417,0.000010,-0.036414,0.041675
34,24.315490,-0.382386,-0.170172,0.401570,-0.306624,-0.171383,-0.265455,-0.038283,-0.086486,0.224014,0.000010,-0.224011,0.086479
