Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.611085,-1.136476,-0.323372,-0.147385,-0.428847,0.169151,0.250084,0.119012,0.179561,0.005864,0.000013,-0.005862,-0.179569
1,24.440736,-0.259010,-0.313140,-0.165302,-0.123918,0.008888,0.011115,-0.004952,-0.179506,0.076673,0.000010,-0.076670,0.179499
2,25.927200,-0.549275,-0.350602,0.296002,-0.046219,0.204722,0.025605,0.085630,-0.165643,0.086167,0.000011,-0.086164,0.165636
3,24.597578,-0.439190,-0.423211,-0.153194,-0.226331,0.042022,0.100044,0.117773,-0.133880,0.085329,0.000010,-0.085327,0.133873
4,25.422731,-0.705859,-0.594549,0.010125,0.463378,0.162721,-0.238734,-0.001184,-0.493274,0.100517,0.000010,-0.100514,0.493267
5,25.652807,-0.203705,-0.098160,0.309988,-0.129373,-0.148777,-0.373366,-0.082242,-0.133570,-0.007586,0.000010,0.007589,0.133562
6,25.094024,-0.125208,0.097559,0.618946,-0.142809,-0.277618,-0.473327,-0.063615,-0.280937,-0.014187,0.000010,0.014190,0.280930
7,25.249889,-0.131453,-0.169096,0.021770,-0.072492,-0.072634,-0.130168,0.060551,-0.209955,0.079407,0.000010,-0.079404,0.209948
8,25.838748,0.012472,0.048897,0.360519,0.302015,-0.143743,-0.418660,-0.113694,-0.637745,0.006496,0.000010,-0.006492,0.637737
9,24.589197,-0.435210,-0.272731,0.365678,-0.024125,-0.305889,-0.527181,0.216946,-0.211986,0.062510,0.000010,-0.062507,0.211979
10,25.544515,-0.257996,-0.045950,0.506577,0.269688,0.010126,-0.584448,-0.341527,-0.223330,0.069753,0.000010,-0.069750,0.223323
11,26.677022,-0.796418,-0.561927,0.195685,0.302323,-0.209834,-0.723507,0.099371,-0.045634,0.385995,0.000011,-0.385993,0.045626
12,26.082406,-0.658729,-0.467120,0.320703,0.094634,-0.130351,-0.422475,0.165145,-0.379893,0.170278,0.000010,-0.170275,0.379885
13,25.511762,-0.793541,-0.422992,0.522627,0.225127,0.166729,-0.443852,-0.247399,-0.269955,0.009793,0.000011,-0.009791,0.269947
14,25.858993,-0.331829,-0.134798,0.421899,-0.025791,0.073375,-0.342948,-0.271173,-0.026169,0.098116,0.000011,-0.098113,0.026162
15,25.686195,-0.603213,-0.450157,0.169488,-0.082351,0.114347,-0.043989,0.254185,0.007476,0.048400,0.000011,-0.048397,-0.007483
16,26.010280,-1.162396,-0.653959,0.525764,0.243017,0.247996,-0.389109,-0.136004,0.029311,0.292516,0.000011,-0.292513,-0.029319
17,26.164743,-1.068253,-0.811394,-0.020488,-0.217544,-0.164879,-0.604158,-0.050319,0.168108,0.095333,0.000011,-0.095331,-0.168116
18,26.926620,-0.476951,-0.343534,0.166951,0.375744,0.158888,-0.389913,-0.299989,-0.424800,-0.022064,0.000011,0.022067,0.424792
19,26.055191,-0.596984,-0.458049,0.107598,0.069465,-0.086063,-0.597309,-0.274004,-0.271989,0.082495,0.000011,-0.082493,0.271981
20,25.413085,-0.400623,-0.335034,0.124727,0.299524,0.052572,-0.362948,-0.044484,-0.373829,-0.022420,0.000010,0.022423,0.373822
