Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,29.055135,-0.826269,-0.068672,0.000704,-0.462400,0.146658,0.235273,-0.093154,0.036075,-0.011349,0.000013,0.011352,-0.036083
1,25.355354,0.088765,0.120481,0.281666,-0.124839,-0.078354,-0.192532,-0.036493,0.157244,0.139854,0.000010,-0.139851,-0.157251
2,24.897655,0.126869,0.159866,0.335263,0.023817,-0.046330,-0.157691,-0.188822,-0.355888,-0.040440,0.000010,0.040443,0.355881
3,23.369600,-0.169348,0.038472,0.623736,0.041974,0.144626,-0.116250,-0.004673,-0.066363,0.114703,0.000009,-0.114701,0.066357
4,25.449411,-0.594949,-0.502240,-0.085932,-0.377306,-0.125386,-0.264238,-0.001498,-0.080455,-0.166097,0.000011,0.166100,0.080448
5,26.360992,-0.746349,-0.310465,0.755792,-0.334524,0.001893,-0.349617,0.093642,-0.041508,-0.123117,0.000011,0.123119,0.041500
6,25.316108,-0.831893,-0.494398,0.427165,-0.492613,-0.100576,-0.262150,0.194601,-0.028234,0.059472,0.000010,-0.059469,0.028226
7,24.294252,0.328609,0.367044,0.419476,-0.041946,-0.261626,-0.272233,-0.134433,-0.427303,-0.126384,0.000010,0.126387,0.427297
8,24.212688,0.304137,0.326448,0.353570,-0.081439,-0.091210,-0.080273,0.023045,-0.145376,-0.042011,0.000010,0.042013,0.145369
9,24.965677,0.218568,0.453945,0.822750,0.267209,-0.023390,-0.548954,-0.418668,-0.126267,-0.123213,0.000010,0.123216,0.126260
10,24.294408,0.308683,0.339856,0.097735,-0.520003,-0.024876,0.184595,-0.436647,-0.212693,-0.376200,0.000010,0.376202,0.212686
11,24.713417,0.396495,0.185090,-0.053866,0.413232,-0.013787,-0.363944,-0.195332,-0.180648,0.033417,0.000010,-0.033414,0.180641
12,25.693872,-0.169188,0.014695,0.606054,0.085944,0.031058,-0.248768,0.045575,-0.353722,0.026155,0.000010,-0.026153,0.353715
13,24.731060,0.019772,0.058734,0.289388,-0.058674,-0.016153,-0.184951,-0.110262,-0.171400,0.032908,0.000010,-0.032906,0.171393
14,24.683622,0.039775,0.149620,0.463838,-0.129997,-0.174891,-0.285537,-0.086233,-0.347758,0.086997,0.000010,-0.086995,0.347752
15,24.280879,0.192586,0.173739,0.154940,-0.083395,-0.073448,-0.262501,-0.494396,-0.209679,0.040190,0.000010,-0.040187,0.209673
16,25.096054,-0.003062,0.123561,0.476379,-0.062157,-0.095240,-0.372401,-0.077932,0.070151,0.151750,0.000010,-0.151747,-0.070157
17,24.397357,-0.364879,-0.198688,0.340776,-0.295594,-0.228676,-0.308022,0.126421,-0.146269,0.048016,0.000010,-0.048014,0.146262
18,23.166263,0.099262,-0.019529,-0.043870,-0.013859,-0.155128,-0.143384,0.096018,-0.243595,-0.053036,0.000009,0.053038,0.243589
19,23.952030,-0.171588,-0.073533,0.328741,-0.056909,-0.002247,-0.157024,0.149866,-0.064407,-0.055776,0.000010,0.055778,0.064400
