Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.622167,-1.132361,-0.319322,-0.176280,-0.450501,0.230938,0.308924,0.058416,0.167329,0.083062,0.000013,-0.083059,-0.167336
1,23.709350,-0.484720,-0.517805,-0.271253,0.002010,0.046573,-0.143542,0.193607,0.298340,0.085774,0.000010,-0.085771,-0.298347
2,24.444160,-0.060845,0.062238,0.450084,0.053462,-0.160600,-0.489100,0.051038,0.156212,0.187311,0.000010,-0.187309,-0.156219
3,24.558933,-0.376790,-0.349601,-0.162338,-0.591261,-0.269421,-0.154278,-0.041097,-0.041282,-0.007559,0.000010,0.007561,0.041276
4,24.776195,-0.096770,-0.106578,0.157400,0.050718,-0.232030,-0.368168,0.110681,-0.162544,0.074231,0.000010,-0.074228,0.162537
5,23.918127,-0.508713,-0.463237,-0.108501,-0.256068,-0.090740,-0.286810,-0.076450,0.121463,0.136511,0.000010,-0.136509,-0.121470
6,23.801046,0.002356,-0.067569,-0.086620,-0.320565,-0.205246,-0.134017,0.054021,0.157198,0.089664,0.000010,-0.089661,-0.157205
7,23.774013,-0.724621,-0.532987,0.154602,-0.360162,-0.196007,-0.350693,0.074347,-0.164816,0.082768,0.000010,-0.082766,0.164810
8,23.948757,-0.590269,-0.303147,0.395066,-0.483749,-0.049147,-0.010413,0.421993,0.195456,0.022435,0.000010,-0.022433,-0.195463
9,24.404521,-0.300613,-0.341873,-0.193584,-0.353846,-0.476816,-0.512130,-0.050091,-0.034694,0.251342,0.000010,-0.251339,0.034688
10,24.680118,-0.394086,-0.147628,0.558373,-0.187494,-0.030808,-0.206252,0.118944,-0.131117,0.197194,0.000010,-0.197191,0.131110
11,23.549055,-0.549850,-0.569983,-0.315050,-0.059516,-0.062379,-0.292741,-0.100138,0.033281,0.192302,0.000010,-0.192299,-0.033288
12,24.983547,-0.142383,-0.146270,-0.051226,-0.080672,0.240226,0.103750,-0.305975,-0.028393,0.143937,0.000011,-0.143934,0.028386
13,24.490404,-0.190783,-0.079461,0.262984,-0.333737,-0.205290,-0.220867,0.122711,0.009828,0.190786,0.000010,-0.190784,-0.009835
14,23.350152,-0.303378,-0.203889,0.210299,-0.278986,-0.210791,-0.096491,0.345278,-0.081531,0.332028,0.000009,-0.332026,0.081524
15,23.877830,0.002053,-0.089229,-0.066954,0.083780,0.176888,-0.030320,-0.071182,0.002625,-0.060863,0.000010,0.060865,-0.002632
16,25.301395,-0.450050,-0.305133,0.243854,-0.054162,-0.191983,-0.520611,0.001439,-0.326777,-0.200825,0.000010,0.200828,0.326769
17,23.466634,-0.072663,-0.177562,-0.115451,-0.098699,-0.173595,-0.238403,0.013114,-0.074362,0.047225,0.000010,-0.047222,0.074356
18,24.341686,-0.196908,-0.118833,0.289737,0.011287,-0.181968,-0.360618,0.004171,-0.245013,0.120530,0.000010,-0.120527,0.245006
19,24.140499,-0.758989,-0.442242,0.433944,-0.177616,-0.142427,-0.586666,-0.154445,-0.174459,0.057612,0.000010,-0.057609,0.174452
20,24.334224,-0.378795,-0.299850,0.037218,-0.269504,0.050353,0.019485,-0.083654,-0.253449,0.033402,0.000010,-0.033400,0.253442
21,24.714134,-0.177423,-0.080961,0.320909,-0.039671,-0.230988,-0.467116,0.058895,-0.101411,0.016257,0.000010,-0.016254,0.101403
22,24.600898,-0.316655,-0.114482,0.449592,-0.230698,-0.133514,-0.354882,-0.086111,-0.136618,0.108208,0.000010,-0.108206,0.136611
23,24.535623,-0.563475,-0.277482,0.308564,-0.716737,-0.021215,0.068401,0.027200,-0.110407,0.055252,0.000010,-0.055249,0.110400
24,24.342090,-0.536356,-0.431973,0.011670,-0.416869,-0.074319,-0.149234,0.042614,0.045092,0.045518,0.000010,-0.045515,-0.045099
25,23.058940,0.293338,0.112826,-0.171670,-0.239257,-0.421401,-0.288426,0.035472,-0.071375,0.029427,0.000009,-0.029424,0.071368
26,24.178678,-0.237034,-0.255597,-0.055480,-0.168352,-0.108783,-0.272395,-0.102898,0.015749,0.153376,0.000010,-0.153374,-0.015755
27,24.055927,0.108836,0.241351,0.275057,-0.598314,-0.358838,-0.026724,0.276902,0.118817,0.030118,0.000010,-0.030115,-0.118824
28,24.042440,-0.174337,0.073685,0.702517,0.124958,0.137334,-0.271904,-0.117913,-0.060769,-0.072523,0.000010,0.072525,0.060762
29,23.926549,-0.052406,-0.004128,0.265030,-0.002643,0.078680,-0.053699,-0.098251,-0.238004,-0.017070,0.000010,0.017072,0.237997
30,23.587844,-0.407107,-0.198818,0.342344,-0.424607,-0.064903,0.012044,0.081794,-0.154978,0.006688,0.000010,-0.006686,0.154971
31,22.787410,-0.282536,-0.159164,0.316344,0.204166,0.191881,-0.282182,-0.116019,-0.018584,-0.049832,0.000009,0.049834,0.018578
32,24.249485,0.020014,0.130775,0.395180,-0.284689,-0.024565,-0.088476,-0.018881,0.139389,0.088917,0.000010,-0.088915,-0.139396
33,22.842346,-0.594735,-0.417979,0.006975,-0.723834,-0.107118,-0.095472,-0.239374,-0.031117,0.036010,0.000010,-0.036008,0.031111
34,23.468778,-0.004176,0.371570,0.942627,-0.273127,0.093750,-0.083819,-0.218002,-0.280226,-0.092983,0.000010,0.092985,0.280220
35,23.011753,-0.070226,-0.118208,-0.093379,-0.297780,-0.083107,-0.043532,0.129182,0.188083,0.006785,0.000010,-0.006783,-0.188090
36,23.624948,-0.405636,-0.176322,0.283469,-0.583082,-0.084611,0.178960,0.340326,-0.008022,-0.007759,0.000010,0.007761,0.008015
37,23.656248,0.009852,-0.116636,-0.225963,-0.028610,0.169517,0.135847,-0.012842,0.004199,-0.079642,0.000010,0.079644,-0.004206
38,24.127510,-0.180048,-0.270814,-0.286490,-0.334194,-0.171281,-0.068474,0.100292,0.138376,0.242252,0.000010,-0.242249,-0.138383
39,24.249582,-0.230411,-0.322904,-0.246463,-0.152343,-0.171218,-0.133940,0.200032,-0.184863,-0.085596,0.000010,0.085599,0.184855
40,24.295310,-0.266119,-0.381113,-0.396792,-0.201946,-0.091497,-0.046026,0.059220,-0.083775,-0.166614,0.000010,0.166616,0.083768
41,24.276355,-0.462167,-0.382946,-0.050258,-0.526052,-0.258342,-0.292321,-0.104481,-0.015404,0.070641,0.000010,-0.070639,0.015398
42,24.066919,-0.204225,0.207873,0.902606,-0.466740,-0.114605,-0.237951,-0.203061,-0.100934,0.020922,0.000010,-0.020920,0.100928
43,24.327190,-0.123418,0.205997,0.855603,0.006503,-0.132483,-0.527911,-0.256411,-0.377509,-0.138384,0.000010,0.138387,0.377502
44,23.697456,0.033572,-0.031886,0.004495,-0.134444,-0.168062,-0.032609,0.267986,-0.126571,0.054073,0.000009,-0.054070,0.126564
45,24.511249,0.164487,0.079065,0.011919,-0.124493,-0.003566,-0.028614,0.052492,0.065803,-0.221606,0.000010,0.221608,-0.065810
46,24.091043,-0.350727,-0.447528,-0.419097,-0.251123,-0.090511,-0.157116,0.238193,0.466585,0.069076,0.000010,-0.069074,-0.466591
47,24.131357,0.005509,-0.084332,-0.080976,-0.044604,0.171723,0.208880,0.175540,0.186228,0.052375,0.000010,-0.052372,-0.186235
