0.000000,0.0000
62.500000,3962.8725
125.000000,23.7571
187.500000,11.9956
250.000000,16.1281
312.500000,17.0524
375.000000,15.6359
437.500000,7.3564
500.000000,9.5159
562.500000,21.2113
625.000000,15.1074
687.500000,32.9991
750.000000,37.4770
812.500000,19.6001
875.000000,4.8679
937.500000,12.2025
1000.000000,18.6574
1062.500000,23.5880
1125.000000,15.4034
1187.500000,3.7012
1250.000000,20.8215
1312.500000,32.8467
1375.000000,24.7756
1437.500000,24.0317
1500.000000,9.6382
1562.500000,2.8952
1625.000000,7.7724
1687.500000,10.9684
1750.000000,13.9619
1812.500000,20.1756
1875.000000,19.0425
1937.500000,9.7146
2000.000000,11.3686
2062.500000,8.4393
2125.000000,5.9014
2187.500000,20.6444
2250.000000,26.7938
2312.500000,24.4762
2375.000000,13.1882
2437.500000,5.3026
2500.000000,13.2872
2562.500000,10.3295
2625.000000,8.4988
2687.500000,7.0796
2750.000000,10.7761
2812.500000,17.4935
2875.000000,11.9791
2937.500000,11.2740
3000.000000,15.9452
3062.500000,9.2141
3125.000000,4.3401
3187.500000,0.8043
3250.000000,14.1884
3312.500000,16.3901
3375.000000,8.1214
3437.500000,4.7984
3500.000000,8.8202
3562.500000,4.2869
3625.000000,5.0630
3687.500000,7.2237
3750.000000,4.5586
3812.500000,14.2152
3875.000000,26.3640
3937.500000,43.2926
