0.000000,0.0000
62.500000,5531.1801
125.000000,6.3086
187.500000,29.3531
250.000000,29.6244
312.500000,23.7523
375.000000,7.1012
437.500000,10.1592
500.000000,24.2391
562.500000,27.5092
625.000000,32.5073
687.500000,22.6787
750.000000,19.9502
812.500000,31.7213
875.000000,13.9107
937.500000,23.5576
1000.000000,26.6014
1062.500000,6.9272
1125.000000,23.4730
1187.500000,13.3292
1250.000000,18.3961
1312.500000,20.4630
1375.000000,22.3217
1437.500000,42.3370
1500.000000,33.5420
1562.500000,9.2959
1625.000000,29.3713
1687.500000,29.5760
1750.000000,12.9747
1812.500000,7.4085
1875.000000,20.6392
1937.500000,15.2158
2000.000000,5.9407
2062.500000,9.3479
2125.000000,9.1173
2187.500000,5.0674
2250.000000,18.2020
2312.500000,22.3538
2375.000000,24.7117
2437.500000,17.0490
2500.000000,16.0753
2562.500000,36.7750
2625.000000,21.0813
2687.500000,54.3757
2750.000000,65.4019
2812.500000,13.9251
2875.000000,23.1104
2937.500000,26.2290
3000.000000,29.7987
3062.500000,25.9145
3125.000000,11.1853
3187.500000,21.1268
3250.000000,9.3065
3312.500000,12.2406
3375.000000,11.4902
3437.500000,4.5897
3500.000000,13.0024
3562.500000,15.1407
3625.000000,19.7187
3687.500000,14.8503
3750.000000,14.3158
3812.500000,12.6467
3875.000000,13.1367
3937.500000,15.1172
