0.000000,0.0000
62.500000,6627.3066
125.000000,43.6892
187.500000,24.3583
250.000000,4.2656
312.500000,3.7255
375.000000,12.3517
437.500000,9.4532
500.000000,19.8319
562.500000,19.7951
625.000000,39.8512
687.500000,21.6492
750.000000,25.6339
812.500000,26.5689
875.000000,13.0347
937.500000,22.1774
1000.000000,15.5559
1062.500000,6.7754
1125.000000,5.4110
1187.500000,12.9834
1250.000000,13.0160
1312.500000,20.0052
1375.000000,22.9643
1437.500000,12.1376
1500.000000,5.1663
1562.500000,12.3731
1625.000000,12.4033
1687.500000,11.9430
1750.000000,6.9414
1812.500000,16.1495
1875.000000,19.0322
1937.500000,21.5216
2000.000000,13.3160
2062.500000,6.0326
2125.000000,6.4542
2187.500000,19.8308
2250.000000,22.5852
2312.500000,18.4277
2375.000000,23.8679
2437.500000,25.1927
2500.000000,22.8352
2562.500000,23.6152
2625.000000,26.7234
2687.500000,18.6252
2750.000000,17.1665
2812.500000,16.5892
2875.000000,15.4641
2937.500000,16.1897
3000.000000,5.9799
3062.500000,6.0682
3125.000000,9.6160
3187.500000,6.6417
3250.000000,5.9456
3312.500000,9.8449
3375.000000,9.7754
3437.500000,10.0247
3500.000000,15.2404
3562.500000,14.4976
3625.000000,8.2221
3687.500000,10.1931
3750.000000,10.4377
3812.500000,8.7298
3875.000000,9.1744
3937.500000,20.3781
