0.000000,0.0000
62.500000,6869.1308
125.000000,19.8937
187.500000,17.7095
250.000000,4.2364
312.500000,16.9158
375.000000,11.9589
437.500000,5.4439
500.000000,19.3482
562.500000,5.9758
625.000000,13.1594
687.500000,30.0947
750.000000,36.5401
812.500000,7.3047
875.000000,22.5765
937.500000,23.9030
1000.000000,7.0179
1062.500000,14.7826
1125.000000,17.7546
1187.500000,17.2563
1250.000000,30.8787
1312.500000,28.8747
1375.000000,27.4439
1437.500000,27.6740
1500.000000,19.9591
1562.500000,20.7847
1625.000000,21.0640
1687.500000,21.6703
1750.000000,6.4765
1812.500000,16.2834
1875.000000,7.5445
1937.500000,22.8639
2000.000000,4.1659
2062.500000,18.5644
2125.000000,11.5312
2187.500000,9.5737
2250.000000,15.4249
2312.500000,12.3243
2375.000000,19.3393
2437.500000,8.1819
2500.000000,19.0994
2562.500000,4.7369
2625.000000,10.3247
2687.500000,9.9463
2750.000000,0.8772
2812.500000,12.5471
2875.000000,2.8703
2937.500000,8.7986
3000.000000,10.4276
3062.500000,7.3008
3125.000000,12.5702
3187.500000,12.8655
3250.000000,11.7523
3312.500000,21.3262
3375.000000,24.2541
3437.500000,33.3563
3500.000000,23.7996
3562.500000,6.6067
3625.000000,5.8900
3687.500000,26.2408
3750.000000,11.4678
3812.500000,5.8287
3875.000000,13.6291
3937.500000,19.6298
