0.000000,0.0000
62.500000,6861.4536
125.000000,34.1229
187.500000,21.6849
250.000000,15.4175
312.500000,6.6510
375.000000,1.9080
437.500000,9.1738
500.000000,6.2469
562.500000,7.3340
625.000000,30.5953
687.500000,43.3889
750.000000,36.3360
812.500000,23.3488
875.000000,12.6534
937.500000,4.4877
1000.000000,7.9647
1062.500000,8.2913
1125.000000,13.3592
1187.500000,17.5905
1250.000000,23.9497
1312.500000,36.8125
1375.000000,53.3153
1437.500000,39.0975
1500.000000,9.3172
1562.500000,10.6544
1625.000000,20.9532
1687.500000,14.9555
1750.000000,2.2669
1812.500000,5.7638
1875.000000,10.7144
1937.500000,7.7697
2000.000000,6.7434
2062.500000,3.6066
2125.000000,3.8941
2187.500000,7.2447
2250.000000,5.5874
2312.500000,2.2675
2375.000000,4.4611
2437.500000,3.1632
2500.000000,8.3349
2562.500000,3.6028
2625.000000,6.4590
2687.500000,8.2373
2750.000000,6.1386
2812.500000,3.0948
2875.000000,4.2718
2937.500000,5.7012
3000.000000,3.5080
3062.500000,2.5144
3125.000000,1.7572
3187.500000,4.6924
3250.000000,6.4317
3312.500000,6.7059
3375.000000,0.7691
3437.500000,2.4677
3500.000000,7.2874
3562.500000,2.3153
3625.000000,6.8312
3687.500000,4.4617
3750.000000,1.5908
3812.500000,2.0466
3875.000000,6.6790
3937.500000,7.6299
