0.000000,0.0000
62.500000,21327.3046
125.000000,114.7689
187.500000,43.7301
250.000000,23.7127
312.500000,16.0721
375.000000,5.4014
437.500000,10.8446
500.000000,13.4089
562.500000,16.3108
625.000000,16.9633
687.500000,25.5975
750.000000,47.2208
812.500000,43.3354
875.000000,29.2657
937.500000,19.8708
1000.000000,5.3638
1062.500000,23.7479
1125.000000,20.1247
1187.500000,15.4332
1250.000000,14.9412
1312.500000,36.5849
1375.000000,42.3866
1437.500000,14.4956
1500.000000,4.8493
1562.500000,12.2992
1625.000000,10.1864
1687.500000,6.9326
1750.000000,9.6470
1812.500000,10.7193
1875.000000,6.9810
1937.500000,7.2241
2000.000000,8.2699
2062.500000,13.6596
2125.000000,4.5919
2187.500000,6.9992
2250.000000,12.6414
2312.500000,5.0659
2375.000000,6.7063
2437.500000,8.7724
2500.000000,3.0648
2562.500000,6.4018
2625.000000,14.6500
2687.500000,15.8356
2750.000000,15.6182
2812.500000,8.2042
2875.000000,5.1403
2937.500000,7.3541
3000.000000,2.2170
3062.500000,4.5606
3125.000000,2.7286
3187.500000,22.9819
3250.000000,21.0405
3312.500000,2.1767
3375.000000,9.8684
3437.500000,10.6446
3500.000000,14.0511
3562.500000,12.6936
3625.000000,13.5472
3687.500000,8.5333
3750.000000,4.3927
3812.500000,0.9447
3875.000000,5.5838
3937.500000,6.1421
