0.000000,0.0000
62.500000,20332.3652
125.000000,100.7887
187.500000,47.2261
250.000000,22.7096
312.500000,7.5202
375.000000,10.5932
437.500000,9.3668
500.000000,10.3649
562.500000,10.4604
625.000000,14.4932
687.500000,19.2857
750.000000,31.2517
812.500000,30.6342
875.000000,15.7036
937.500000,9.4004
1000.000000,11.5603
1062.500000,2.7868
1125.000000,5.7427
1187.500000,24.5838
1250.000000,24.3783
1312.500000,10.8806
1375.000000,24.6812
1437.500000,33.1922
1500.000000,16.4522
1562.500000,29.9526
1625.000000,12.3983
1687.500000,12.6522
1750.000000,33.9244
1812.500000,46.6669
1875.000000,31.9031
1937.500000,15.8109
2000.000000,10.3500
2062.500000,24.1082
2125.000000,14.8106
2187.500000,7.5262
2250.000000,21.3998
2312.500000,19.8835
2375.000000,20.7391
2437.500000,12.8928
2500.000000,19.3766
2562.500000,14.5327
2625.000000,7.1520
2687.500000,7.1724
2750.000000,2.6853
2812.500000,1.6985
2875.000000,4.9712
2937.500000,9.4197
3000.000000,8.4665
3062.500000,10.2733
3125.000000,5.5663
3187.500000,9.3532
3250.000000,7.9822
3312.500000,6.2151
3375.000000,8.3070
3437.500000,8.4356
3500.000000,8.5344
3562.500000,4.4215
3625.000000,10.1545
3687.500000,10.9991
3750.000000,5.5413
3812.500000,7.5879
3875.000000,3.0415
3937.500000,0.8526
