0.000000,0.0000
62.500000,5265.7392
125.000000,26.8149
187.500000,11.9485
250.000000,2.5750
312.500000,10.3257
375.000000,4.1763
437.500000,10.0407
500.000000,7.2500
562.500000,2.7480
625.000000,13.3785
687.500000,4.4779
750.000000,7.3337
812.500000,5.3889
875.000000,3.0383
937.500000,5.0940
1000.000000,4.8398
1062.500000,10.7066
1125.000000,15.1818
1187.500000,15.1646
1250.000000,11.6915
1312.500000,22.4417
1375.000000,19.3012
1437.500000,21.9390
1500.000000,14.6183
1562.500000,10.7752
1625.000000,10.2876
1687.500000,6.2636
1750.000000,10.6881
1812.500000,14.1137
1875.000000,8.2250
1937.500000,13.4119
2000.000000,3.7316
2062.500000,0.6282
2125.000000,2.1550
2187.500000,6.7436
2250.000000,6.6001
2312.500000,3.1253
2375.000000,4.5858
2437.500000,9.6882
2500.000000,10.6011
2562.500000,1.0198
2625.000000,9.3990
2687.500000,3.5388
2750.000000,1.7977
2812.500000,3.7380
2875.000000,2.3163
2937.500000,5.0389
3000.000000,6.9646
3062.500000,7.7299
3125.000000,6.9860
3187.500000,4.2117
3250.000000,5.4279
3312.500000,4.1432
3375.000000,4.3199
3437.500000,3.6795
3500.000000,3.9549
3562.500000,12.7879
3625.000000,9.6822
3687.500000,7.3584
3750.000000,8.1440
3812.500000,5.5580
3875.000000,7.0217
3937.500000,4.6964
