0.000000,0.0000
62.500000,9427.0390
125.000000,53.0527
187.500000,16.8797
250.000000,8.1436
312.500000,11.0058
375.000000,7.6717
437.500000,10.0094
500.000000,7.3611
562.500000,2.6669
625.000000,13.8417
687.500000,27.0467
750.000000,11.8104
812.500000,8.5361
875.000000,6.4501
937.500000,4.8141
1000.000000,1.5655
1062.500000,5.0006
1125.000000,6.5569
1187.500000,7.2281
1250.000000,6.0114
1312.500000,8.4958
1375.000000,8.2866
1437.500000,15.6441
1500.000000,17.3799
1562.500000,7.0372
1625.000000,8.1554
1687.500000,6.0770
1750.000000,1.9877
1812.500000,5.9276
1875.000000,6.0697
1937.500000,1.2086
2000.000000,3.1900
2062.500000,6.1381
2125.000000,5.1095
2187.500000,3.8616
2250.000000,5.6183
2312.500000,1.7347
2375.000000,3.9875
2437.500000,4.4391
2500.000000,0.7209
2562.500000,1.4656
2625.000000,3.1255
2687.500000,1.8379
2750.000000,2.9096
2812.500000,3.4343
2875.000000,2.1291
2937.500000,3.5441
3000.000000,2.5721
3062.500000,1.3101
3125.000000,3.7380
3187.500000,2.7643
3250.000000,2.6709
3312.500000,2.1871
3375.000000,0.1629
3437.500000,3.9200
3500.000000,8.3495
3562.500000,5.7304
3625.000000,6.5516
3687.500000,1.7279
3750.000000,3.0924
3812.500000,1.2195
3875.000000,6.0660
3937.500000,5.0414
