0.000000,0.0000
62.500000,16988.7968
125.000000,95.7540
187.500000,34.5295
250.000000,13.7820
312.500000,13.9153
375.000000,5.7983
437.500000,17.5728
500.000000,14.4164
562.500000,19.8256
625.000000,46.2087
687.500000,60.2803
750.000000,21.0131
812.500000,27.1071
875.000000,12.8526
937.500000,12.7898
1000.000000,17.6096
1062.500000,5.0087
1125.000000,7.6383
1187.500000,12.1368
1250.000000,29.7834
1312.500000,25.7904
1375.000000,6.8678
1437.500000,5.0460
1500.000000,2.4965
1562.500000,24.9169
1625.000000,29.8850
1687.500000,9.2023
1750.000000,22.4596
1812.500000,16.8639
1875.000000,17.3075
1937.500000,12.7075
2000.000000,12.5329
2062.500000,10.1642
2125.000000,6.0220
2187.500000,20.2692
2250.000000,22.9823
2312.500000,22.4135
2375.000000,11.9997
2437.500000,12.7551
2500.000000,15.4933
2562.500000,6.1707
2625.000000,4.6750
2687.500000,6.0738
2750.000000,4.5021
2812.500000,8.5323
2875.000000,3.7570
2937.500000,7.3443
3000.000000,6.6235
3062.500000,15.3339
3125.000000,17.4614
3187.500000,16.8692
3250.000000,5.0305
3312.500000,5.3195
3375.000000,5.6238
3437.500000,7.2733
3500.000000,6.3433
3562.500000,2.7194
3625.000000,3.1449
3687.500000,1.7584
3750.000000,4.6160
3812.500000,5.9417
3875.000000,13.9750
3937.500000,9.3814
