Hyperparameter Optimization using random forest
1,1,0.7045454545454546
2,1,0.6363636363636364
3,1,0.5909090909090909
4,1,0.6590909090909091
5,1,0.6590909090909091
6,1,0.6818181818181818
7,1,0.75
8,1,0.6590909090909091
9,1,0.7272727272727273
10,1,0.6818181818181818
11,1,0.7272727272727273
12,1,0.5909090909090909
13,1,0.75
14,1,0.6590909090909091
15,1,0.6363636363636364
16,1,0.7727272727272727
17,1,0.5681818181818182
18,1,0.7272727272727273
19,1,0.5227272727272727
1,2,0.7727272727272727
2,2,0.6818181818181818
3,2,0.6818181818181818
4,2,0.5
5,2,0.5909090909090909
6,2,0.7954545454545454
7,2,0.7045454545454546
8,2,0.7954545454545454
9,2,0.5909090909090909
10,2,0.7045454545454546
11,2,0.6136363636363636
12,2,0.6363636363636364
13,2,0.5681818181818182
14,2,0.5909090909090909
15,2,0.8409090909090909
16,2,0.7272727272727273
17,2,0.6590909090909091
18,2,0.7045454545454546
19,2,0.5
1,3,0.7954545454545454
2,3,0.75
3,3,0.7954545454545454
4,3,0.7272727272727273
5,3,0.7954545454545454
6,3,0.8181818181818182
7,3,0.75
8,3,0.8409090909090909
9,3,0.6136363636363636
10,3,0.8181818181818182
11,3,0.7954545454545454
12,3,0.6590909090909091
13,3,0.7727272727272727
14,3,0.7045454545454546
15,3,0.8636363636363636
16,3,0.75
17,3,0.7954545454545454
18,3,0.7045454545454546
19,3,0.7272727272727273
1,4,0.8636363636363636
2,4,0.75
3,4,0.8181818181818182
4,4,0.8181818181818182
5,4,0.8409090909090909
6,4,0.8863636363636364
7,4,0.7727272727272727
8,4,0.8636363636363636
9,4,0.75
10,4,0.8636363636363636
11,4,0.9090909090909091
12,4,0.8181818181818182
13,4,0.8181818181818182
14,4,0.7954545454545454
15,4,0.9090909090909091
16,4,0.8181818181818182
17,4,0.7954545454545454
18,4,0.7954545454545454
19,4,0.8409090909090909
1,5,0.9090909090909091
2,5,0.8863636363636364
3,5,0.8181818181818182
4,5,0.8409090909090909
5,5,0.8636363636363636
6,5,0.9090909090909091
7,5,0.7727272727272727
8,5,0.8863636363636364
9,5,0.7954545454545454
10,5,0.8863636363636364
11,5,0.8409090909090909
12,5,0.8181818181818182
13,5,0.8181818181818182
14,5,0.8636363636363636
15,5,0.9545454545454546
16,5,0.8181818181818182
17,5,0.8636363636363636
18,5,0.9090909090909091
19,5,0.9318181818181818
1,6,0.8636363636363636
2,6,0.8863636363636364
3,6,0.8409090909090909
4,6,0.8181818181818182
5,6,0.8181818181818182
6,6,0.9318181818181818
7,6,0.7954545454545454
8,6,0.8636363636363636
9,6,0.7954545454545454
10,6,0.9090909090909091
11,6,0.8863636363636364
12,6,0.8409090909090909
13,6,0.8636363636363636
14,6,0.8863636363636364
15,6,0.9090909090909091
16,6,0.8636363636363636
17,6,0.9318181818181818
18,6,0.8409090909090909
19,6,0.9090909090909091
1,7,0.8636363636363636
2,7,0.8863636363636364
3,7,0.8409090909090909
4,7,0.8409090909090909
5,7,0.8181818181818182
6,7,0.9090909090909091
7,7,0.8181818181818182
8,7,0.8863636363636364
9,7,0.7954545454545454
10,7,0.9318181818181818
11,7,0.8863636363636364
12,7,0.8409090909090909
13,7,0.8863636363636364
14,7,0.8863636363636364
15,7,0.9318181818181818
16,7,0.9090909090909091
17,7,0.9090909090909091
18,7,0.8863636363636364
19,7,0.8863636363636364
1,8,0.9090909090909091
2,8,0.8863636363636364
3,8,0.8636363636363636
4,8,0.8636363636363636
5,8,0.8863636363636364
6,8,0.8636363636363636
7,8,0.8409090909090909
8,8,0.8863636363636364
9,8,0.8409090909090909
10,8,0.9090909090909091
11,8,0.9090909090909091
12,8,0.9090909090909091
13,8,0.8863636363636364
14,8,0.9090909090909091
15,8,0.8636363636363636
16,8,0.9545454545454546
17,8,0.9318181818181818
18,8,0.8863636363636364
19,8,0.9318181818181818
1,9,0.8409090909090909
2,9,0.8863636363636364
3,9,0.8636363636363636
4,9,0.8636363636363636
5,9,0.9090909090909091
6,9,0.9545454545454546
7,9,0.8409090909090909
8,9,0.8636363636363636
9,9,0.8863636363636364
10,9,0.9318181818181818
11,9,0.9090909090909091
12,9,0.8863636363636364
13,9,0.8863636363636364
14,9,0.8863636363636364
15,9,0.9090909090909091
16,9,0.9318181818181818
17,9,0.9545454545454546
18,9,0.8863636363636364
19,9,0.9090909090909091
1,10,0.8636363636363636
2,10,0.9090909090909091
3,10,0.8636363636363636
4,10,0.8181818181818182
5,10,0.8863636363636364
6,10,0.9318181818181818
7,10,0.8636363636363636
8,10,0.8409090909090909
9,10,0.8636363636363636
10,10,0.9545454545454546
11,10,0.9090909090909091
12,10,0.8863636363636364
13,10,0.8409090909090909
14,10,0.9090909090909091
15,10,0.8636363636363636
16,10,0.9545454545454546
17,10,0.9772727272727273
18,10,0.9090909090909091
19,10,0.9090909090909091
1,11,0.8409090909090909
2,11,0.9090909090909091
3,11,0.8636363636363636
4,11,0.8636363636363636
5,11,0.9090909090909091
6,11,0.9545454545454546
7,11,0.8863636363636364
8,11,0.8409090909090909
9,11,0.9318181818181818
10,11,0.9772727272727273
11,11,0.9545454545454546
12,11,0.9090909090909091
13,11,0.9090909090909091
14,11,0.9090909090909091
15,11,0.8863636363636364
16,11,0.9318181818181818
17,11,0.9772727272727273
18,11,0.9318181818181818
19,11,0.9090909090909091
1,12,0.8409090909090909
2,12,0.8636363636363636
3,12,0.8636363636363636
4,12,0.8409090909090909
5,12,0.8636363636363636
6,12,0.9318181818181818
7,12,0.8863636363636364
8,12,0.8863636363636364
