Hyperparameter Optimization using random forest
1,0.4722222222222222
2,0.4166666666666667
3,0.4861111111111111
4,0.5138888888888888
5,0.6111111111111112
6,0.5972222222222222
7,0.6805555555555556
8,0.6944444444444444
9,0.6527777777777778
10,0.6388888888888888
11,0.6388888888888888
12,0.6805555555555556
13,0.7083333333333334
14,0.75
15,0.7083333333333334
16,0.7361111111111112
17,0.7083333333333334
18,0.7222222222222222
19,0.7222222222222222
20,0.7638888888888888
21,0.7361111111111112
22,0.75
23,0.75
24,0.75
25,0.75
26,0.75
27,0.75
28,0.75
29,0.75
30,0.7638888888888888
31,0.7638888888888888
32,0.7638888888888888
33,0.7777777777777778
34,0.7638888888888888
35,0.7777777777777778
36,0.7777777777777778
37,0.7777777777777778
38,0.7777777777777778
39,0.7777777777777778
40,0.7777777777777778
41,0.7777777777777778
42,0.7777777777777778
43,0.7777777777777778
44,0.7777777777777778
45,0.7777777777777778
46,0.7777777777777778
47,0.7777777777777778
48,0.7638888888888888
49,0.7777777777777778
50,0.7777777777777778
