Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.831506,-0.931996,-0.208863,-0.121149,-0.405984,0.178130,0.229862,-0.057435,0.049774,-0.000922,0.000013,0.000925,-0.049782
1,25.211719,-0.439115,-0.262798,0.163439,-0.583162,-0.175966,-0.081436,-0.035130,-0.234387,0.063633,0.000010,-0.063630,0.234380
2,24.983516,-0.499642,-0.313055,0.271945,-0.255270,-0.047534,-0.038508,0.192639,-0.364310,-0.060162,0.000010,0.060165,0.364303
3,25.560716,-0.008327,-0.129441,-0.084897,-0.020984,-0.346998,-0.401717,0.151086,-0.181598,0.055232,0.000010,-0.055229,0.181591
4,25.869291,-0.303905,-0.208795,0.088106,-0.445969,-0.377762,-0.176790,0.318388,-0.239151,-0.131140,0.000010,0.131143,0.239143
5,24.381425,0.285660,0.280383,0.051919,-0.510297,-0.257105,0.184114,0.192168,-0.043340,0.030529,0.000010,-0.030526,0.043333
6,26.541963,-0.203268,-0.240075,-0.287704,-0.660988,-0.375542,-0.164304,-0.167306,-0.075004,0.109164,0.000011,-0.109161,0.074997
7,25.636379,0.115288,-0.005056,-0.411136,-0.654203,-0.355720,0.096065,-0.081436,-0.153996,0.000733,0.000011,-0.000730,0.153989
8,25.315343,-0.206511,0.078867,0.441185,-0.780969,-0.185928,0.073604,0.188487,0.050436,-0.123054,0.000010,0.123056,-0.050443
9,24.640451,0.027693,0.059394,0.015767,-0.556895,-0.324603,0.012069,0.327378,0.139286,-0.049976,0.000010,0.049979,-0.139293
10,25.229217,-0.198736,-0.199687,-0.056620,-0.299504,-0.090748,0.009457,0.167531,-0.127780,-0.001581,0.000010,0.001583,0.127774
11,27.796371,0.392948,0.241193,-0.230384,-0.440939,-0.584822,-0.052420,0.167738,-0.478766,-0.060171,0.000011,0.060175,0.478759
12,27.006483,-0.153369,0.096773,0.557550,-0.553572,-0.404538,-0.297337,0.274252,-0.090671,0.140326,0.000011,-0.140323,0.090664
13,26.418254,0.224825,0.231741,-0.022275,-0.712915,-0.320852,0.121570,-0.008994,0.000202,-0.002765,0.000011,0.002767,-0.000209
14,27.326419,-0.490574,-0.310120,0.081348,-0.613250,-0.206159,0.119113,0.522434,0.039348,0.063022,0.000011,-0.063020,-0.039356
15,26.387033,0.283871,0.099604,-0.240345,-0.334554,-0.397118,-0.170006,0.041403,-0.050408,-0.031102,0.000011,0.031105,0.050401
16,26.869562,0.731584,0.546046,-0.216152,-0.398634,-0.220646,0.326726,0.010039,-0.027765,0.046713,0.000011,-0.046711,0.027758
17,25.782728,-0.239310,0.010727,0.412697,-0.662843,-0.064180,0.028145,0.043107,0.148169,0.186469,0.000011,-0.186466,-0.148176
18,25.238525,-0.308771,-0.046291,0.435928,-0.531677,-0.211569,-0.063494,0.184408,-0.268737,-0.097527,0.000010,0.097530,0.268730
