Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.617414,-1.223752,-0.449575,-0.184450,-0.389381,0.270533,0.401790,0.204878,0.267219,0.108847,0.000013,-0.108844,-0.267228
1,23.938318,-0.281572,-0.142845,0.315564,-0.260787,-0.014730,-0.165850,0.007023,0.018557,0.060853,0.000010,-0.060850,-0.018563
2,25.300394,-0.506911,-0.277295,0.241784,-0.612951,-0.363048,-0.213102,0.386579,0.027922,-0.067294,0.000010,0.067296,-0.027929
3,24.597801,-0.244920,-0.113548,0.234198,-0.292224,-0.032182,-0.032367,0.062493,-0.236888,-0.212168,0.000010,0.212170,0.236881
4,24.296226,-0.435101,-0.415965,-0.216741,-0.424118,-0.050414,-0.061275,-0.162439,0.002002,0.186611,0.000010,-0.186609,-0.002009
5,24.395549,-0.274726,-0.193546,0.111589,-0.381812,-0.100094,0.012368,0.199008,0.029427,0.072444,0.000010,-0.072442,-0.029435
6,24.433876,-0.890465,-0.497468,0.450591,-0.532261,0.066476,0.075426,0.355989,-0.049398,0.057831,0.000010,-0.057829,0.049391
7,24.741426,-0.431324,-0.270121,0.225401,-0.357325,-0.059845,-0.086837,0.169532,-0.111695,-0.164843,0.000010,0.164846,0.111687
8,24.112602,-0.603791,-0.173775,0.623631,-0.746564,0.069769,0.148626,0.089363,-0.018193,-0.021351,0.000010,0.021353,0.018187
9,25.248708,-0.617980,-0.363139,-0.103672,-1.116164,-0.491507,0.022630,0.374013,0.341566,0.054221,0.000011,-0.054219,-0.341574
10,24.129405,-0.003325,-0.070396,-0.291676,-0.518230,-0.197913,0.311665,0.351054,0.085849,0.079543,0.000010,-0.079540,-0.085855
11,24.884456,-0.533815,-0.309737,0.356611,-0.341306,-0.153434,-0.317015,0.166785,0.004813,0.011191,0.000010,-0.011189,-0.004821
12,24.301004,-0.684787,-0.499624,-0.030975,-0.681695,-0.219766,0.016978,0.236660,-0.211555,-0.071985,0.000010,0.071988,0.211548
13,24.109375,-0.373449,-0.183597,0.217433,-0.580274,0.068543,0.152677,0.021501,0.173637,0.117515,0.000010,-0.117513,-0.173644
14,24.471853,-0.566774,-0.389703,0.302133,0.074933,0.111276,-0.034408,0.369674,-0.310084,-0.054038,0.000010,0.054041,0.310077
15,24.435001,-0.280918,-0.126800,0.352735,-0.126593,0.187718,0.026983,0.031370,-0.076798,-0.104951,0.000010,0.104954,0.076791
16,24.725608,-0.561126,-0.273834,0.444960,-0.274392,0.019233,0.031674,0.400215,-0.157901,-0.180696,0.000010,0.180698,0.157893
17,24.853252,-0.560312,-0.301126,0.342555,-0.562931,-0.136238,0.060933,0.471260,-0.049327,0.190962,0.000010,-0.190959,0.049320
18,23.907447,-0.334376,-0.166014,0.224272,-0.576518,-0.234013,-0.020600,0.283905,-0.150400,0.006039,0.000010,-0.006037,0.150393
19,24.422309,-0.454852,-0.229389,0.311923,-0.461721,0.040505,0.178792,0.244187,0.082493,0.047303,0.000010,-0.047301,-0.082499
20,24.977575,-0.775695,-0.571015,0.062433,-0.512914,-0.193788,0.005770,0.516226,0.038570,0.187623,0.000010,-0.187620,-0.038577
21,25.172307,-0.020268,0.033846,0.212049,-0.298259,-0.110187,0.040603,0.275981,-0.043641,-0.059190,0.000010,0.059193,0.043634
22,25.625133,-0.149786,-0.092551,0.041164,-0.518555,-0.228143,0.001377,0.218049,0.124949,0.002603,0.000011,-0.002600,-0.124956
23,24.578519,-0.415655,-0.355278,-0.016027,-0.378503,-0.143009,-0.078520,0.207080,0.098712,0.089185,0.000010,-0.089182,-0.098719
24,24.645933,-0.401381,-0.138110,0.506526,-0.312961,0.032181,-0.067719,0.082727,-0.119225,-0.139956,0.000010,0.139958,0.119217
25,24.090745,-0.480132,-0.406769,0.102534,0.059205,-0.137097,-0.379663,0.230512,-0.085515,0.192100,0.000010,-0.192097,0.085508
26,24.382837,-0.419732,-0.106183,0.651144,-0.229669,0.076281,0.057064,0.388202,-0.102327,-0.051959,0.000010,0.051961,0.102320
27,24.457326,-0.538750,-0.326662,0.149432,-0.759201,-0.464163,-0.240295,0.093057,-0.240601,0.039116,0.000010,-0.039114,0.240594
28,24.551498,-0.538013,-0.468398,-0.551043,-0.921273,-0.351632,0.275979,0.338525,0.017577,-0.216723,0.000010,0.216726,-0.017584
29,25.514966,-0.261557,0.007025,0.529513,-0.522338,-0.096845,-0.002616,0.145492,-0.018681,-0.057311,0.000010,0.057314,0.018674
30,25.350379,-0.205523,-0.324412,-0.477357,-0.433024,-0.203541,0.130658,0.437064,0.217957,0.100574,0.000010,-0.100571,-0.217964
31,24.221216,-0.738324,-0.487569,-0.102265,-1.134207,-0.528281,-0.098756,0.110242,0.059181,0.119925,0.000010,-0.119923,-0.059188
32,24.163618,-0.810894,-0.616664,0.049262,-0.475959,-0.360365,-0.338246,0.315378,-0.095355,0.003895,0.000010,-0.003892,0.095348
33,23.450225,-0.389021,-0.243992,0.055716,-0.558410,-0.009476,0.140592,-0.010415,-0.059645,-0.194374,0.000010,0.194376,0.059638
34,23.843307,-0.431247,-0.171584,0.308509,-0.705186,-0.334061,-0.080039,0.401790,0.144119,0.183985,0.000010,-0.183982,-0.144126
