Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.493793,-1.168064,-0.374674,-0.223096,-0.402178,0.236397,0.372768,0.175503,0.293833,0.094086,0.000013,-0.094083,-0.293841
1,24.910083,-0.320632,-0.127774,0.252382,-0.516505,0.062519,0.213585,0.162591,-0.052252,-0.184547,0.000010,0.184550,0.052245
2,24.415822,-0.495893,-0.417286,-0.050946,-0.370224,-0.063816,-0.038270,0.000258,-0.140330,0.079260,0.000010,-0.079257,0.140323
3,23.180278,-0.313646,-0.184583,0.101825,-0.618479,-0.344604,-0.104511,0.241742,-0.047645,-0.058458,0.000009,0.058460,0.047638
4,21.139488,-0.657870,-0.333164,0.534775,-0.320306,-0.042770,-0.265328,-0.006660,-0.232246,0.062655,0.000009,-0.062653,0.232240
5,22.177621,-0.788441,-0.497926,0.331548,-0.465377,-0.191453,-0.321473,0.039827,-0.146133,0.108788,0.000009,-0.108786,0.146126
6,23.201854,-0.145452,0.009170,0.393545,-0.291151,-0.275551,-0.199083,0.552307,0.136943,0.060426,0.000009,-0.060424,-0.136950
7,19.803977,-1.129289,-0.599628,0.593904,-0.672181,0.062598,0.007777,0.338219,0.073462,-0.046749,0.000008,0.046751,-0.073468
8,23.561376,-0.832779,-0.475951,0.466685,-0.447975,-0.000553,-0.131886,0.276435,0.181079,0.249732,0.000010,-0.249730,-0.181085
9,23.909290,-0.501015,-0.348671,0.027813,-0.588416,-0.116264,-0.038083,-0.055631,0.102565,0.298483,0.000010,-0.298481,-0.102572
10,23.606872,-0.818686,-0.475369,0.263898,-0.852869,-0.296990,-0.209920,0.188979,0.196056,0.062294,0.000010,-0.062292,-0.196063
11,22.933712,-1.059519,-0.609581,0.407560,-0.730406,-0.012490,0.054178,0.279890,-0.320054,-0.026216,0.000010,0.026218,0.320048
12,23.110599,-0.354008,-0.242694,0.082385,-0.525732,-0.412613,-0.330736,0.121328,-0.163058,-0.218064,0.000009,0.218066,0.163052
13,20.369651,-0.926721,-0.646909,0.202837,-0.271071,-0.038388,-0.395644,-0.061774,-0.165696,-0.132753,0.000009,0.132755,0.165690
14,23.456718,-0.794096,-0.551980,0.241012,-0.402329,-0.305171,-0.383916,0.049311,-0.450286,0.235946,0.000009,-0.235943,0.450279
15,22.544971,-1.116806,-0.812698,-0.036133,-0.804880,-0.148583,-0.128497,-0.027028,-0.157501,-0.064005,0.000010,0.064007,0.157494
16,22.761112,-0.402964,-0.313281,0.068266,-0.277798,0.076511,-0.036008,-0.071782,-0.082259,-0.129079,0.000010,0.129081,0.082252
17,23.757965,-0.615190,-0.458831,-0.147497,-0.925739,-0.336532,-0.058444,0.027828,0.128859,0.194848,0.000010,-0.194846,-0.128865
18,23.855646,-0.388367,-0.255594,-0.007888,-0.770437,-0.484008,-0.208994,0.249954,0.001935,-0.100757,0.000010,0.100760,-0.001942
19,23.192962,-0.594865,-0.435680,0.052280,-0.525886,-0.167313,-0.137569,0.118383,0.136064,-0.024077,0.000010,0.024079,-0.136070
20,21.099102,-0.700017,-0.651625,-0.253086,-0.301614,-0.143667,-0.169891,0.277229,-0.039654,-0.114371,0.000009,0.114373,0.039648
21,22.595283,-0.541949,-0.445800,-0.065209,-0.489126,-0.127728,-0.031198,0.164623,0.019188,-0.031432,0.000009,0.031434,-0.019194
22,22.624706,-0.939221,-0.631611,0.287072,-0.362496,-0.009913,-0.203325,0.109695,-0.039037,0.096697,0.000009,-0.096696,0.039031
23,23.191440,-0.630552,-0.444820,0.177938,-0.358030,-0.087250,-0.109314,0.236501,-0.034006,0.064689,0.000010,-0.064686,0.033999
24,24.768173,-0.086800,0.008182,0.205494,-0.395661,-0.213543,0.080164,0.294673,-0.291344,-0.067127,0.000010,0.067130,0.291337
25,21.727264,-0.092364,-0.219422,-0.231149,-0.119155,-0.212361,-0.238420,0.127333,0.001615,0.004520,0.000009,-0.004518,-0.001621
26,23.037952,-0.491965,-0.431354,-0.096422,-0.303814,0.009548,-0.034872,-0.119871,-0.100174,-0.031327,0.000010,0.031329,0.100168
27,23.015085,-0.382303,-0.392672,-0.130986,-0.154148,-0.046204,0.028918,0.337588,0.038343,0.075607,0.000009,-0.075604,-0.038349
28,24.066558,-0.960736,-0.694611,-0.056855,-0.816811,-0.094135,0.052069,0.246580,0.136405,-0.136295,0.000010,0.136298,-0.136412
29,23.796617,-0.368160,-0.218331,0.106765,-0.690030,-0.293735,-0.071259,0.137122,-0.012842,0.043124,0.000010,-0.043122,0.012836
