Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.014911,-1.436609,-0.497680,-0.308542,-0.446154,0.379716,0.547845,0.272277,0.379543,0.173904,0.000013,-0.173902,-0.379551
1,19.819643,-0.707343,-0.421031,0.157898,-0.544291,0.042034,0.220088,0.045506,-0.371131,0.159537,0.000008,-0.159535,0.371126
2,22.871675,-0.170064,-0.127281,0.153810,-0.233392,-0.266471,-0.282044,0.203912,-0.074780,0.030190,0.000009,-0.030188,0.074773
3,24.802276,-0.210600,-0.151352,0.173556,0.023004,0.095318,0.133776,0.447159,-0.107411,0.022316,0.000010,-0.022313,0.107404
4,24.347833,-0.284374,-0.187272,0.073017,-0.369678,0.079019,0.188648,0.043522,-0.104227,0.042460,0.000010,-0.042458,0.104220
5,24.029067,-0.463696,-0.502243,-0.329449,-0.359461,-0.239631,-0.342354,-0.200219,-0.100148,0.087874,0.000010,-0.087871,0.100141
6,23.706321,-0.197841,-0.238845,-0.140173,-0.268574,-0.115922,0.039137,0.206146,-0.063332,-0.005295,0.000010,0.005298,0.063325
7,24.123867,-0.678615,-0.455239,0.150099,-0.551289,-0.027776,0.065284,0.299547,0.048161,0.055659,0.000010,-0.055657,-0.048168
8,23.691633,-0.615070,-0.431649,0.186236,-0.311589,-0.084825,-0.284288,-0.020664,-0.080736,0.120113,0.000010,-0.120111,0.080730
9,24.086669,-0.395893,-0.453451,-0.427369,-0.574161,-0.269406,-0.112381,-0.107233,-0.009399,0.001688,0.000010,-0.001686,0.009392
10,24.217144,-0.858308,-0.626280,0.111985,-0.324059,0.117279,-0.005719,0.169384,0.114872,0.108433,0.000010,-0.108431,-0.114879
11,24.421283,-0.478573,-0.274852,0.314900,-0.404250,-0.108123,-0.102852,0.318529,0.106748,0.056767,0.000010,-0.056764,-0.106754
12,23.809223,-0.399445,-0.318400,-0.178795,-0.675166,0.021638,0.220169,-0.069022,0.179649,0.137422,0.000010,-0.137419,-0.179655
13,24.567367,-0.576328,-0.317134,0.194252,-0.756526,-0.323505,-0.037038,0.375742,-0.198159,-0.115275,0.000010,0.115277,0.198151
14,24.568460,-0.161870,-0.077648,0.324006,-0.026392,-0.106480,-0.230849,0.229409,-0.045331,0.131487,0.000010,-0.131484,0.045324
15,24.846591,-0.172819,-0.043405,0.207036,-0.488290,-0.272330,-0.078859,0.411669,0.115416,-0.073303,0.000010,0.073305,-0.115423
16,24.097497,-0.238905,-0.183961,0.030354,-0.362373,0.059853,0.114627,0.086623,0.031755,-0.041488,0.000010,0.041490,-0.031762
17,25.094274,-0.363948,-0.200384,0.216187,-0.389749,0.060231,0.070391,-0.021455,-0.154003,-0.009243,0.000010,0.009246,0.153996
18,23.851022,-0.733814,-0.490471,0.148120,-0.570515,-0.107926,-0.021286,0.155688,-0.195702,-0.124590,0.000010,0.124592,0.195695
19,24.067649,-0.702427,-0.382866,0.320475,-0.564573,-0.015816,0.000650,0.071691,-0.311612,-0.217762,0.000010,0.217763,0.311605
20,23.766345,-0.157276,0.085105,0.571621,-0.342492,-0.080852,0.081789,0.357768,-0.120545,-0.005704,0.000010,0.005707,0.120538
21,24.579858,-0.658809,-0.542934,-0.088935,-0.549565,-0.275085,-0.320559,-0.012922,0.110629,0.238923,0.000010,-0.238920,-0.110636
22,24.746185,-0.161384,-0.160107,-0.017830,-0.356586,-0.381304,-0.097692,0.484007,-0.156262,0.061621,0.000010,-0.061619,0.156255
23,23.897605,-0.144709,-0.201017,-0.282210,-0.441690,-0.148124,0.272768,0.341024,0.066609,0.125663,0.000010,-0.125660,-0.066616
24,24.870712,-0.343113,-0.457108,-0.500537,-0.259944,-0.038325,0.115602,0.102271,-0.026845,0.090997,0.000010,-0.090994,0.026839
25,24.583141,-0.630151,-0.354393,0.318410,-0.349911,0.188839,0.273331,0.290417,-0.003082,-0.076033,0.000010,0.076036,0.003075
26,24.376926,-0.732640,-0.599159,-0.100849,-0.433028,-0.059171,0.024420,0.176943,0.078149,0.216211,0.000010,-0.216209,-0.078156
27,23.948833,-0.872255,-0.694872,-0.264120,-0.918202,-0.317627,-0.045799,0.162357,0.205139,0.173527,0.000010,-0.173524,-0.205146
28,24.174097,-0.461536,-0.368750,0.000871,-0.337551,0.035473,-0.009430,0.189981,0.255932,-0.041616,0.000010,0.041618,-0.255939
29,24.147100,-0.522128,-0.303819,0.149653,-0.630244,-0.303218,0.041113,0.588934,0.021869,-0.018993,0.000010,0.018996,-0.021876
30,24.507335,-0.330199,-0.309272,-0.008810,-0.203173,-0.218801,-0.286854,0.137117,0.102719,0.240332,0.000010,-0.240329,-0.102727
31,25.531463,-0.659221,-0.579514,-0.394581,-0.513332,0.013545,0.265871,0.337839,0.065326,-0.281934,0.000011,0.281936,-0.065334
32,24.392009,-0.938308,-0.847012,-0.488209,-0.522371,0.010811,0.089011,0.042753,0.260483,0.257180,0.000010,-0.257178,-0.260489
33,24.836299,-0.517695,-0.263053,0.158638,-0.791775,-0.203097,0.091877,0.319270,0.456098,0.278678,0.000010,-0.278676,-0.456105
34,24.267831,-0.729239,-0.371010,0.269027,-0.781844,-0.578702,-0.160477,0.733004,0.098841,0.156803,0.000010,-0.156801,-0.098847
35,24.754854,-0.836968,-0.753711,-0.203042,-0.119909,-0.125669,-0.167802,0.410775,-0.211540,-0.028139,0.000010,0.028142,0.211532
36,25.154924,-0.341164,-0.156555,0.349422,-0.418676,-0.238298,-0.178625,0.258067,-0.094317,0.039478,0.000010,-0.039476,0.094310
37,24.930204,0.228702,0.067897,-0.250540,-0.356539,-0.361131,-0.007145,0.261876,-0.020611,-0.039497,0.000010,0.039500,0.020604
38,24.616744,-0.634013,-0.489739,-0.089670,-0.357600,0.169593,0.166545,-0.071935,-0.225258,-0.089783,0.000011,0.089785,0.225252
39,23.635934,-0.212351,-0.166690,-0.133730,-0.698740,-0.205088,0.003927,-0.188669,-0.110479,-0.066447,0.000010,0.066450,0.110473
40,23.948991,-0.447315,-0.085615,0.614494,-0.577121,0.017769,0.094697,0.125935,-0.016114,-0.020158,0.000010,0.020160,0.016107
41,24.482427,-0.533741,-0.343230,0.099572,-0.337187,0.061598,0.177055,0.216905,-0.233811,-0.275262,0.000010,0.275264,0.233804
