Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.186819,-1.364610,-0.470552,-0.264816,-0.429152,0.340871,0.459155,0.211461,0.328592,0.139726,0.000013,-0.139724,-0.328600
1,23.334966,-0.784195,-0.516999,0.127372,-0.488117,0.120384,0.240775,0.173837,-0.012307,0.074562,0.000010,-0.074560,0.012301
2,23.681711,-0.824834,-0.652387,0.005796,-0.376885,-0.115521,-0.142099,0.265869,-0.134553,0.046158,0.000010,-0.046156,0.134546
3,22.445190,-0.482402,-0.251085,0.339275,-0.537530,-0.339936,-0.404767,0.002901,0.026600,0.218429,0.000009,-0.218426,-0.026606
4,23.066104,-0.102520,-0.003484,0.229866,-0.424900,-0.115336,-0.095302,-0.053248,0.008238,0.125047,0.000009,-0.125045,-0.008244
5,24.098382,-0.425975,-0.264431,0.261290,-0.185367,0.143827,0.119449,0.276005,-0.001805,0.074483,0.000010,-0.074481,0.001798
6,22.235349,-0.638410,-0.423015,0.216622,-0.318913,0.003412,0.019223,0.249074,-0.187829,-0.051495,0.000009,0.051497,0.187822
7,23.020694,-0.608381,-0.305986,0.490620,-0.023744,0.325322,0.221221,0.198190,-0.206309,0.097182,0.000009,-0.097179,0.206303
8,22.440275,-0.798605,-0.507467,0.312155,-0.499305,-0.099037,-0.030979,0.417519,-0.037726,0.251412,0.000009,-0.251410,0.037720
9,24.458189,-0.504826,-0.137049,0.743838,-0.212153,-0.409155,-0.420622,0.525490,-0.372926,0.007825,0.000009,-0.007822,0.372919
10,21.076738,-1.024722,-0.501341,0.749718,-0.071305,0.003234,-0.382289,0.262658,-0.315140,-0.179877,0.000009,0.179879,0.315134
11,24.104814,-0.405948,-0.338525,0.055014,-0.109987,-0.017345,-0.282295,-0.012062,0.077759,0.068739,0.000010,-0.068737,-0.077766
12,22.888366,-0.899854,-0.514591,0.426499,-0.286235,-0.390034,-0.639595,0.457518,-0.109838,-0.155113,0.000009,0.155116,0.109831
13,21.864910,-1.264899,-0.901224,0.140842,-0.273240,0.125701,-0.229258,0.022281,-0.070172,-0.044403,0.000009,0.044405,0.070166
14,20.904518,-0.982361,-0.685072,0.219457,-0.396120,-0.180104,-0.384663,0.094184,-0.039444,0.173015,0.000009,-0.173013,0.039438
15,22.408445,-0.445839,-0.555977,-0.446440,-0.034045,-0.107242,-0.093205,0.497346,0.037367,0.018249,0.000009,-0.018247,-0.037373
16,20.316261,-0.142696,-0.142040,-0.050201,-0.246387,-0.024419,-0.014288,-0.009740,-0.058434,0.079361,0.000008,-0.079359,0.058428
17,21.895885,-1.139009,-0.770528,0.220188,-0.307922,0.055760,-0.186974,-0.036761,-0.336563,-0.092746,0.000009,0.092749,0.336557
18,25.259992,-0.629223,-0.353500,0.216765,-0.607393,-0.053908,0.195553,0.284067,-0.193646,-0.065710,0.000010,0.065713,0.193638
19,21.473117,-0.790793,-0.473887,0.288724,-0.524118,-0.028377,-0.088647,0.055467,-0.195240,0.007153,0.000009,-0.007151,0.195233
20,20.735361,-1.497248,-0.918866,0.494594,-0.639753,-0.007725,-0.186360,0.334938,0.085230,0.155617,0.000009,-0.155615,-0.085236
21,19.453254,-0.946019,-0.545159,0.413859,-0.483181,-0.060221,-0.206620,0.172795,0.102915,0.176831,0.000008,-0.176830,-0.102920
22,22.446233,-0.376042,-0.416780,-0.174953,-0.038501,0.046883,-0.036680,0.193005,0.010346,0.154892,0.000009,-0.154890,-0.010353
23,22.313751,-0.541689,-0.514533,-0.136085,-0.346558,-0.353060,-0.405944,0.128872,-0.073136,0.149151,0.000009,-0.149149,0.073129
24,21.343702,-0.618823,-0.274304,0.495608,-0.613914,-0.085199,-0.125079,0.018166,-0.092076,0.018245,0.000009,-0.018242,0.092070
25,22.984918,-0.663747,-0.424202,0.224900,-0.300766,-0.124988,-0.373379,-0.353817,-0.296808,0.220247,0.000009,-0.220245,0.296802
26,23.619564,-0.248687,-0.302401,-0.241337,-0.403356,-0.477416,-0.182980,0.464675,0.032125,0.204848,0.000009,-0.204845,-0.032131
27,20.786523,-0.742939,-0.562120,0.081153,-0.351393,-0.171654,-0.229300,0.221493,-0.040691,0.171661,0.000008,-0.171658,0.040685
28,22.457122,-0.830274,-0.545468,0.256673,-0.554086,-0.359628,-0.304130,0.331790,-0.294251,-0.029475,0.000009,0.029478,0.294244
29,22.359003,-0.812790,-0.467502,0.342840,-0.667303,-0.154093,-0.134790,0.151115,-0.101222,-0.152238,0.000009,0.152240,0.101215
