Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.846593,-1.042157,-0.274447,-0.177134,-0.517637,0.103116,0.182867,0.064592,0.191386,0.037186,0.000013,-0.037183,-0.191394
1,25.944141,-0.232619,0.197107,0.613606,-1.027990,-0.405364,-0.031022,0.117367,-0.021038,-0.092522,0.000011,0.092524,0.021031
2,25.237390,0.172758,0.307111,0.288749,-0.721541,-0.321350,-0.047352,-0.172010,0.019763,-0.041996,0.000010,0.041999,-0.019770
3,25.621921,0.049765,0.136462,0.370079,-0.219383,-0.131941,-0.103973,0.033533,-0.080058,0.299341,0.000010,-0.299339,0.080050
4,25.394699,-0.190133,-0.036043,0.396795,-0.180266,-0.125815,-0.150722,0.354625,-0.014070,-0.091198,0.000010,0.091201,0.014062
5,24.724155,0.206389,0.146291,-0.041180,-0.339640,-0.156116,0.104621,0.097771,-0.169543,-0.141003,0.000010,0.141005,0.169536
6,24.357824,0.175962,0.159028,0.006419,-0.479245,-0.533787,-0.225485,0.351527,-0.018442,-0.030944,0.000010,0.030947,0.018435
7,25.118227,0.032360,-0.001017,-0.138841,-0.575702,-0.305885,-0.053543,0.145503,0.288033,0.066565,0.000010,-0.066563,-0.288040
8,26.649833,-0.107998,0.034106,0.153673,-0.619059,-0.561148,-0.186884,0.368876,-0.131539,-0.231181,0.000011,0.231183,0.131532
9,24.356245,-0.064303,-0.079474,-0.051630,-0.271186,0.122027,0.253280,0.025436,0.025665,0.011144,0.000010,-0.011142,-0.025672
10,26.571388,-0.353968,-0.274616,-0.089472,-0.522266,0.068905,0.122437,-0.171514,0.013240,-0.096607,0.000011,0.096610,-0.013247
11,26.000789,-0.232062,-0.072872,0.159039,-0.619964,-0.160501,0.120609,0.162616,-0.108302,-0.085446,0.000011,0.085449,0.108295
12,24.820825,0.035989,0.123764,0.268088,-0.395015,-0.031179,0.007442,-0.155408,-0.058077,0.100599,0.000010,-0.100596,0.058070
13,24.795509,0.227127,0.290052,0.357277,-0.289734,-0.117534,0.004577,0.169113,0.222365,0.090249,0.000010,-0.090246,-0.222371
14,25.484485,-0.492237,-0.092517,0.544414,-0.878621,-0.250718,-0.045360,0.183486,-0.197959,-0.105038,0.000010,0.105041,0.197952
15,24.913570,-0.402080,0.010412,1.031154,0.367724,0.091609,-0.334190,0.294163,-0.363113,0.034351,0.000010,-0.034349,0.363106
16,24.491821,-0.491657,-0.185297,0.264888,-0.603935,0.073027,0.382607,0.273359,-0.173624,-0.203292,0.000010,0.203295,0.173617
17,24.459037,-0.087774,-0.046759,-0.007268,-0.472438,-0.151427,0.153138,0.394109,0.183205,-0.095457,0.000010,0.095459,-0.183212
18,24.357170,-0.171356,0.020488,0.442777,-0.330046,0.049683,0.035786,-0.010460,-0.062221,-0.018850,0.000010,0.018853,0.062215
19,23.480962,-0.291089,-0.219236,0.125745,-0.277784,-0.247583,-0.295155,0.133589,0.078091,0.061754,0.000010,-0.061751,-0.078098
20,25.216472,-0.345967,-0.246587,0.028646,-0.483762,-0.212162,0.020300,0.250003,0.148753,0.475570,0.000010,-0.475567,-0.148760
21,24.062479,-0.202400,-0.203177,-0.096415,-0.302079,-0.152610,-0.049866,0.029679,-0.378650,-0.223585,0.000010,0.223587,0.378643
22,23.529573,-0.243610,-0.187027,0.013731,-0.449424,-0.197738,-0.171579,-0.078280,-0.164803,-0.246955,0.000010,0.246957,0.164797
23,24.194812,-0.018852,-0.007089,0.109542,-0.274289,-0.256223,-0.422321,-0.227127,-0.048664,0.035612,0.000010,-0.035610,0.048658
24,25.227037,-0.190844,-0.106276,0.175492,-0.316903,-0.104202,0.039675,0.193218,-0.245071,0.035795,0.000010,-0.035792,0.245064
