Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.566278,-1.176512,-0.350613,-0.300530,-0.560653,0.208653,0.386808,0.144430,0.247287,0.092665,0.000013,-0.092661,-0.247295
1,24.528806,-0.359922,-0.405435,-0.431770,-0.657185,-0.446589,-0.024173,0.267686,-0.086872,-0.079384,0.000010,0.079387,0.086865
2,27.261114,-0.187572,-0.275802,-0.840409,-1.035583,-0.409846,0.321395,-0.104084,0.014312,0.141643,0.000012,-0.141640,-0.014319
3,25.846065,-0.020583,-0.087812,-0.510448,-0.889195,-0.262203,0.218906,-0.276152,0.031466,-0.251021,0.000011,0.251023,-0.031473
4,24.524026,-0.145970,-0.046075,0.101433,-0.630480,-0.248517,-0.134826,-0.094695,0.009277,0.093362,0.000010,-0.093360,-0.009284
5,24.646900,-0.720598,-0.388949,0.512866,-0.257127,0.051765,-0.092968,0.278745,-0.266243,-0.058499,0.000010,0.058501,0.266235
6,24.292320,-0.408844,-0.172198,0.334255,-0.521383,-0.073915,0.102584,0.419410,0.053493,-0.160146,0.000010,0.160149,-0.053500
7,25.440931,-0.778841,-0.398742,0.493032,-0.617593,-0.060408,-0.059278,0.327545,0.084404,0.032563,0.000010,-0.032561,-0.084412
8,25.091707,-0.467787,-0.161118,0.534150,-0.398749,0.202835,0.218898,0.402372,0.269953,0.079366,0.000010,-0.079363,-0.269960
9,24.697660,-0.649109,-0.564112,-0.144084,-0.502634,-0.244781,-0.201517,0.173944,0.040255,0.137135,0.000010,-0.137132,-0.040262
10,24.130943,-0.286521,-0.147614,0.253885,-0.208398,0.158333,0.144909,0.141159,-0.058088,-0.030864,0.000010,0.030866,0.058081
11,24.428707,-0.643646,-0.560342,-0.199040,-0.294842,0.171469,0.207431,0.138983,0.157186,0.244680,0.000010,-0.244677,-0.157193
12,23.492254,0.260587,0.167574,0.105744,-0.065557,-0.115896,-0.015909,0.055545,-0.121506,0.000704,0.000009,-0.000702,0.121500
13,23.147317,-0.113292,-0.021014,0.361060,-0.083939,-0.106395,-0.244558,-0.064538,-0.144177,0.119191,0.000009,-0.119188,0.144171
14,24.655326,-0.653991,-0.338671,0.370884,-0.534300,0.131197,0.207842,0.174731,0.074128,-0.126234,0.000010,0.126237,-0.074135
15,24.303724,-0.255831,0.036559,0.684650,-0.165875,0.233890,0.121044,0.211672,0.051465,-0.231743,0.000010,0.231746,-0.051472
16,24.665624,-0.435005,-0.154864,0.322707,-0.836919,-0.333388,-0.103021,0.229964,0.042437,0.039464,0.000010,-0.039462,-0.042444
17,24.542676,-0.373552,-0.072701,0.660662,-0.344654,-0.061551,-0.186128,0.102297,-0.140703,0.087263,0.000010,-0.087260,0.140696
18,24.868953,0.341454,0.315470,0.081048,-0.310618,-0.042967,0.275098,-0.046918,-0.229381,0.079274,0.000010,-0.079272,0.229374
19,25.775279,0.211897,0.122895,-0.069527,-0.219076,0.116137,0.187615,-0.221115,0.020809,0.163389,0.000011,-0.163387,-0.020816
20,24.683427,-0.119899,0.108819,0.590739,-0.312835,0.018374,-0.062078,0.034854,-0.074924,-0.045949,0.000010,0.045951,0.074918
21,24.320032,-0.235617,-0.048903,0.468673,-0.277891,-0.033232,-0.100144,0.152339,-0.067401,0.055032,0.000010,-0.055030,0.067394
22,25.367305,-0.091223,0.087331,0.381469,-0.568287,-0.026353,0.052220,0.082324,0.235023,-0.051953,0.000011,0.051956,-0.235030
23,24.334249,-0.403484,-0.177591,0.434298,-0.267024,0.106961,-0.119701,-0.017023,0.189259,0.121338,0.000010,-0.121336,-0.189266
24,23.628524,-0.183525,0.078888,0.467605,-0.690706,-0.176155,-0.128558,-0.055152,0.403441,0.217634,0.000010,-0.217632,-0.403447
25,23.850381,-0.043257,0.061928,0.326125,-0.315070,-0.070783,-0.064582,0.001935,-0.020114,0.114201,0.000010,-0.114198,0.020107
26,24.464859,-0.483688,-0.247184,0.270002,-0.691819,-0.295598,-0.097723,0.186258,-0.097487,0.042926,0.000010,-0.042924,0.097480
