Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.570451,-1.046639,-0.274833,-0.235187,-0.490621,0.235452,0.359851,0.058467,0.173346,0.044523,0.000013,-0.044520,-0.173354
1,23.336006,-0.142405,-0.002321,0.460697,0.114960,0.167172,-0.063612,0.109460,-0.128434,-0.165901,0.000010,0.165903,0.128427
2,23.807916,-0.083339,-0.082165,0.118186,-0.138337,-0.089969,-0.239478,0.041828,0.198176,0.049794,0.000010,-0.049791,-0.198183
3,24.663513,-0.438306,-0.419186,-0.138930,-0.367051,-0.175953,-0.170125,0.124218,0.061114,0.211829,0.000010,-0.211826,-0.061121
4,24.584953,-0.723973,-0.700540,-0.415661,-0.483593,-0.066951,0.044027,0.142842,0.099954,0.078887,0.000010,-0.078884,-0.099962
5,23.840963,-0.563066,-0.399881,0.062323,-0.595587,-0.256779,-0.023554,0.348447,-0.016544,0.047344,0.000010,-0.047342,0.016537
6,23.882135,-0.611799,-0.505782,-0.210999,-0.779180,-0.529243,-0.293755,0.202612,-0.074308,-0.168727,0.000010,0.168729,0.074301
7,23.862625,-0.155572,-0.020797,0.341215,-0.329786,-0.252297,-0.252264,0.047585,-0.034658,0.086665,0.000010,-0.086663,0.034652
8,23.987604,0.087258,0.084634,0.211475,-0.156757,-0.231864,-0.163915,0.202741,-0.084902,0.088465,0.000010,-0.088462,0.084895
9,24.233306,-0.710161,-0.311449,0.694495,-0.216873,0.091528,-0.055575,0.279554,-0.275957,0.053841,0.000010,-0.053838,0.275951
10,23.603832,-0.103326,-0.141790,-0.061276,-0.322024,-0.196315,-0.149245,0.050395,-0.048066,0.101330,0.000010,-0.101328,0.048059
11,23.540861,-0.599209,-0.318410,0.165448,-0.654886,0.046881,0.381057,0.389811,0.038720,0.299334,0.000010,-0.299332,-0.038726
12,23.585391,-0.164649,-0.113144,-0.066659,-0.587097,-0.120045,0.207370,0.200694,0.126773,0.048392,0.000010,-0.048390,-0.126779
13,23.696516,-0.240499,-0.239482,-0.002802,-0.181477,-0.013933,-0.032720,0.127382,0.071403,0.137972,0.000010,-0.137970,-0.071409
14,23.561580,-0.126807,-0.042550,0.047625,-0.420281,0.261129,0.363393,-0.186545,0.194197,0.173983,0.000010,-0.173981,-0.194203
