Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.613740,-1.161286,-0.368551,-0.218831,-0.536520,0.161796,0.297353,0.139795,0.234072,0.065556,0.000013,-0.065554,-0.234081
1,23.824169,-0.296595,-0.172998,0.252021,-0.244059,0.066501,0.031733,0.193219,-0.014346,0.008830,0.000010,-0.008828,0.014340
2,25.393945,-0.696104,-0.475930,0.261876,-0.290312,-0.181914,-0.294120,0.467262,-0.119796,-0.049222,0.000010,0.049224,0.119789
3,23.425876,-0.391249,-0.080796,0.580836,-0.437032,-0.091596,-0.021573,0.420892,0.201189,0.047018,0.000009,-0.047016,-0.201195
4,23.678447,-0.317444,-0.077624,0.465925,-0.441407,-0.129573,-0.201094,-0.125422,-0.181191,0.139698,0.000010,-0.139696,0.181185
5,23.790403,-0.524893,-0.445765,0.026670,-0.185397,-0.127255,-0.293045,-0.074669,-0.213433,0.019265,0.000010,-0.019263,0.213426
6,23.839097,-0.663811,-0.541853,-0.187990,-0.774231,-0.349278,-0.124744,0.147715,-0.030655,0.136044,0.000010,-0.136041,0.030648
7,24.173751,-0.638863,-0.367027,0.204921,-0.674735,-0.043520,0.106866,0.092390,-0.109183,-0.106872,0.000010,0.106874,0.109176
8,23.732547,-0.370821,-0.353551,-0.190422,-0.182483,0.320441,0.303712,-0.037446,0.141131,0.002753,0.000010,-0.002751,-0.141137
9,24.496541,-0.116524,-0.047131,0.202786,-0.324449,-0.175134,-0.238062,-0.085076,-0.076109,0.087070,0.000010,-0.087068,0.076103
10,23.897983,-0.213225,-0.055393,0.361749,-0.370310,-0.031665,-0.073169,0.012784,-0.092220,-0.070484,0.000010,0.070486,0.092214
11,24.125827,-0.382806,-0.134085,0.351636,-0.684695,0.047045,0.037886,-0.146958,0.146565,0.039015,0.000010,-0.039013,-0.146571
