Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,31.428054,-1.738557,-1.175294,-0.153371,-0.237490,0.216340,-0.095564,0.297824,0.232539,0.005926,0.000014,-0.005922,-0.232547
1,31.848436,-1.411471,-0.984605,0.135971,0.102693,-0.195498,-0.712505,0.171485,0.032371,0.328220,0.000013,-0.328217,-0.032380
2,31.887731,-1.976376,-1.425813,-0.159766,0.266716,0.162250,-0.475439,-0.116863,-0.133433,0.226133,0.000014,-0.226129,0.133423
3,30.953779,-1.200402,-1.076204,-0.420161,-0.002590,-0.061464,-0.350631,0.251629,0.043735,0.172526,0.000013,-0.172523,-0.043744
4,31.302398,-1.485598,-1.130589,-0.166972,0.082201,0.274264,-0.225090,-0.174537,-0.295486,-0.065690,0.000013,0.065693,0.295477
5,30.111913,-1.212651,-1.205832,-0.767113,0.022317,-0.124533,-0.297377,-0.026231,-0.409009,0.262644,0.000013,-0.262641,0.409001
6,30.509775,-1.310528,-1.024234,-0.236260,0.063288,0.355001,-0.011408,-0.032225,0.092005,0.406966,0.000013,-0.406963,-0.092013
7,30.057407,-1.828030,-1.397079,-0.227227,-0.114562,0.059850,-0.349672,-0.134208,-0.404835,0.023543,0.000013,-0.023540,0.404826
8,32.069583,-1.504017,-1.090986,0.136014,-0.120756,0.096807,-0.168409,0.307400,-0.303928,0.146057,0.000013,-0.146054,0.303919
9,29.567289,-1.379248,-1.298453,-0.710917,-0.040449,-0.031673,-0.143856,0.381670,-0.075517,0.118888,0.000012,-0.118885,0.075507
10,29.023426,-1.486783,-1.218547,-0.326660,-0.181575,0.045354,-0.256559,-0.021992,-0.267022,0.080509,0.000012,-0.080507,0.267014
11,28.493976,-1.492583,-1.367141,-0.753924,-0.012138,0.012001,-0.317095,0.165780,0.023038,0.131221,0.000012,-0.131218,-0.023046
12,28.353096,-1.425142,-1.247222,-0.497354,0.262535,-0.039168,-0.552494,0.230656,-0.208185,0.096028,0.000012,-0.096025,0.208176
13,26.782333,-0.869116,-1.160605,-1.318360,0.341629,-0.317313,-0.602002,0.292365,-0.076591,0.281792,0.000011,-0.281789,0.076583
14,26.276779,-0.677596,-0.855651,-0.764042,-0.010839,-0.301072,-0.257087,0.343350,-0.209246,0.302628,0.000011,-0.302625,0.209239
15,29.251779,-1.367651,-1.030763,-0.040907,-0.448381,-0.156079,-0.446014,-0.056187,-0.037659,-0.081346,0.000012,0.081349,0.037650
16,28.974914,-1.572590,-1.299871,-0.365363,-0.123706,-0.142796,-0.503697,0.065211,-0.366164,-0.038803,0.000012,0.038807,0.366155
17,29.018630,-1.402144,-1.195577,-0.340008,0.272269,-0.068408,-0.463874,0.219823,-0.290486,0.234610,0.000012,-0.234606,0.290478
18,29.046726,-1.577525,-1.149697,-0.052493,0.036706,0.198070,-0.305870,-0.071531,-0.000250,0.308081,0.000012,-0.308078,0.000242
19,27.990734,-1.374683,-1.046285,0.061806,-0.111085,0.033918,-0.278191,0.384714,-0.097829,0.229208,0.000012,-0.229206,0.097821
20,29.743507,-1.423689,-1.239804,-0.449378,-0.158165,-0.074215,-0.286385,0.151691,-0.163966,0.194896,0.000012,-0.194893,0.163957
21,30.076862,-2.066994,-1.548583,-0.144870,-0.556780,0.004445,-0.212140,0.278359,-0.006719,0.266232,0.000013,-0.266229,0.006710
22,26.914070,-1.270933,-1.051539,-0.260544,-0.274207,-0.027810,-0.299623,-0.010073,-0.029852,0.184533,0.000011,-0.184530,0.029845
23,26.348138,-0.532827,-0.765732,-0.898881,-0.068015,-0.535849,-0.709957,0.074261,0.071921,0.343653,0.000011,-0.343649,-0.071928
24,28.400295,-1.570237,-1.155786,0.006028,-0.028868,0.203579,-0.151594,0.196992,0.032801,0.206289,0.000012,-0.206286,-0.032810
25,27.539327,-1.408864,-1.265918,-0.576709,-0.126953,-0.107333,-0.383579,0.046051,-0.169234,0.166428,0.000012,-0.166426,0.169226
26,25.615110,-0.672200,-0.895614,-0.906308,-0.029761,-0.544934,-0.568936,0.469249,0.027795,0.291580,0.000010,-0.291577,-0.027803
27,26.674819,-0.935949,-1.037430,-0.809508,0.327073,-0.220634,-0.621859,-0.001107,-0.407695,0.084878,0.000011,-0.084875,0.407688
28,26.910346,-1.179787,-1.066037,-0.547701,-0.214862,0.004117,-0.269007,-0.156250,-0.008793,0.224283,0.000012,-0.224280,0.008786
29,25.792314,-1.341773,-1.043166,-0.182192,0.154197,-0.072106,-0.546692,0.159999,0.180939,0.479462,0.000011,-0.479459,-0.180946
30,27.551244,-1.593238,-1.175168,0.004668,-0.430468,-0.045938,-0.195870,0.152624,-0.335778,0.040567,0.000012,-0.040564,0.335769
31,26.848457,-1.196210,-0.915764,0.043271,-0.175711,-0.275234,-0.550026,0.283007,-0.067213,0.282073,0.000011,-0.282070,0.067205
32,25.138092,-0.669398,-0.572126,-0.097722,0.125484,-0.160507,-0.616648,0.046089,0.102991,0.327758,0.000010,-0.327755,-0.102998
33,24.544984,-0.298294,-0.330259,-0.166064,-0.262378,-0.401388,-0.509707,-0.007877,0.034834,0.357938,0.000010,-0.357935,-0.034841
34,23.362569,-0.550744,-0.571304,-0.258705,-0.225696,-0.433624,-0.512904,0.282100,-0.012722,0.304924,0.000009,-0.304921,0.012715
35,25.278133,-0.835222,-0.783389,-0.385206,-0.237810,-0.000583,-0.141165,0.044005,0.214219,0.307009,0.000011,-0.307007,-0.214226
36,23.701883,-0.684081,-0.765489,-0.645226,-0.397760,-0.501562,-0.512669,0.069348,0.215683,0.311559,0.000010,-0.311556,-0.215689
37,21.374567,-0.161342,-0.471983,-1.003410,-0.659852,-0.783991,-0.366873,0.020647,0.053100,0.268076,0.000009,-0.268074,-0.053106
38,22.967109,-0.481519,-0.443318,-0.047615,0.130692,-0.185389,-0.558419,0.085280,0.040618,0.209519,0.000009,-0.209517,-0.040625
39,31.012346,-1.678743,-1.179160,0.208225,-0.258039,-0.009079,-0.388541,0.044657,-0.436315,0.291054,0.000013,-0.291051,0.436306
40,29.492078,-1.669541,-1.105719,0.281754,-0.349908,0.206571,-0.209778,-0.049893,0.045268,0.204596,0.000013,-0.204594,-0.045276
41,26.435949,-1.967923,-1.584629,-0.513106,0.325335,-0.048536,-0.515759,0.316691,-0.082092,0.376988,0.000011,-0.376985,0.082084
42,26.182727,-1.707422,-1.429734,-0.516474,0.140265,-0.124615,-0.612331,0.097532,-0.145912,0.235604,0.000011,-0.235601,0.145904
43,28.444765,-1.808191,-1.283013,0.025169,0.267696,0.081364,-0.579558,0.078522,-0.161622,0.159619,0.000012,-0.159616,0.161614
44,29.202428,-0.859263,-0.765344,-0.280548,0.231297,0.105776,-0.395625,-0.043939,0.055689,0.087977,0.000012,-0.087974,-0.055697
45,27.641416,-0.831219,-1.027873,-1.135334,0.801163,0.112445,-0.404819,0.074342,-0.250042,0.132735,0.000012,-0.132732,0.250034
46,27.043064,-0.575103,-0.802944,-0.979643,0.796423,0.155808,-0.383000,-0.068179,-0.277193,0.118916,0.000011,-0.118913,0.277185
47,26.857179,-0.757649,-1.009149,-1.142110,0.571264,0.088682,-0.193724,0.038275,-0.321512,0.077173,0.000011,-0.077169,0.321504
48,28.650508,-1.288684,-1.100177,-0.492038,0.261336,0.127257,-0.528723,-0.105803,0.050124,0.084347,0.000012,-0.084345,-0.050132
49,25.932632,-0.976607,-0.992215,-0.734179,0.440614,0.221894,-0.270593,-0.025856,-0.076073,0.017885,0.000011,-0.017882,0.076065
