Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.173437,-1.758357,-0.034897,-0.654024,-0.199125,0.432012,0.425495,0.093931,0.297744,0.268477,0.000014,-0.268474,-0.297752
1,22.200899,-0.447681,-0.763226,-1.073986,0.671064,-0.141543,-0.582935,0.170258,-0.013193,0.354840,0.000009,-0.354837,0.013187
2,23.625234,-0.818442,-0.875996,-0.626381,-0.053692,-0.102849,-0.314285,0.023492,0.072064,0.225083,0.000010,-0.225080,-0.072070
3,24.387260,-0.732442,-0.843896,-0.591439,0.072289,-0.132120,-0.052797,0.411911,-0.286558,0.168682,0.000010,-0.168679,0.286551
4,21.885208,-0.113125,-0.432118,-0.733117,0.160734,-0.190879,-0.343208,-0.048619,-0.162221,0.249850,0.000009,-0.249848,0.162215
5,22.498559,-0.860592,-0.814148,-0.451582,-0.307312,-0.209346,-0.495288,-0.151917,0.267718,0.196843,0.000010,-0.196840,-0.267724
6,24.136707,-1.230756,-0.820868,0.132946,-0.431596,0.255631,-0.067045,-0.430210,-0.223400,0.020482,0.000011,-0.020480,0.223394
7,24.494781,-1.158334,-1.068477,-0.531128,0.006422,0.050568,-0.255830,0.089917,-0.002806,0.041635,0.000010,-0.041632,0.002799
8,24.718851,-0.779073,-0.706702,-0.229875,0.052031,0.008579,-0.375370,-0.045709,-0.029309,-0.018455,0.000010,0.018458,0.029302
9,24.000650,-0.515269,-0.649604,-0.517122,0.507692,-0.039490,-0.385345,0.517734,-0.027399,0.064573,0.000010,-0.064570,0.027391
10,24.941274,-0.651454,-1.099727,-1.918275,0.173628,0.044707,0.114946,-0.175091,-0.194016,0.100141,0.000011,-0.100138,0.194008
11,23.367595,-0.765908,-0.914450,-0.902190,0.397081,0.199908,0.041225,0.024925,-0.376903,-0.001796,0.000010,0.001799,0.376896
12,21.041271,-0.230719,-0.386204,-0.413354,0.251472,-0.040070,-0.435470,-0.162483,-0.031829,0.136703,0.000009,-0.136700,0.031823
13,20.256198,-0.336159,-0.327039,-0.083902,-0.316741,-0.190903,-0.091143,0.222480,0.002280,0.021068,0.000008,-0.021066,-0.002285
14,20.440837,0.118712,0.014202,-0.013734,-0.041751,-0.039932,-0.113510,-0.007310,-0.046404,-0.097317,0.000008,0.097320,0.046398
15,21.343376,-0.455307,-0.454812,-0.230374,-0.454218,-0.280166,-0.116698,0.009225,-0.212868,0.207724,0.000009,-0.207721,0.212862
16,23.515689,-1.187385,-0.763538,0.380554,-0.257825,0.052714,-0.106453,0.159326,-0.376825,0.035810,0.000010,-0.035808,0.376819
17,21.818141,-0.633185,-0.590183,-0.110975,-0.050954,-0.070566,-0.210712,0.241651,-0.085174,0.176407,0.000009,-0.176405,0.085168
18,20.300695,-0.918794,-0.751759,-0.116657,-0.031433,0.065484,-0.269756,-0.066580,0.067101,0.202147,0.000009,-0.202146,-0.067107
19,21.322021,-0.567550,-0.497729,-0.038776,0.213393,0.160714,-0.180419,0.020123,-0.243369,-0.198544,0.000009,0.198546,0.243362
20,23.669385,-1.027907,-0.839538,-0.141656,0.004460,0.001780,-0.472122,0.014660,0.051780,0.074143,0.000010,-0.074141,-0.051787
21,27.427839,-1.760020,-1.070857,0.583270,-0.173370,0.079022,-0.501992,0.132236,-0.175836,-0.047744,0.000012,0.047747,0.175828
22,25.329425,-1.451134,-1.236126,-0.432129,-0.186316,0.068223,-0.061414,0.199626,-0.127087,0.116054,0.000011,-0.116051,0.127080
23,24.011577,-0.673262,-0.603481,-0.100806,0.043205,-0.018709,-0.329812,0.077301,-0.092144,0.261043,0.000010,-0.261041,0.092137
24,23.293668,-0.524230,-0.677086,-0.603963,0.014875,-0.169286,-0.321804,-0.087857,-0.168912,0.286740,0.000010,-0.286737,0.168905
25,23.646480,-0.703163,-0.788373,-0.619712,0.402959,0.225104,-0.116405,0.194672,0.041212,0.107358,0.000010,-0.107355,-0.041219
26,28.230747,-1.212300,-1.060451,-0.433505,0.470861,0.233533,-0.297709,0.165868,-0.106909,0.020201,0.000012,-0.020198,0.106901
27,23.910039,-0.598915,-0.744240,-0.605352,0.039935,-0.216482,-0.288190,0.360377,-0.027950,0.196922,0.000010,-0.196919,0.027943
28,22.436332,-0.493743,-0.738439,-0.888010,-0.050648,-0.104029,-0.076271,0.108772,-0.060336,0.190395,0.000009,-0.190393,0.060329
29,21.193532,0.090307,-0.227033,-0.681351,0.126242,0.094387,0.228289,0.027597,-0.006909,0.373758,0.000009,-0.373755,0.006903
30,22.056316,0.068404,-0.141722,-0.344416,0.168864,-0.054768,-0.268473,-0.024335,0.146986,0.286787,0.000009,-0.286785,-0.146992
31,21.064792,-0.269750,-0.425484,-0.518073,-0.350977,-0.189529,-0.033558,0.034518,0.027729,0.184219,0.000009,-0.184217,-0.027735
32,20.798349,-0.256468,-0.366566,-0.238564,0.126862,-0.125043,-0.321761,0.062639,-0.112847,0.094956,0.000008,-0.094953,0.112841
33,21.763746,-0.347304,-0.347305,-0.288210,-0.423503,0.004083,0.121748,-0.094187,-0.088623,0.145387,0.000009,-0.145385,0.088617
34,22.330545,-0.132715,-0.106739,0.235745,0.083937,0.027570,-0.117062,0.244392,-0.066528,0.094199,0.000009,-0.094197,0.066522
35,22.316431,0.113200,0.254077,0.459770,-0.092800,-0.051091,-0.247203,-0.355876,-0.270949,-0.130952,0.000009,0.130954,0.270943
36,27.421997,-1.592540,-1.155599,-0.226516,0.576934,0.487814,-0.221437,-0.157364,-0.020694,0.296043,0.000012,-0.296040,0.020687
37,24.789453,-0.915399,-0.727426,-0.045305,0.508710,0.210469,-0.331509,-0.004884,-0.200252,0.263178,0.000010,-0.263175,0.200246
38,22.176136,0.002246,-0.077118,-0.092110,-0.162353,0.021983,0.056905,-0.041327,0.100385,0.222974,0.000009,-0.222972,-0.100391
39,21.585403,-0.229336,-0.249665,-0.176464,-0.490253,-0.269320,-0.158804,-0.022526,0.075777,0.013451,0.000009,-0.013449,-0.075783
40,23.068662,-0.823820,-0.595194,0.162496,-0.158700,-0.086056,-0.405765,0.030457,0.053853,0.214706,0.000009,-0.214704,-0.053859
41,24.613323,-1.004040,-1.100044,-0.954378,0.414779,-0.137519,-0.624925,0.094570,-0.094433,0.153674,0.000010,-0.153671,0.094426
42,21.146270,-0.502965,-0.472518,-0.050129,0.069876,-0.056977,-0.286803,0.114895,-0.280295,-0.028231,0.000009,0.028234,0.280289
43,21.323789,0.046727,-0.014804,0.002948,-0.208298,-0.271257,-0.199641,0.262843,0.064498,0.195901,0.000008,-0.195899,-0.064505
44,21.670518,0.161506,0.126134,0.065614,-0.320978,-0.242428,-0.140144,0.070399,0.159496,-0.031439,0.000009,0.031441,-0.159502
45,20.771471,-0.106038,-0.314842,-0.527399,-0.297723,-0.329174,-0.151698,0.051510,-0.080436,-0.058085,0.000009,0.058087,0.080430
