Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.103071,-1.431727,-0.526475,-0.291464,-0.406763,0.393750,0.535443,0.278201,0.392854,0.188478,0.000013,-0.188476,-0.392861
1,21.231147,-0.461390,-0.538922,-0.408028,-0.154665,0.035061,-0.009298,0.159752,0.110701,0.007822,0.000009,-0.007820,-0.110707
2,26.913032,-1.692081,-1.220867,0.053406,-0.561220,-0.182385,-0.490547,0.013140,-0.126248,0.064772,0.000011,-0.064770,0.126240
3,29.012985,-1.761780,-1.077665,0.535841,-0.058050,0.056110,-0.573084,-0.105150,-0.405997,0.021498,0.000012,-0.021495,0.405988
4,27.044012,-1.821280,-1.358872,-0.171964,0.197454,0.220012,-0.276532,0.077509,-0.059877,0.403444,0.000012,-0.403442,0.059869
5,26.150558,-1.076309,-0.965550,-0.371171,0.132063,0.011350,-0.286831,0.049576,-0.081493,0.365436,0.000011,-0.365432,0.081485
6,26.124286,-0.644125,-0.736279,-0.438327,0.457150,-0.087380,-0.401222,0.288582,-0.217085,0.260405,0.000011,-0.260402,0.217078
7,24.566947,-0.926954,-0.954419,-0.806937,0.793034,0.087535,-0.553794,-0.040676,-0.197082,0.330796,0.000010,-0.330793,0.197075
8,24.368320,-0.007616,-0.285962,-0.544829,0.597093,-0.199081,-0.585889,0.123215,0.059117,0.337137,0.000010,-0.337134,-0.059124
9,23.947433,-0.468071,-0.802641,-1.151347,0.498294,0.060935,-0.196807,-0.034086,-0.176821,0.208137,0.000010,-0.208133,0.176814
10,23.472347,-0.108189,-0.557926,-1.200224,0.771001,-0.000113,-0.501049,0.119472,0.021396,0.128081,0.000010,-0.128079,-0.021402
11,23.290502,0.115899,-0.251936,-0.621610,0.279372,-0.257029,-0.322747,0.018807,-0.192624,0.404177,0.000009,-0.404174,0.192617
