Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.324388,-1.191991,-0.886213,-0.368793,0.004099,0.293900,0.146803,0.148783,0.271676,0.265715,0.000013,-0.265712,-0.271685
1,27.733541,-1.309948,-1.151524,-0.478051,-0.092387,0.134997,-0.115930,0.136615,0.107268,0.286659,0.000012,-0.286656,-0.107276
2,30.023971,-1.493838,-1.063015,0.064659,-0.240422,0.004223,-0.388947,0.134278,0.345413,0.240355,0.000013,-0.240352,-0.345422
3,28.773349,-1.641235,-1.378739,-0.465021,-0.234393,-0.062308,-0.179762,0.601637,0.286450,0.234064,0.000012,-0.234061,-0.286459
4,26.830078,-0.937121,-1.051818,-0.818337,-0.099580,-0.294731,-0.440003,0.127391,-0.082585,0.238649,0.000011,-0.238646,0.082577
5,26.655466,-0.124333,-0.550644,-1.216212,0.493880,-0.449515,-0.864289,0.111849,0.176833,0.462969,0.000011,-0.462966,-0.176841
6,25.429487,-0.071357,-0.538921,-1.052279,0.379683,-0.251227,-0.319835,0.364644,-0.024583,0.226189,0.000010,-0.226186,0.024576
7,26.573839,-0.927954,-0.817431,-0.200709,-0.070898,-0.414865,-0.569770,0.374504,0.050531,0.401751,0.000011,-0.401748,-0.050538
8,27.644279,-1.489618,-1.306712,-0.453201,-0.163014,-0.246556,-0.386982,0.525057,-0.004623,0.381221,0.000011,-0.381218,0.004615
9,26.257526,-1.028228,-0.983246,-0.453883,0.283958,0.038001,-0.211278,0.314325,-0.256585,0.176562,0.000011,-0.176559,0.256577
10,28.151586,-0.859900,-1.197094,-1.401540,-0.034726,-0.305045,-0.118176,0.390705,-0.095148,0.266962,0.000012,-0.266959,0.095140
11,27.210836,-0.455578,-0.738705,-0.968530,-0.009020,-0.079557,-0.086863,0.237856,0.109956,0.167956,0.000011,-0.167952,-0.109964
12,23.935092,-0.285023,-0.602070,-0.882740,-0.074410,-0.348128,-0.375303,0.031558,0.004998,0.187394,0.000010,-0.187391,-0.005005
13,32.009498,-1.753139,-1.109615,0.517271,-0.511069,-0.181052,-0.324904,0.531221,-0.260615,0.166701,0.000013,-0.166697,0.260606
14,29.541021,-1.756241,-1.142335,0.426396,-0.369856,-0.007773,-0.245484,0.420318,-0.210243,0.137977,0.000012,-0.137974,0.210234
15,25.168972,-1.538155,-1.360819,-0.635360,-0.297783,0.052105,0.077790,0.345701,-0.101405,0.226217,0.000011,-0.226214,0.101398
16,25.045864,-0.843260,-0.940968,-0.791939,-0.007400,0.057809,0.137434,0.279613,-0.177224,0.108076,0.000011,-0.108073,0.177216
17,23.069662,-0.858544,-0.934401,-0.604305,-0.139364,-0.396306,-0.416465,0.468207,-0.258614,0.111039,0.000009,-0.111036,0.258607
18,22.650733,-0.646388,-1.046825,-1.553019,0.090604,-0.046906,0.087301,0.245066,-0.039346,0.165459,0.000010,-0.165456,0.039339
19,22.990335,-0.219703,-0.596911,-1.100703,-0.075754,-0.168430,0.026555,0.240675,-0.085525,0.033838,0.000010,-0.033835,0.085518
20,22.305206,-0.304532,-0.745470,-1.128034,0.280439,-0.272693,-0.230634,0.314611,-0.285483,0.266369,0.000009,-0.266365,0.285477
21,21.617534,-0.323515,-0.765907,-1.466044,-0.045975,-0.138630,0.073564,0.217880,0.031334,0.044287,0.000009,-0.044284,-0.031341
22,21.929752,0.066993,-0.483243,-1.351927,0.202401,-0.071163,0.034701,0.041138,-0.038165,0.163240,0.000009,-0.163237,0.038159
23,21.155786,-0.353586,-0.746906,-1.338923,0.190171,0.091554,-0.093117,0.010987,0.164111,-0.009379,0.000009,0.009382,-0.164117
24,21.646125,-0.022998,-0.496597,-1.336368,-0.186170,-0.226952,0.092420,0.160649,0.016124,0.036261,0.000009,-0.036259,-0.016131
25,20.651302,0.006879,-0.488847,-1.330618,0.020459,-0.055952,0.230039,0.179433,0.051203,0.151652,0.000009,-0.151650,-0.051209
26,20.737773,-0.097880,-0.560407,-1.250236,0.037455,-0.132514,-0.148813,-0.104549,-0.025312,-0.014324,0.000009,0.014327,0.025307
27,22.577825,-0.520168,-0.763588,-0.826639,0.004711,-0.338459,-0.445309,0.296157,0.024885,0.205283,0.000009,-0.205281,-0.024892
28,20.920673,-0.117632,-0.377751,-0.647356,-0.311718,-0.434238,-0.132489,0.137539,-0.303563,0.003063,0.000008,-0.003061,0.303557
29,20.178558,-0.285573,-0.570165,-0.842861,-0.022588,-0.081733,-0.020785,0.258911,-0.016369,0.002002,0.000008,-0.001999,0.016363
30,22.857452,-1.702540,-1.197854,0.099963,-0.534264,-0.049235,-0.298290,0.220358,0.002567,-0.105783,0.000010,0.105786,-0.002574
31,28.694477,-2.280463,-1.534447,0.185745,-0.416043,0.024052,-0.448063,0.060821,0.075140,0.256949,0.000012,-0.256946,-0.075148
32,27.091470,-1.494956,-1.168697,-0.177796,-0.134885,0.035964,-0.314435,0.136297,0.095136,0.311506,0.000011,-0.311503,-0.095144
33,25.531726,-1.292783,-1.051853,-0.181433,-0.154912,-0.077390,-0.352086,0.281072,0.109252,0.256965,0.000011,-0.256962,-0.109259
34,23.545518,-0.567292,-0.704409,-0.656691,0.300959,-0.002708,-0.369630,0.169235,0.208042,0.293723,0.000010,-0.293721,-0.208049
35,23.998489,-0.490527,-0.762345,-0.963989,0.534678,-0.261315,-0.550911,0.354398,0.186415,0.569932,0.000010,-0.569929,-0.186422
36,22.181299,-0.559789,-0.642620,-0.611021,0.584025,-0.133409,-0.585360,0.323288,0.319633,0.665539,0.000009,-0.665537,-0.319639
37,23.170539,-0.429684,-0.656841,-0.945588,0.437906,-0.013533,-0.395496,0.105430,0.385335,0.514336,0.000010,-0.514334,-0.385341
38,22.314487,0.062702,-0.416160,-1.131132,-0.000619,-0.233557,-0.116049,0.152650,0.195164,0.192792,0.000009,-0.192789,-0.195170
39,21.331596,0.036834,-0.333309,-0.814978,0.533790,-0.044417,-0.366048,0.056293,0.220894,0.383394,0.000009,-0.383391,-0.220900
40,22.197889,-0.261436,-0.663424,-1.145592,0.104166,-0.243055,-0.272503,0.099180,0.119763,0.310138,0.000009,-0.310135,-0.119769
41,22.306034,0.145664,-0.231286,-0.700012,0.232134,-0.238799,-0.296751,0.292782,0.240767,0.315846,0.000009,-0.315844,-0.240774
42,23.397703,-1.097194,-0.963603,-0.421764,0.023352,-0.004881,-0.456891,0.030748,0.261607,0.238018,0.000010,-0.238016,-0.261614
43,21.786739,-0.373059,-0.588158,-0.801461,-0.160990,-0.248694,-0.280101,0.154566,0.454423,0.350797,0.000009,-0.350795,-0.454429
44,22.145780,-0.247503,-0.604635,-0.933245,0.134489,-0.186231,-0.161996,0.168892,-0.207335,0.273025,0.000009,-0.273022,0.207329
45,20.309186,-0.323555,-0.571242,-0.795859,0.127698,-0.127807,-0.186597,0.192355,0.193261,0.571488,0.000008,-0.571485,-0.193267
46,20.296318,-0.342062,-0.628350,-0.963750,-0.187069,-0.414864,-0.369418,0.113115,0.328456,0.396821,0.000008,-0.396819,-0.328462
47,22.856208,-1.560674,-1.301376,-0.481311,0.092793,-0.051893,-0.451484,0.161089,0.101982,0.510775,0.000010,-0.510772,-0.101989
48,23.419078,-1.383463,-1.153156,-0.532268,0.290885,0.105566,-0.425985,0.045494,0.237196,0.485918,0.000010,-0.485916,-0.237202
49,22.868455,-1.205919,-1.131689,-0.527243,0.397671,0.028122,-0.338207,0.491233,-0.276737,0.058126,0.000009,-0.058123,0.276730
