Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.649724,-1.383782,-0.669854,-0.431226,-0.317441,0.350339,0.247803,0.190268,0.360602,0.195976,0.000013,-0.195973,-0.360610
1,25.703948,-0.427378,-0.771993,-1.093546,-0.116251,-0.293629,-0.046800,0.191450,-0.179462,0.188670,0.000011,-0.188667,0.179455
2,23.825893,-1.110512,-1.240147,-1.058943,0.203866,-0.497830,-0.764509,0.185959,-0.178375,0.348092,0.000010,-0.348089,0.178367
3,24.506486,-0.389605,-0.545222,-0.575176,0.004384,-0.380159,-0.550012,0.261033,0.264314,0.302966,0.000010,-0.302963,-0.264321
4,23.251489,0.116169,-0.219294,-0.540252,0.628796,-0.082525,-0.444913,0.155350,-0.068509,0.170234,0.000009,-0.170231,0.068502
5,23.156715,-0.412691,-0.452049,-0.339051,0.467560,-0.119583,-0.683279,-0.121056,0.150349,0.287652,0.000010,-0.287650,-0.150355
6,22.459035,-0.256472,-0.466918,-0.538297,-0.055541,-0.316183,-0.383267,0.028412,-0.027439,0.134092,0.000009,-0.134089,0.027433
7,22.988946,-0.234002,-0.416540,-0.548530,-0.016912,-0.177072,-0.441322,-0.124162,0.237865,0.208563,0.000010,-0.208560,-0.237871
8,22.472908,-0.018832,-0.184594,-0.306037,0.167428,-0.345546,-0.588808,0.086568,0.300397,0.328932,0.000009,-0.328929,-0.300403
9,27.561798,-1.995978,-1.255947,0.390581,-0.825731,0.226591,0.111298,0.271427,-0.087126,0.148446,0.000012,-0.148443,0.087118
10,32.522354,-1.875353,-1.337391,0.023561,-0.056922,0.274714,-0.146554,0.174843,0.086018,0.259474,0.000014,-0.259471,-0.086027
11,29.881467,-1.731827,-1.276948,-0.093565,-0.162735,-0.185365,-0.613194,0.019181,0.022591,0.397519,0.000013,-0.397516,-0.022600
12,26.873449,-1.547365,-1.028768,0.277413,0.404577,-0.082124,-0.673691,0.313494,-0.140305,0.434820,0.000011,-0.434817,0.140297
13,25.373844,-0.702349,-0.675084,-0.287351,0.374526,-0.339816,-0.808620,0.386207,-0.033443,0.183198,0.000010,-0.183195,0.033435
14,24.703407,-0.831869,-0.735658,-0.271113,0.421126,-0.479664,-0.951340,0.386076,0.060686,0.518418,0.000010,-0.518415,-0.060693
15,23.720760,-1.216467,-1.225983,-0.880540,0.480944,-0.332713,-0.813660,0.304925,-0.153295,0.266537,0.000010,-0.266534,0.153288
16,23.445323,-0.998258,-1.146022,-1.015990,0.039103,-0.790934,-1.047964,0.208375,-0.178326,0.385444,0.000009,-0.385441,0.178319
17,30.693063,-2.035676,-1.240989,0.586815,0.239273,0.231200,-0.367388,0.334576,-0.133940,0.368623,0.000013,-0.368620,0.133931
18,31.657800,-2.164936,-1.461074,0.205932,-0.258361,0.177819,-0.271185,0.460257,0.030782,-0.099962,0.000014,0.099965,-0.030792
19,31.793043,-1.829536,-1.274672,0.163694,-0.151436,0.215887,-0.133173,0.289748,-0.037463,0.156875,0.000013,-0.156872,0.037453
20,28.881874,-1.163516,-0.895796,-0.041479,-0.207699,-0.018523,-0.359827,0.020832,0.117581,0.253882,0.000012,-0.253879,-0.117590
21,27.866949,-1.370440,-0.940563,0.121427,0.111540,-0.000850,-0.687016,0.067479,0.187922,0.135173,0.000012,-0.135170,-0.187930
22,27.061231,-1.216527,-1.128046,-0.654737,0.169171,-0.071943,-0.596275,0.019362,0.061676,0.110498,0.000011,-0.110495,-0.061685
23,26.128660,-0.600605,-0.764941,-0.724898,0.230901,-0.418979,-0.741027,0.265588,0.034192,0.350790,0.000010,-0.350787,-0.034200
24,24.963640,-0.763943,-0.956501,-0.865660,0.406455,-0.321598,-0.620249,0.321166,-0.221843,0.173426,0.000010,-0.173423,0.221836
25,28.270484,-1.658318,-1.374760,-0.377899,0.085580,0.007307,-0.296973,0.161956,-0.491192,0.087724,0.000012,-0.087721,0.491183
26,29.886365,-1.443695,-1.129896,-0.063919,-0.234759,-0.127528,-0.134913,0.436758,-0.421710,0.163725,0.000012,-0.163721,0.421701
27,28.140964,-0.964716,-0.903556,-0.401617,-0.107624,-0.078137,-0.230827,0.041114,-0.156611,0.324768,0.000012,-0.324765,0.156603
28,26.109043,-1.160477,-1.212551,-0.891030,-0.344145,-0.424777,-0.466656,0.010974,-0.196717,0.072895,0.000011,-0.072892,0.196709
29,24.668506,-1.073488,-1.176868,-1.067046,0.615221,-0.114903,-0.676339,-0.046056,-0.441209,0.116489,0.000010,-0.116486,0.441201
30,26.518962,-0.937438,-0.852277,-0.274375,-0.137066,-0.218027,-0.432547,0.195063,0.004198,0.373205,0.000011,-0.373202,-0.004205
31,26.605678,-1.057662,-0.964943,-0.458225,0.099011,0.003301,-0.360793,0.076263,0.141285,0.315466,0.000011,-0.315463,-0.141293
32,25.524892,-0.665131,-0.705173,-0.454628,0.309656,-0.170330,-0.620624,-0.060798,-0.108768,0.254589,0.000010,-0.254586,0.108761
33,27.499731,-0.586079,-0.605168,-0.306477,-0.163238,-0.100325,-0.196312,0.010952,-0.078395,0.186553,0.000011,-0.186550,0.078387
34,28.767324,-1.571207,-1.174402,0.012270,-0.224854,-0.033947,-0.329806,0.375175,-0.125783,0.005086,0.000012,-0.005084,0.125774
35,26.337524,-1.023415,-0.918729,-0.338666,0.067427,-0.020776,-0.282517,0.251545,-0.123317,-0.089704,0.000011,0.089707,0.123309
36,25.563001,-0.514575,-0.546637,-0.227487,0.245059,-0.136790,-0.405718,0.231393,-0.050974,0.263047,0.000010,-0.263043,0.050966
37,24.870819,-0.307654,-0.639777,-0.933834,0.301716,-0.125952,-0.329981,0.042084,-0.155862,0.110449,0.000010,-0.110446,0.155855
38,23.880096,-0.282770,-0.580258,-0.884041,0.176870,-0.061397,-0.303819,-0.028898,0.123388,0.193049,0.000010,-0.193046,-0.123395
39,24.483245,-0.308364,-0.599163,-0.782764,0.259367,-0.217660,-0.415656,0.159733,-0.007559,0.245023,0.000010,-0.245020,0.007552
40,23.931821,0.017045,-0.360931,-0.851102,0.113212,-0.150448,-0.204387,-0.064067,-0.008283,0.247959,0.000010,-0.247957,0.008277
41,23.286586,-0.076273,-0.410749,-0.750415,0.219224,-0.105339,-0.224880,0.239380,0.003845,-0.000152,0.000010,0.000155,-0.003852
42,30.081201,-1.525573,-1.027527,0.210740,-0.605230,-0.025920,-0.106943,0.142220,-0.437201,0.047903,0.000013,-0.047899,0.437193
43,31.642549,-1.651015,-1.193752,0.111734,-0.430293,-0.133852,-0.423157,0.170933,-0.268240,0.113762,0.000013,-0.113759,0.268231
44,29.977069,-1.583937,-1.023533,0.155473,-0.151621,-0.132626,-0.608059,0.055350,0.446505,0.655078,0.000013,-0.655076,-0.446513
45,28.879631,-0.944577,-0.847130,-0.255510,-0.063925,-0.181886,-0.386684,0.219214,0.028644,0.318358,0.000012,-0.318354,-0.028652
46,28.770313,-1.319740,-0.941126,0.181722,-0.364908,-0.272669,-0.407551,0.266253,-0.154481,0.316029,0.000012,-0.316025,0.154472
47,30.351388,-0.977556,-0.620687,0.329866,-0.531028,-0.288451,-0.382997,0.154607,-0.022894,0.234885,0.000012,-0.234882,0.022885
48,29.183776,-1.109164,-0.986367,-0.342743,-0.198078,-0.260203,-0.469408,0.239790,-0.021841,0.225218,0.000012,-0.225215,0.021833
49,27.595249,-1.250497,-1.192507,-0.693022,-0.325600,-0.380361,-0.631151,0.113832,0.024292,0.114063,0.000012,-0.114060,-0.024301
