Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.118478,-1.375152,-0.434464,-0.288713,-0.441461,0.399384,0.542575,0.234201,0.346116,0.188883,0.000013,-0.188880,-0.346124
1,23.434583,-1.955302,-1.404144,0.009972,-0.216021,-0.294763,-0.674910,0.403564,-0.118223,0.101022,0.000010,-0.101019,0.118216
2,21.291091,-0.239640,-0.267552,-0.135012,-0.307477,-0.394011,-0.365041,0.145491,0.010781,0.211317,0.000009,-0.211315,-0.010787
3,22.148775,-0.598448,-0.469788,0.025593,-0.251039,-0.062258,-0.307547,-0.242817,-0.201839,0.097966,0.000009,-0.097964,0.201833
4,20.326135,-0.251300,-0.265785,-0.103066,-0.290946,-0.386316,-0.317515,0.257420,0.117417,0.225540,0.000008,-0.225538,-0.117422
5,25.920654,-1.340723,-0.874940,0.330309,-0.142104,0.173651,-0.242773,0.200582,0.294119,0.176234,0.000011,-0.176231,-0.294126
6,28.712898,-1.524363,-1.002712,0.418200,-0.273742,0.141832,-0.099364,0.369805,-0.228173,0.138483,0.000012,-0.138480,0.228165
7,26.656045,-1.724133,-1.248125,-0.040919,-0.280001,0.334566,-0.015392,-0.030265,0.010036,-0.110015,0.000012,0.110017,-0.010043
8,25.534660,-1.267155,-0.959955,-0.048896,-0.004354,0.256881,-0.132664,-0.025047,-0.000729,0.190368,0.000011,-0.190366,0.000722
9,23.019382,-0.785625,-0.537334,0.308351,-0.116424,-0.209119,-0.479481,0.317339,-0.171245,0.088384,0.000009,-0.088382,0.171238
10,22.088926,-0.675861,-0.403848,0.254519,0.050669,-0.211070,-0.722847,0.133421,0.383474,0.414456,0.000009,-0.414454,-0.383480
11,21.409910,-0.385264,-0.083274,0.667188,-0.057172,-0.160900,-0.528015,0.076002,0.124421,0.298392,0.000008,-0.298390,-0.124427
12,19.984428,-0.131126,-0.016129,0.293082,-0.141174,-0.157622,-0.327572,0.171079,0.397062,0.410572,0.000008,-0.410569,-0.397067
13,24.028604,-1.151614,-0.988781,-0.351851,0.017988,0.021850,-0.276735,0.197684,0.075455,0.093569,0.000010,-0.093566,-0.075462
14,32.814952,-1.829057,-1.263268,0.159104,-0.379013,0.050955,-0.407786,-0.054306,-0.040426,0.053284,0.000014,-0.053281,0.040416
15,30.946237,-1.360003,-0.943354,0.223305,-0.419185,-0.200533,-0.476820,0.107369,-0.178893,0.234699,0.000013,-0.234696,0.178884
16,26.930046,-1.707009,-1.282680,-0.336571,0.292979,0.270244,-0.295056,-0.168794,-0.040795,0.448977,0.000012,-0.448974,0.040788
17,24.552385,-1.373071,-0.957940,0.006385,0.444463,0.200674,-0.548550,-0.273250,-0.205232,0.160752,0.000010,-0.160750,0.205225
18,25.774457,-1.460371,-1.166860,-0.250038,-0.071648,0.084699,-0.409327,-0.110413,-0.221181,-0.223896,0.000011,0.223899,0.221174
19,26.278688,-1.680639,-1.134665,0.231247,-0.142673,0.266803,-0.212883,0.116586,0.137381,0.214833,0.000011,-0.214830,-0.137389
20,26.540103,-1.234955,-0.905884,0.092266,-0.347601,-0.303068,-0.689692,0.130969,-0.155370,-0.071853,0.000011,0.071856,0.155362
21,25.894739,-1.364703,-1.031037,0.008312,-0.154088,-0.116783,-0.441900,0.166467,-0.015964,0.360973,0.000011,-0.360970,0.015956
