Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.635906,-1.418015,-0.627866,-0.183971,-0.393148,0.238246,0.403025,0.274057,0.333015,0.123495,0.000013,-0.123493,-0.333023
1,28.268398,-1.461026,-0.851169,0.521234,-0.157623,-0.178579,-0.707185,0.097638,0.241469,0.360643,0.000012,-0.360640,-0.241477
2,28.303773,-1.468373,-0.885259,0.519606,-0.373899,0.099787,-0.307942,0.072639,0.084700,0.284051,0.000012,-0.284048,-0.084709
3,30.830419,-1.558241,-1.151489,0.045652,-0.355054,-0.159389,-0.392865,0.326036,-0.205942,-0.018655,0.000013,0.018658,0.205932
4,28.758598,-1.622101,-1.200132,0.060503,-0.259130,-0.129321,-0.418013,0.357044,-0.201162,0.108740,0.000012,-0.108737,0.201154
5,29.685592,-1.837035,-1.180912,0.554547,-0.179672,-0.230721,-0.545554,0.625370,-0.338470,0.267242,0.000012,-0.267238,0.338461
6,30.632081,-2.010273,-1.402294,0.136245,-0.262732,0.029527,-0.268800,0.431788,0.140694,0.452307,0.000013,-0.452303,-0.140703
7,31.711530,-1.363298,-0.865174,0.462159,-0.277840,0.037997,-0.297148,0.169037,-0.132399,0.262919,0.000013,-0.262916,0.132390
8,32.605407,-1.632950,-1.168992,0.071232,-0.475556,0.074061,0.015592,0.557530,0.160028,0.147618,0.000014,-0.147614,-0.160037
9,30.830190,-1.892082,-1.323523,0.117784,-0.236551,0.178727,-0.203310,0.172639,0.011317,0.217754,0.000013,-0.217751,-0.011325
10,29.709268,-1.580457,-1.174454,-0.102809,-0.164038,0.098670,-0.297773,-0.052989,0.044370,0.126578,0.000013,-0.126575,-0.044379
11,28.462572,-1.206775,-0.958913,-0.150030,-0.034024,-0.029616,-0.518762,0.052290,0.118417,0.080530,0.000012,-0.080528,-0.118425
12,27.671665,-0.920096,-0.763990,-0.183396,0.167951,-0.158157,-0.610927,0.043602,0.136040,0.411130,0.000011,-0.411127,-0.136048
13,26.553625,-0.607952,-0.577836,-0.196552,0.151201,-0.064476,-0.487592,0.017589,0.073182,0.103713,0.000011,-0.103710,-0.073190
14,28.144544,-1.247548,-0.906069,0.094566,-0.149200,-0.053206,-0.504028,0.032100,-0.028941,0.018575,0.000012,-0.018573,0.028933
15,31.700401,-1.540890,-0.976229,0.475378,0.150587,0.029283,-0.442001,0.367927,-0.045052,0.368442,0.000013,-0.368439,0.045043
16,30.805908,-1.412643,-1.132574,-0.353135,-0.113824,0.125359,-0.325623,-0.326190,0.000496,0.097334,0.000013,-0.097331,-0.000504
17,30.118650,-1.564234,-1.185956,-0.043053,0.134359,0.058443,-0.390354,0.191221,-0.227139,0.274603,0.000013,-0.274600,0.227130
18,31.353096,-1.814073,-1.332615,0.019227,-0.186799,0.020723,-0.156119,0.486544,-0.328108,0.023061,0.000013,-0.023058,0.328098
19,30.563587,-1.625201,-1.268308,-0.168984,-0.292740,-0.093271,-0.364055,0.218617,-0.063522,0.193465,0.000013,-0.193462,0.063513
20,28.355794,-1.016075,-1.139920,-1.009261,0.252522,0.088856,-0.125686,0.255991,0.028065,0.183315,0.000012,-0.183311,-0.028073
21,27.022130,-0.385673,-0.663944,-0.761885,0.341338,-0.093749,-0.204133,0.357892,-0.033530,0.341393,0.000011,-0.341390,0.033522
22,27.852191,-0.689809,-0.887886,-0.764373,0.353894,-0.391946,-0.565865,0.601952,-0.091126,0.345591,0.000011,-0.345587,0.091118
23,26.990034,-0.399218,-0.839562,-1.365649,0.279140,-0.126728,-0.278409,0.214899,0.037936,0.133568,0.000011,-0.133566,-0.037944
24,25.052442,-0.197762,-0.832404,-1.757741,0.640050,-0.456965,-0.783860,0.325413,-0.094774,0.242327,0.000010,-0.242324,0.094766
25,24.442131,0.011672,-0.662075,-1.851684,0.641394,-0.127266,-0.429569,0.314171,0.226208,0.219023,0.000010,-0.219020,-0.226216
26,24.857368,0.194289,-0.560115,-1.782557,0.617918,-0.186113,-0.265802,0.344059,-0.044893,0.112990,0.000010,-0.112987,0.044885
27,24.405513,0.421054,-0.263800,-1.562797,0.419138,-0.150436,-0.470082,-0.057065,0.266116,0.054369,0.000010,-0.054366,-0.266123
28,23.890676,0.657162,-0.196612,-1.830381,0.316909,-0.284582,-0.157729,0.038037,0.084729,0.222214,0.000010,-0.222210,-0.084735
29,23.798425,-0.704390,-0.992584,-1.228109,-0.006694,-0.184832,-0.335688,0.112119,0.129143,0.041465,0.000010,-0.041462,-0.129151
30,25.305551,-0.657037,-0.787152,-0.782067,-0.332142,-0.181556,-0.136537,0.010788,0.167390,0.273593,0.000011,-0.273591,-0.167397
31,29.085752,-1.610801,-1.249610,-0.297111,-0.266931,0.090294,-0.360136,-0.370315,-0.169043,0.026998,0.000013,-0.026995,0.169035
32,26.153905,-0.699824,-0.865649,-0.732504,0.205267,-0.283625,-0.478072,0.297300,-0.070746,0.299425,0.000011,-0.299422,0.070738
33,29.617141,-1.648422,-1.202454,0.004750,-0.408777,-0.017200,-0.309164,0.142157,0.138967,0.096902,0.000013,-0.096899,-0.138976
34,28.419174,-1.918210,-1.470711,-0.248837,-0.163731,0.009717,-0.365358,0.313963,0.043852,0.058856,0.000012,-0.058854,-0.043861
35,29.810235,-1.998725,-1.402615,0.065973,0.515488,0.103888,-0.542623,0.329704,-0.380444,0.115700,0.000012,-0.115696,0.380436
36,26.024276,-0.867174,-0.889544,-0.547231,-0.160499,-0.155394,-0.261723,0.124118,-0.069882,0.098014,0.000011,-0.098012,0.069875
37,27.341739,-1.261224,-1.390923,-1.208061,0.064069,-0.149454,-0.220089,0.253087,-0.190250,0.123658,0.000012,-0.123655,0.190242
38,25.446590,-1.059512,-1.103111,-0.733831,-0.051077,-0.209331,-0.431271,0.069834,-0.201713,0.127119,0.000011,-0.127117,0.201705
39,22.774091,-0.876081,-1.140679,-1.277248,-0.008749,-0.404124,-0.478442,0.291800,0.096610,0.324967,0.000009,-0.324965,-0.096617
40,22.593753,-0.681370,-1.053816,-1.470225,0.372065,-0.119474,-0.329198,0.188068,0.014286,0.229651,0.000010,-0.229649,-0.014293
41,22.615247,-0.616097,-1.001425,-1.450160,0.438738,-0.107160,-0.359316,0.289779,0.153298,0.267477,0.000009,-0.267474,-0.153305
42,22.211326,-0.412353,-0.824369,-1.235399,0.350304,-0.253479,-0.380217,0.319100,-0.002522,0.321996,0.000009,-0.321993,0.002516
43,22.705720,-0.497713,-0.713763,-0.741765,0.368156,-0.078033,-0.385317,0.159081,-0.119716,0.098129,0.000009,-0.098126,0.119709
44,22.996225,-1.141630,-1.241746,-0.997684,-0.010795,-0.117184,-0.070636,0.456487,0.092067,0.417152,0.000010,-0.417149,-0.092074
45,21.251598,-0.181290,-0.608738,-1.135031,0.135108,-0.311114,-0.339998,0.358547,0.180970,0.108658,0.000009,-0.108655,-0.180976
46,20.633178,-0.092273,-0.425490,-0.896460,-0.075207,-0.019874,0.031477,-0.055525,0.198193,0.197549,0.000009,-0.197547,-0.198199
47,20.979124,-0.377687,-0.705705,-1.023194,0.026501,-0.189634,-0.251938,0.145915,0.117731,0.086174,0.000009,-0.086171,-0.117737
48,20.070955,-0.423164,-0.633781,-0.775687,-0.109817,-0.362108,-0.475254,0.278179,0.253409,0.035589,0.000008,-0.035586,-0.253414
49,19.690565,-0.727732,-0.799548,-0.538377,-0.060549,-0.115805,-0.230332,0.145258,-0.015831,0.206593,0.000008,-0.206591,0.015825
