Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.584056,-1.137123,-0.334173,-0.128357,-0.391280,0.213260,0.339350,0.165050,0.236796,0.080161,0.000013,-0.080158,-0.236804
1,22.306224,-0.139581,-0.407617,-0.545566,0.171717,-0.268777,-0.302604,0.316143,0.061113,0.228692,0.000009,-0.228689,-0.061119
2,22.086423,0.426252,0.218422,-0.125724,0.150450,-0.459478,-0.541188,0.135665,0.253721,0.346869,0.000009,-0.346867,-0.253727
3,25.992277,-1.050772,-0.702466,0.309748,-0.394143,-0.111455,-0.151542,0.321441,-0.174222,0.230576,0.000011,-0.230574,0.174214
4,25.049692,-1.142575,-0.880659,0.065495,0.031921,0.036896,-0.250433,0.224908,-0.224463,0.353226,0.000010,-0.353223,0.224456
5,23.164091,-0.577278,-0.589036,-0.244657,-0.230312,-0.316767,-0.320327,0.179971,-0.084347,0.255331,0.000009,-0.255328,0.084340
6,22.378849,0.081703,-0.061203,-0.164310,-0.128506,-0.218997,-0.077195,0.273196,0.129299,0.120384,0.000009,-0.120381,-0.129305
7,25.704055,-0.664555,-0.873643,-0.878061,0.363058,-0.008514,-0.250208,0.121590,-0.141920,0.152272,0.000011,-0.152269,0.141912
8,24.199039,-1.051406,-0.934646,-0.431012,0.467780,0.074983,-0.439429,-0.079627,-0.193942,0.353659,0.000010,-0.353656,0.193935
9,24.267684,-0.562288,-0.355916,0.264137,-0.069388,0.189402,-0.114850,-0.261923,-0.204705,0.022250,0.000010,-0.022247,0.204698
10,25.101016,-0.843644,-0.590272,0.209790,-0.280983,-0.028742,-0.261830,0.035058,-0.133280,-0.047275,0.000010,0.047277,0.133272
11,22.511833,-0.666886,-0.647068,-0.291107,0.158993,-0.209642,-0.602393,0.115092,0.106316,0.213410,0.000009,-0.213408,-0.106322
12,25.401340,-1.377005,-0.885530,0.439272,0.023994,0.098215,-0.393671,0.260915,-0.009247,0.223197,0.000010,-0.223194,0.009240
13,31.753337,-1.560514,-1.224999,-0.177711,-0.397810,-0.246486,-0.537829,0.014964,-0.104055,0.231610,0.000013,-0.231607,0.104046
14,30.594417,-1.649895,-1.214028,0.036933,-0.051742,-0.216309,-0.569481,0.287600,-0.165172,0.250395,0.000013,-0.250392,0.165163
15,27.719766,-1.124324,-0.908764,-0.221268,-0.251682,0.033215,-0.291438,-0.260363,0.034094,0.299816,0.000012,-0.299812,-0.034102
16,27.167329,-1.422162,-1.297046,-0.618076,-0.206713,-0.142230,-0.294528,0.151631,-0.110513,0.224547,0.000011,-0.224544,0.110505
17,25.529800,-0.422188,-0.718780,-0.895796,0.330695,-0.149899,-0.347214,0.190588,0.000589,0.210444,0.000010,-0.210442,-0.000597
18,25.605546,-0.843654,-1.053427,-1.038429,0.257951,-0.392499,-0.647900,0.305019,-0.012524,0.342275,0.000010,-0.342272,0.012517
19,24.526288,-0.034020,-0.460649,-0.922989,0.278646,-0.384418,-0.458345,0.236445,0.021197,0.366348,0.000010,-0.366344,-0.021204
20,24.455307,-0.559357,-0.831743,-1.000675,0.528751,-0.289682,-0.713088,0.177502,-0.077159,0.227655,0.000010,-0.227653,0.077151
21,24.144392,0.006745,-0.546758,-1.261328,0.241297,-0.312285,-0.170748,0.276468,-0.107675,0.207186,0.000010,-0.207183,0.107668
22,23.753583,-0.223773,-0.633081,-1.126319,0.243134,-0.210876,-0.438826,0.057137,0.100493,0.126263,0.000010,-0.126260,-0.100500
23,26.928140,-1.586111,-1.232102,-0.162323,-0.364139,-0.334757,-0.668971,-0.038536,-0.158299,0.126836,0.000011,-0.126833,0.158291
24,30.556550,-1.691377,-0.924331,0.874930,-0.621777,-0.075366,-0.425748,0.183745,-0.285945,0.158089,0.000013,-0.158086,0.285936
25,27.636604,-1.655922,-1.306402,-0.241544,-0.320246,-0.101248,-0.348146,0.111349,-0.069585,0.333748,0.000012,-0.333745,0.069576
26,25.837512,-1.412837,-1.015935,0.067090,-0.177237,0.021331,-0.438252,0.077435,0.153839,0.378467,0.000011,-0.378465,-0.153846
27,27.044591,-0.897098,-0.901124,-0.505652,0.212495,0.036342,-0.251936,0.124975,-0.120860,0.160920,0.000011,-0.160917,0.120852
28,30.160133,-1.391652,-1.154177,-0.424538,0.041679,0.292753,-0.031789,-0.085092,-0.197273,0.073491,0.000013,-0.073488,0.197264
29,28.900777,-1.266819,-0.978707,-0.148187,0.312638,0.428896,-0.056341,0.094388,0.051577,0.279422,0.000012,-0.279419,-0.051585
30,28.766502,-1.237372,-1.126768,-0.501816,0.278775,0.156608,-0.192117,0.272604,-0.125004,0.131088,0.000012,-0.131084,0.124996
31,30.673982,-1.624974,-1.095246,0.291647,-0.176157,-0.006589,-0.378455,0.288746,0.032560,0.363855,0.000013,-0.363852,-0.032569
32,31.231870,-1.487115,-1.081182,-0.066694,0.107721,0.136981,-0.479024,-0.084535,0.124811,0.193856,0.000013,-0.193853,-0.124820
33,31.324537,-2.067220,-1.421878,0.176731,-0.223544,-0.057763,-0.530344,0.142936,-0.133240,0.278861,0.000013,-0.278858,0.133231
34,31.989658,-1.822298,-1.484068,-0.411251,-0.200608,-0.063459,-0.313510,0.425881,0.099118,0.188911,0.000014,-0.188908,-0.099128
35,31.422969,-1.299940,-1.332032,-1.026969,-0.170794,-0.266542,-0.453590,-0.053056,-0.072797,0.353134,0.000013,-0.353130,0.072788
36,31.126764,-1.664304,-1.237522,-0.124574,-0.334297,-0.185140,-0.491561,0.232740,0.339059,0.501196,0.000013,-0.501192,-0.339069
37,30.994106,-1.693789,-1.333801,-0.284436,-0.116153,-0.059291,-0.420659,0.329960,0.251686,0.382027,0.000013,-0.382024,-0.251695
38,29.833219,-1.504264,-1.242580,-0.491563,0.035001,-0.310405,-0.771354,0.205485,0.277623,0.484395,0.000012,-0.484391,-0.277632
39,32.586441,-1.772606,-1.455344,-0.400057,-0.503572,-0.202127,-0.243280,0.301794,-0.158553,0.265389,0.000014,-0.265385,0.158544
40,30.664770,-2.084584,-1.436721,0.099275,0.012799,0.324962,-0.220327,0.139239,-0.014395,0.171258,0.000013,-0.171255,0.014386
41,29.836858,-1.655321,-1.333962,-0.261374,-0.366698,-0.251086,-0.524027,0.100790,-0.253653,0.221523,0.000012,-0.221519,0.253645
42,28.603519,-1.405989,-1.302808,-0.724906,-0.082666,-0.031289,-0.181170,0.083088,-0.025383,0.391381,0.000012,-0.391378,0.025375
43,29.073837,-1.160397,-0.941805,-0.138258,-0.164853,0.010617,-0.177109,0.202438,0.029607,0.078568,0.000012,-0.078565,-0.029616
44,27.651668,-1.733437,-1.399022,-0.324857,-0.186089,-0.047050,-0.359437,0.299077,-0.006517,0.219864,0.000012,-0.219861,0.006509
45,28.637048,-1.150048,-0.969778,-0.239643,-0.176477,-0.099907,-0.325339,0.007673,-0.150933,0.315443,0.000012,-0.315440,0.150925
46,30.538864,-1.620287,-1.251996,-0.096774,-0.359232,-0.056693,-0.235921,0.306494,-0.107863,0.190914,0.000013,-0.190910,0.107854
47,30.117641,-1.358249,-0.867695,0.480392,-0.180866,0.040024,-0.386161,0.069388,-0.329098,0.313016,0.000012,-0.313013,0.329090
48,30.932621,-1.731642,-1.231891,0.122739,-0.278292,0.049691,-0.281399,0.241840,0.002658,0.442491,0.000013,-0.442488,-0.002667
49,28.120573,-1.382994,-1.080305,-0.034523,0.008799,-0.141387,-0.458874,0.203263,-0.266312,0.335685,0.000011,-0.335682,0.266304
