Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,32.573123,-1.632103,-1.082890,0.018616,-0.492957,0.229233,0.063818,0.147058,0.069624,0.265679,0.000014,-0.265676,-0.069633
1,28.092382,-1.542196,-1.066421,0.142368,-0.238677,-0.072316,-0.456365,0.029720,0.103127,0.331140,0.000012,-0.331137,-0.103134
2,26.776283,-1.295632,-1.205954,-0.743291,0.274650,-0.063438,-0.562589,0.065450,0.058927,0.300736,0.000011,-0.300733,-0.058934
3,29.007154,-1.807199,-1.231517,0.172176,-0.601917,0.043993,-0.117025,0.129569,-0.169174,-0.029809,0.000012,0.029812,0.169165
4,29.889320,-2.172274,-1.665124,-0.224010,-0.253225,-0.216553,-0.508511,0.356620,-0.297018,0.149488,0.000013,-0.149484,0.297009
5,29.405122,-2.139914,-1.492110,0.128205,-0.618420,-0.309515,-0.532797,0.490693,-0.070653,0.093440,0.000012,-0.093436,0.070644
6,30.992767,-1.589155,-1.185879,-0.081351,-0.693569,-0.319955,-0.615278,-0.065039,0.037157,0.093780,0.000013,-0.093777,-0.037166
7,28.963361,-1.078345,-1.059584,-0.574947,-0.284631,-0.454649,-0.420297,0.412284,-0.019198,0.343441,0.000012,-0.343438,0.019189
8,30.742454,-1.460628,-1.132224,-0.077337,-0.145040,-0.033773,-0.301672,0.246706,-0.036359,0.362759,0.000013,-0.362756,0.036350
9,28.833240,-1.148063,-1.010357,-0.347816,-0.182322,-0.251614,-0.474878,0.318385,0.160321,0.291004,0.000012,-0.291001,-0.160329
10,27.525131,-1.254601,-1.217043,-0.678101,-0.063278,-0.434971,-0.601366,0.432641,-0.058549,0.327424,0.000011,-0.327421,0.058540
11,27.342086,-1.514467,-1.263811,-0.463004,-0.690165,-0.394123,-0.429267,0.191087,0.079774,0.125661,0.000012,-0.125659,-0.079782
12,30.461187,-2.045539,-1.578102,-0.293755,-0.121756,0.058533,-0.335695,0.176017,-0.090764,0.131696,0.000013,-0.131693,0.090754
13,31.052740,-1.526087,-1.234423,-0.218427,-0.022372,-0.157363,-0.448529,0.099430,-0.328040,0.255928,0.000013,-0.255925,0.328031
14,31.245998,-1.511902,-1.041394,0.160049,0.117766,0.115850,-0.472361,-0.026357,-0.018814,0.173257,0.000013,-0.173254,0.018805
15,30.818624,-1.400956,-1.219859,-0.463356,-0.196633,-0.069197,-0.287758,0.053854,-0.110542,0.039708,0.000013,-0.039705,0.110533
16,30.199645,-1.743669,-1.230058,0.142356,-0.358660,-0.113133,-0.454176,0.138472,-0.037601,0.258741,0.000013,-0.258738,0.037593
17,30.898799,-1.444716,-1.235181,-0.455092,-0.290827,-0.202618,-0.401953,0.111374,0.124316,0.346757,0.000013,-0.346754,-0.124325
18,31.811695,-1.668681,-1.013682,0.592428,-0.392294,-0.012406,-0.399798,0.200171,-0.171266,0.091008,0.000013,-0.091005,0.171257
19,31.677997,-2.221959,-1.547158,0.101403,0.048328,0.015004,-0.448742,0.497004,0.041741,0.425949,0.000013,-0.425945,-0.041751
20,30.937602,-1.359261,-1.086128,-0.194332,0.035470,0.170080,-0.054855,0.292366,0.151589,0.436999,0.000013,-0.436996,-0.151598
21,29.947265,-1.184657,-1.010663,-0.247294,-0.306002,-0.162419,-0.261786,0.288498,-0.008073,0.232602,0.000012,-0.232599,0.008064
22,29.088455,-1.706678,-1.403669,-0.439353,-0.062759,0.013479,-0.398701,-0.051238,-0.218542,0.083118,0.000012,-0.083115,0.218534
23,29.220443,-1.402984,-1.104850,-0.161205,-0.112288,-0.165354,-0.415073,0.116193,0.022915,0.517681,0.000012,-0.517678,-0.022923
24,28.475667,-1.383624,-1.250694,-0.751259,0.025215,-0.096847,-0.555029,-0.063915,0.236392,0.283417,0.000012,-0.283414,-0.236401
25,28.088876,-1.743191,-1.585848,-0.817377,-0.091773,-0.212096,-0.458063,0.199947,-0.215212,0.249680,0.000012,-0.249677,0.215203
26,28.512348,-1.443378,-1.283218,-0.729102,-0.108517,-0.150670,-0.543486,-0.296185,-0.059156,0.362819,0.000012,-0.362817,0.059148
27,29.545366,-1.572913,-1.137905,-0.000087,-0.125814,0.383459,0.037823,0.080532,0.062547,0.100873,0.000013,-0.100870,-0.062555
28,30.862699,-2.112495,-1.412589,0.201398,-0.250134,0.389143,-0.069257,0.088124,0.023076,0.252423,0.000013,-0.252419,-0.023085
29,28.878152,-1.644429,-1.351585,-0.480330,-0.308035,-0.029104,-0.319821,0.024388,0.215477,0.354838,0.000012,-0.354835,-0.215486
30,28.939355,-1.797423,-1.328236,-0.134263,-0.188829,-0.125805,-0.628781,-0.201226,-0.140005,0.340281,0.000012,-0.340278,0.139997
31,30.055479,-1.292051,-1.057861,-0.158238,-0.133735,-0.203879,-0.483409,0.194182,-0.145094,0.337343,0.000012,-0.337339,0.145085
32,29.963909,-1.886455,-1.451261,-0.235669,-0.484730,-0.196941,-0.407074,0.218342,-0.224034,-0.067238,0.000013,0.067241,0.224025
33,30.896419,-1.618021,-1.265303,-0.243530,-0.246699,0.025409,-0.289081,-0.124005,-0.217529,0.119089,0.000013,-0.119086,0.217520
34,30.185022,-1.206367,-1.109222,-0.559999,-0.088089,0.093322,-0.077102,0.125388,-0.150585,0.032932,0.000013,-0.032928,0.150576
35,28.862829,-1.430998,-1.249523,-0.582734,0.350687,0.126995,-0.412975,-0.065746,-0.537844,-0.254650,0.000012,0.254653,0.537835
36,29.204305,-1.840856,-1.497514,-0.466214,-0.322560,-0.045449,-0.312648,-0.066400,-0.329057,0.107399,0.000013,-0.107396,0.329048
37,30.710605,-2.015782,-1.483063,-0.085719,-0.237384,-0.001091,-0.419803,0.041270,-0.158363,0.188177,0.000013,-0.188174,0.158354
38,29.173309,-1.577889,-1.131533,0.057829,0.130265,0.031374,-0.521568,-0.046888,-0.229788,0.201326,0.000012,-0.201323,0.229779
39,29.006978,-1.351110,-1.168330,-0.415151,0.194939,0.027194,-0.294807,0.031799,-0.345531,0.272975,0.000012,-0.272971,0.345523
40,28.987297,-1.310584,-0.852650,0.304353,-0.556010,-0.047709,-0.228977,-0.023573,-0.343893,-0.073009,0.000012,0.073012,0.343885
41,30.289306,-1.461065,-1.011344,0.220346,-0.142364,-0.046065,-0.378149,0.508512,0.170017,0.204169,0.000013,-0.204166,-0.170026
42,29.096540,-1.609684,-1.394020,-0.612756,-0.150795,0.016505,-0.257084,0.140720,0.127023,0.331091,0.000012,-0.331088,-0.127032
43,28.876155,-1.505540,-1.185140,-0.209440,-0.304277,0.010182,-0.322248,-0.149468,-0.256156,0.091793,0.000012,-0.091789,0.256148
44,28.953876,-1.169433,-0.885039,0.024567,-0.254339,-0.380764,-0.537642,0.225761,-0.011478,0.418015,0.000012,-0.418012,0.011470
45,29.075235,-1.442807,-1.046609,0.088248,0.089746,-0.073574,-0.565416,0.277210,0.014939,0.278819,0.000012,-0.278816,-0.014947
46,29.298921,-1.160072,-0.881612,-0.032877,-0.014568,-0.092310,-0.542796,-0.111659,-0.052778,0.358775,0.000012,-0.358772,0.052769
47,31.520730,-1.746774,-1.330507,-0.116911,-0.476182,-0.254559,-0.484361,0.185871,-0.381484,-0.085431,0.000013,0.085435,0.381474
48,31.930355,-1.765815,-1.189505,0.260037,-0.092318,0.048005,-0.465434,0.056516,-0.101992,0.322082,0.000013,-0.322078,0.101983
49,29.537342,-1.422107,-1.182517,-0.355514,-0.438968,-0.226168,-0.479680,0.018237,0.078213,0.126229,0.000013,-0.126226,-0.078222
