Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,29.563489,-0.417848,0.219792,0.095839,-0.362843,0.031962,0.062846,-0.101743,0.047005,-0.020601,0.000013,0.020603,-0.047013
1,25.963998,0.189764,0.017152,-0.146477,-0.078274,-0.334507,-0.271823,0.040965,-0.261924,0.096458,0.000010,-0.096455,0.261917
2,26.892131,0.373979,0.417226,0.329586,-0.343618,-0.137561,0.064356,0.087961,0.211629,0.208783,0.000011,-0.208781,-0.211636
3,27.225349,0.263363,0.254190,0.206344,-0.313807,-0.151872,-0.050129,-0.102793,0.014247,-0.037441,0.000011,0.037444,-0.014254
4,26.617223,0.119375,0.161695,0.373508,0.058464,0.143793,-0.064305,0.024458,0.059980,-0.020257,0.000011,0.020259,-0.059987
5,26.217695,0.400795,0.388969,0.256170,-0.249062,-0.134928,0.018136,0.095823,0.063914,0.092979,0.000011,-0.092976,-0.063921
6,26.502681,0.295069,0.459297,0.658093,-0.188985,-0.235845,-0.074404,0.313529,-0.208241,0.057960,0.000010,-0.057958,0.208233
7,25.759752,0.142878,0.366426,0.648854,-0.435878,-0.169304,-0.036655,0.232168,-0.016602,-0.070363,0.000010,0.070366,0.016595
8,26.489345,-0.004436,0.096698,0.311706,-0.370840,-0.146822,-0.081022,0.038846,0.286925,0.145738,0.000011,-0.145735,-0.286932
9,25.879606,0.409184,0.199518,-0.206443,-0.206037,-0.178341,0.145739,0.147135,-0.009762,0.125778,0.000010,-0.125776,0.009755
10,26.273498,0.121782,0.235975,0.360805,-0.410250,-0.174187,0.025026,0.016133,-0.033533,0.201981,0.000011,-0.201979,0.033526
11,25.417858,-0.236113,-0.045853,0.439557,-0.258595,-0.062046,-0.079392,0.161392,0.027394,0.144175,0.000010,-0.144172,-0.027402
12,25.953344,0.532807,0.669249,0.592453,-0.269869,-0.024240,0.133310,-0.117441,-0.135825,-0.208781,0.000011,0.208784,0.135818
13,25.705617,0.281150,0.294355,0.300089,-0.226024,-0.200468,-0.236392,-0.170626,0.126436,0.060937,0.000010,-0.060935,-0.126443
14,26.406427,0.308419,0.358453,0.410576,-0.143139,-0.100775,-0.143156,-0.140278,-0.110912,0.070049,0.000011,-0.070046,0.110905
15,26.373899,0.395138,0.375368,0.140934,-0.441565,-0.285359,0.006564,0.039862,-0.042816,-0.013457,0.000011,0.013459,0.042808
16,25.992347,0.633058,0.699654,0.391349,-0.445233,-0.088874,0.206712,-0.223485,0.033993,-0.070978,0.000011,0.070981,-0.034000
17,25.842767,0.424384,0.524612,0.429219,-0.403408,-0.085433,0.200848,0.173522,0.107222,-0.096827,0.000011,0.096829,-0.107230
18,26.427457,0.193415,0.262269,0.349473,-0.403681,-0.002568,-0.018076,-0.091243,0.319815,-0.147476,0.000011,0.147479,-0.319822
19,26.395408,0.310912,0.279644,0.303358,0.032152,-0.030597,0.015645,0.215928,-0.036684,0.015995,0.000011,-0.015992,0.036677
20,25.600984,0.129710,0.198161,0.338272,-0.180114,0.056850,-0.016778,-0.152059,-0.005560,0.116429,0.000010,-0.116426,0.005553
21,26.439380,0.599607,0.567826,0.177530,-0.320408,-0.063541,0.282897,-0.024121,-0.067246,0.019080,0.000011,-0.019077,0.067239
22,25.343763,0.439022,0.307583,0.014160,-0.213503,-0.193392,0.069686,0.162416,0.015776,0.138453,0.000010,-0.138450,-0.015783
23,26.169857,0.154814,0.462998,0.797782,-0.228889,-0.406985,-0.343621,0.394673,0.426934,0.399461,0.000010,-0.399458,-0.426941
24,26.243499,0.372581,0.213304,-0.077556,-0.231570,-0.295413,-0.217278,-0.053912,-0.015333,0.067065,0.000011,-0.067062,0.015326
25,26.258090,0.444539,0.537153,0.550391,-0.232947,-0.212767,-0.134919,0.086991,0.169238,0.078273,0.000010,-0.078270,-0.169245
26,26.393062,0.043661,0.132588,0.437667,0.042650,0.098277,-0.100207,0.038077,-0.014496,-0.037027,0.000011,0.037029,0.014489
27,25.547655,-0.164802,0.066142,0.563793,-0.141813,0.267735,0.079342,-0.131356,0.199816,0.208769,0.000011,-0.208766,-0.199823
28,25.521621,0.413203,0.385166,0.257464,0.091006,0.303728,0.126415,-0.404884,-0.045067,0.042924,0.000011,-0.042921,0.045060
29,26.175745,0.390925,0.435485,0.440533,-0.188938,-0.365825,-0.086400,0.351164,-0.129964,0.295048,0.000010,-0.295045,0.129956
30,25.013950,0.526760,0.510055,0.234746,-0.157650,0.253497,0.358830,-0.191275,0.261201,0.286104,0.000010,-0.286101,-0.261207
31,25.378614,0.148735,0.138143,0.031075,-0.399783,-0.361652,0.068558,0.509673,0.214799,0.302964,0.000010,-0.302961,-0.214807
32,25.698335,-0.249635,-0.253730,-0.046171,-0.200109,-0.087077,-0.005780,0.193231,-0.000856,0.213128,0.000010,-0.213125,0.000849
33,25.417457,0.407430,0.382660,0.348748,0.028226,-0.023911,-0.190679,-0.086560,0.188371,0.137024,0.000010,-0.137021,-0.188378
34,25.970167,0.302492,0.146848,-0.072897,-0.086123,-0.106373,-0.186483,-0.185910,0.012227,-0.011419,0.000011,0.011421,-0.012234
35,26.821741,0.128169,0.145222,0.234867,-0.248507,-0.224839,-0.123127,0.134645,-0.185972,-0.008862,0.000011,0.008866,0.185964
36,25.530605,0.396753,0.383548,0.278888,-0.065719,0.192249,0.164468,-0.033019,0.063087,-0.230256,0.000011,0.230259,-0.063095
37,26.627182,0.245745,0.181986,0.050013,-0.179263,-0.008422,0.218189,0.204883,0.109207,0.260103,0.000011,-0.260101,-0.109214
38,26.303100,0.223439,0.362111,0.632562,-0.086335,-0.068912,-0.142338,0.065779,0.008052,0.173879,0.000010,-0.173876,-0.008059
39,25.799964,-0.157403,0.010966,0.481392,-0.183980,-0.072251,-0.214233,0.043209,0.084160,0.194687,0.000010,-0.194685,-0.084167
40,25.840509,0.178259,0.187324,0.302638,-0.016839,0.085394,0.090323,0.212080,0.115645,0.015747,0.000010,-0.015745,-0.115652
41,26.259975,0.596164,0.545019,0.362446,0.055372,-0.361364,-0.348956,0.085006,0.024663,0.285572,0.000010,-0.285569,-0.024670
42,25.802398,0.043659,0.412883,0.956956,-0.216862,-0.079416,-0.316496,-0.135399,0.324514,0.362883,0.000010,-0.362881,-0.324521
43,25.897579,0.116940,0.216483,0.360342,-0.389213,-0.021884,-0.016623,-0.091360,0.155783,0.180815,0.000011,-0.180812,-0.155789
44,25.732900,-0.052559,0.182398,0.685841,-0.165208,0.026500,-0.013616,0.239028,0.180561,0.170713,0.000010,-0.170711,-0.180568
45,26.293861,0.290022,0.456222,0.469075,-0.532610,-0.203812,0.056631,0.019031,-0.073326,0.012316,0.000011,-0.012313,0.073319
46,25.896171,0.381525,0.365825,0.202250,-0.276079,-0.209177,0.148721,0.348908,0.110796,0.058899,0.000010,-0.058896,-0.110803
47,25.840541,-0.168644,0.018507,0.488989,-0.117564,0.037880,-0.139295,0.091329,0.348423,0.324446,0.000010,-0.324444,-0.348430
48,25.664743,0.346409,0.298023,0.251407,-0.046527,-0.079225,-0.155403,-0.018002,0.245652,0.122642,0.000010,-0.122639,-0.245659
49,25.298023,0.271981,0.363292,0.484387,-0.253972,0.091682,0.004975,-0.210328,0.359049,0.019992,0.000011,-0.019989,-0.359056
