Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,29.107118,-0.736928,-0.003930,-0.118720,-0.451162,0.189218,0.181116,-0.098583,0.079071,0.070980,0.000013,-0.070977,-0.079079
1,25.407035,0.317866,0.479420,0.564862,-0.324340,-0.006399,0.128864,-0.022643,-0.110296,-0.081366,0.000010,0.081368,0.110290
2,25.049667,-0.048566,0.170916,0.635422,-0.276533,-0.241782,-0.262736,0.052675,-0.124213,0.074574,0.000010,-0.074571,0.124206
3,25.511400,-0.032444,0.346175,0.957736,-0.307169,-0.147588,-0.305038,0.094142,0.167270,-0.032730,0.000010,0.032733,-0.167277
4,26.560909,-0.291950,-0.147008,0.367220,-0.061500,-0.022720,-0.221867,0.119521,-0.191870,-0.134001,0.000011,0.134004,0.191862
5,27.102521,-0.005019,0.140126,0.581998,0.204520,-0.063800,-0.413459,0.149213,0.107550,0.190856,0.000011,-0.190853,-0.107558
6,25.862035,0.034965,0.173147,0.381232,-0.425668,-0.219280,-0.136871,0.167628,0.056825,-0.132077,0.000011,0.132080,-0.056832
7,25.582193,0.363875,0.385182,0.310330,-0.137326,0.124410,0.147201,-0.215544,-0.150886,0.000899,0.000011,-0.000897,0.150879
8,25.590003,0.076501,0.022288,0.122543,0.175038,0.117818,0.024039,-0.040156,-0.244684,0.077271,0.000010,-0.077268,0.244677
9,26.234821,0.030515,0.216402,0.733905,0.147937,-0.056778,-0.337043,0.150448,-0.136558,0.189541,0.000010,-0.189539,0.136550
10,25.109205,-0.257365,0.038094,0.354256,-0.825354,-0.107878,0.160810,-0.047153,-0.073180,0.009691,0.000010,-0.009688,0.073173
11,25.957422,0.451193,0.700002,0.825465,-0.206331,0.048671,0.110332,-0.115068,-0.206930,-0.122769,0.000011,0.122772,0.206922
12,25.458309,0.001386,0.301623,0.864080,-0.258524,0.126977,-0.090104,-0.120061,0.095997,-0.017281,0.000010,0.017284,-0.096004
13,26.118946,0.161559,0.237860,0.519186,0.129936,0.023962,-0.162501,0.099091,-0.114033,-0.021984,0.000010,0.021986,0.114026
14,26.008220,0.130777,0.051707,0.005772,-0.191770,-0.164549,-0.057502,0.155375,0.020442,-0.095739,0.000011,0.095742,-0.020449
15,25.795415,0.227323,0.240192,0.154769,-0.425061,-0.157570,0.036813,0.017356,-0.044727,0.021522,0.000011,-0.021519,0.044720
16,26.185726,0.470218,0.559436,0.416894,-0.462713,-0.120319,0.092542,-0.127624,0.216557,0.116460,0.000011,-0.116458,-0.216564
17,25.466279,0.028211,0.323372,0.836318,-0.172599,0.100613,0.052790,0.084249,-0.249129,-0.044932,0.000010,0.044934,0.249122
18,25.182134,-0.066132,0.338360,1.084018,0.044147,-0.156418,-0.462214,0.028894,-0.019015,0.131920,0.000010,-0.131917,0.019008
19,25.590999,-0.168924,0.255429,1.062927,-0.136274,-0.123906,-0.447733,0.013636,-0.009071,0.037363,0.000010,-0.037361,0.009064
20,25.568386,0.215654,0.374071,0.741999,0.182117,-0.096589,-0.349352,0.118434,0.014394,0.115394,0.000010,-0.115392,-0.014401
21,25.698261,-0.049379,0.197858,0.714499,-0.048959,-0.133657,-0.409860,0.186105,0.167665,0.013206,0.000010,-0.013203,-0.167672
22,26.196269,0.378521,0.445540,0.553071,0.006958,-0.139943,-0.215241,0.213116,0.129626,0.033848,0.000010,-0.033845,-0.129633
23,25.669376,0.020750,0.099367,0.326282,-0.140802,-0.219980,-0.504711,-0.060200,0.216171,-0.080450,0.000010,0.080452,-0.216177
24,25.779157,0.103215,0.269588,0.613974,-0.110450,0.148891,0.098253,0.079527,0.021858,0.012771,0.000010,-0.012768,-0.021865
25,25.536329,-0.044928,0.003544,0.134539,-0.228896,-0.274450,-0.125833,0.419145,0.410200,0.390472,0.000010,-0.390469,-0.410207
26,25.347537,0.058752,0.287977,0.751681,-0.084748,0.117412,-0.050988,0.049010,0.107480,0.083544,0.000010,-0.083542,-0.107487
27,25.120248,-0.242132,-0.060019,0.471216,-0.119134,0.034958,-0.107202,0.093573,-0.073632,0.159635,0.000010,-0.159633,0.073625
