Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.992015,-0.762994,-0.015853,-0.023651,-0.442463,0.178910,0.215683,-0.079494,0.092749,-0.003420,0.000013,0.003423,-0.092757
1,25.831176,0.093650,0.218385,0.554027,0.058879,-0.014067,-0.320560,-0.114791,0.107892,0.147178,0.000010,-0.147176,-0.107899
2,26.635017,0.287003,0.169996,0.162323,0.260357,-0.336164,-0.476453,0.159857,-0.348951,0.005157,0.000010,-0.005154,0.348943
3,26.500297,0.124804,0.253498,0.512260,-0.036949,-0.002724,-0.138628,0.014460,-0.279483,-0.314422,0.000011,0.314425,0.279476
4,25.766290,-0.055707,0.238675,0.908712,0.184161,-0.092420,-0.450821,0.070025,-0.412985,-0.005956,0.000010,0.005958,0.412978
5,26.732975,-0.257665,0.044076,0.859780,0.264483,0.052686,-0.383377,0.054701,-0.374033,0.128842,0.000011,-0.128839,0.374026
6,26.152154,-0.395189,0.024725,0.900227,-0.222732,-0.159414,-0.482699,-0.061042,-0.279631,-0.098722,0.000011,0.098725,0.279624
7,26.377395,0.238786,0.539169,0.894563,-0.242693,-0.026646,-0.061394,-0.064260,-0.115765,0.052359,0.000011,-0.052356,0.115758
8,25.488079,-0.052415,0.071570,0.391832,-0.176850,-0.166924,-0.394331,-0.218600,0.075601,0.189380,0.000010,-0.189378,-0.075608
9,26.394941,0.232725,0.621570,1.200169,0.269991,-0.119316,-0.457692,-0.036130,-0.134882,0.190493,0.000010,-0.190490,0.134875
10,26.086429,0.122243,0.236889,0.496929,-0.073531,-0.103919,-0.303112,-0.233500,-0.142587,0.001505,0.000011,-0.001502,0.142580
11,26.662792,0.251471,0.521636,0.969771,0.391283,0.178872,-0.302892,-0.300381,-0.197241,-0.006475,0.000011,0.006477,0.197234
12,25.996572,0.250093,0.355796,0.623697,0.260013,-0.161428,-0.521084,-0.009301,-0.098313,0.021606,0.000010,-0.021604,0.098306
13,26.059953,0.303590,0.624000,1.032926,0.053548,-0.170815,-0.468501,-0.138288,-0.047048,0.036522,0.000010,-0.036519,0.047041
14,25.974006,-0.053609,0.347303,1.057913,0.166033,0.199999,-0.264787,-0.290818,-0.277687,0.098076,0.000010,-0.098074,0.277680
15,26.725713,0.159200,0.366446,0.739148,0.028029,-0.005236,-0.333883,-0.216647,-0.181377,-0.080179,0.000011,0.080182,0.181370
16,25.508955,0.414960,0.565668,0.767843,0.129943,0.083005,0.037179,-0.008631,-0.192733,-0.015540,0.000010,0.015542,0.192726
17,26.543830,0.118489,0.154155,0.343992,-0.006595,-0.083916,-0.319962,-0.049525,-0.163251,-0.144082,0.000011,0.144085,0.163243
18,25.576412,-0.063398,0.036645,0.462337,0.211692,-0.092797,-0.382879,0.014511,-0.168287,0.219486,0.000010,-0.219483,0.168280
19,25.603162,0.258238,0.257842,0.364930,0.114761,0.015684,-0.152041,0.026789,-0.043585,-0.078321,0.000010,0.078323,0.043578
20,26.062881,0.438318,0.519536,0.578498,0.002744,-0.251454,-0.300719,0.163197,0.044454,-0.032750,0.000010,0.032753,-0.044461
21,26.183271,0.075496,0.152549,0.432049,0.154750,-0.031223,-0.294234,-0.088435,-0.277191,0.005850,0.000011,-0.005847,0.277184
22,26.222040,0.155863,0.258099,0.542878,0.186015,0.108236,-0.144857,-0.117357,-0.291088,0.060237,0.000011,-0.060235,0.291082
23,25.858205,0.217248,0.392170,0.590536,-0.125530,0.103017,-0.078762,-0.423112,-0.311144,-0.197932,0.000011,0.197935,0.311137
24,26.422002,0.166529,0.624457,1.266044,0.059227,0.036901,-0.284301,-0.221903,-0.189450,-0.035154,0.000011,0.035157,0.189443
25,25.761074,0.131574,0.328856,0.669903,-0.001117,-0.312770,-0.502542,-0.136771,-0.379087,-0.102752,0.000010,0.102754,0.379080
26,26.471906,0.396961,0.621720,0.772122,-0.185664,0.147800,0.089057,-0.315294,-0.168891,-0.214583,0.000011,0.214586,0.168885
27,25.909040,-0.043268,0.017650,0.268971,-0.160862,-0.331128,-0.458759,-0.087615,-0.205234,0.152384,0.000010,-0.152381,0.205227
28,26.345027,0.560870,0.460145,0.157557,-0.209385,-0.242925,-0.062800,0.015505,0.015336,0.068441,0.000011,-0.068438,-0.015342
29,27.082807,-0.214231,-0.048595,0.407555,-0.162153,-0.076802,-0.439262,-0.333449,-0.024348,0.057978,0.000011,-0.057976,0.024341
30,29.600391,-0.296193,-0.016725,0.638706,0.113638,0.240546,-0.290316,-0.363162,-0.048168,-0.070365,0.000012,0.070368,0.048160
31,28.844558,-0.786014,-0.467108,0.465052,0.306841,0.096770,-0.507901,-0.096348,-0.402555,-0.053173,0.000012,0.053176,0.402546
32,27.835420,-0.026014,0.071794,0.427089,0.283748,0.092226,-0.405702,-0.197398,-0.004017,0.117458,0.000011,-0.117455,0.004010
33,26.982217,-0.366479,-0.116180,0.535091,0.533665,0.339299,-0.271375,-0.295539,-0.334458,0.029818,0.000011,-0.029816,0.334451
34,28.175828,-0.023004,0.059665,0.427474,0.394595,0.039361,-0.421255,-0.151600,-0.234538,0.129188,0.000011,-0.129185,0.234530
35,26.714120,0.347039,0.235396,0.211470,0.377410,-0.220608,-0.456439,0.055938,-0.249316,0.088604,0.000010,-0.088601,0.249308
36,27.514106,0.218307,0.100231,0.056708,0.171184,-0.106993,-0.314540,-0.066462,-0.209114,-0.020767,0.000011,0.020770,0.209107
37,26.431888,0.103036,0.260620,0.572130,-0.015711,0.142045,-0.132023,-0.310932,-0.099031,0.000395,0.000011,-0.000393,0.099024
38,26.232543,-0.201932,0.015156,0.556544,-0.088901,-0.016201,-0.379618,-0.271120,-0.133952,0.043824,0.000011,-0.043821,0.133945
39,25.952548,0.171644,0.168880,0.228002,0.137887,0.053975,-0.378607,-0.376651,0.175719,0.144672,0.000011,-0.144670,-0.175726
40,26.265693,0.422290,0.429165,0.349600,-0.125029,-0.267569,-0.386221,-0.178707,0.095817,-0.003285,0.000011,0.003288,-0.095824
