Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.814741,-0.988610,-0.249351,-0.093643,-0.301777,0.261169,0.270709,0.025669,0.251494,0.120765,0.000013,-0.120761,-0.251502
1,24.741952,-0.392195,-0.367211,-0.066521,-0.316934,-0.314477,-0.436223,-0.176260,-0.192873,0.140933,0.000010,-0.140930,0.192866
2,24.171394,-0.178313,0.000602,0.583641,0.069136,-0.101900,-0.234458,0.279818,-0.168217,0.251595,0.000009,-0.251593,0.168210
3,25.504619,-0.924908,-0.626163,-0.033936,0.467184,0.370608,-0.393278,-0.315352,0.245168,0.325805,0.000011,-0.325803,-0.245175
4,25.994039,-0.614481,-0.563343,-0.272090,0.272086,0.194179,-0.297410,-0.132738,0.275045,0.316115,0.000011,-0.316112,-0.275052
5,24.684185,-0.143833,-0.176178,-0.020221,-0.030224,-0.090488,-0.260781,-0.059006,0.119277,0.285961,0.000010,-0.285959,-0.119283
6,24.833841,-0.235771,-0.282621,-0.193906,-0.350927,-0.298497,-0.392400,-0.118933,0.195979,0.177520,0.000010,-0.177518,-0.195986
7,24.952907,-0.550769,-0.441255,0.043154,-0.187025,-0.032351,-0.262620,0.007393,0.172454,0.191676,0.000010,-0.191673,-0.172461
8,25.019657,-0.175694,-0.241972,-0.121070,-0.093473,-0.103782,-0.113254,0.279104,0.043367,0.026645,0.000010,-0.026643,-0.043374
9,24.186424,-0.100633,-0.100336,0.043016,-0.199261,-0.047929,-0.013043,0.103903,-0.079244,-0.111522,0.000010,0.111524,0.079237
10,24.536415,-0.013710,-0.185912,-0.314590,0.032647,0.030857,-0.099124,-0.173363,-0.190164,-0.089903,0.000010,0.089906,0.190157
11,24.868560,-0.201836,-0.190539,-0.034038,-0.318804,-0.030526,-0.171501,-0.318287,-0.101460,-0.044513,0.000010,0.044515,0.101453
12,24.764255,0.107312,-0.042401,-0.212846,-0.261486,-0.264577,-0.269307,-0.169180,-0.079477,0.018483,0.000010,-0.018480,0.079471
13,25.019073,-0.520647,-0.370719,0.074338,-0.441692,-0.204253,-0.397416,-0.322703,-0.060399,0.210374,0.000010,-0.210372,0.060392
14,24.741367,-0.698842,-0.524230,0.033205,-0.576836,-0.213896,-0.244003,-0.047815,-0.175063,-0.084433,0.000010,0.084436,0.175055
15,24.560247,-0.284938,-0.323014,-0.141230,-0.175158,-0.043225,-0.030283,0.205988,0.240039,0.286178,0.000010,-0.286175,-0.240045
16,23.814441,-0.115298,-0.026085,0.118498,-0.358755,0.013173,0.259368,0.254502,-0.004879,-0.060632,0.000010,0.060635,0.004872
17,24.857273,-0.531692,-0.600433,-0.567379,-0.461199,-0.175206,-0.036827,0.327020,0.250754,-0.120689,0.000011,0.120691,-0.250761
18,24.875167,-0.444618,-0.244488,0.252893,-0.543969,-0.199921,-0.150973,0.151647,-0.041557,-0.124066,0.000010,0.124069,0.041550
19,24.969148,-0.540788,-0.304900,0.367876,-0.316928,-0.060005,-0.211953,0.296102,0.241418,0.043166,0.000010,-0.043164,-0.241425
20,23.802413,-0.367778,-0.051173,0.737466,-0.020251,0.209782,-0.121384,0.162865,0.225466,-0.041340,0.000010,0.041342,-0.225473
21,24.514974,-0.880380,-0.712021,0.001428,0.097336,0.092231,-0.184905,0.149301,-0.217036,-0.006551,0.000010,0.006554,0.217029
22,24.904861,-0.476180,-0.707674,-0.947679,-0.143063,0.017954,0.033607,-0.127554,0.074820,0.224142,0.000011,-0.224139,-0.074827
23,25.861436,-0.512457,-0.423437,-0.063968,-0.235892,0.089616,-0.123832,-0.227675,0.256366,0.290125,0.000011,-0.290123,-0.256372
24,25.387657,-0.465371,-0.357636,0.088870,0.427238,0.502594,0.230364,0.019743,-0.250290,0.022145,0.000011,-0.022143,0.250283
25,24.644832,-0.006441,-0.148375,-0.219391,0.015134,-0.026563,-0.295697,-0.251405,-0.000353,-0.010705,0.000010,0.010708,0.000346
26,25.179330,-0.111091,-0.109143,0.111897,0.030571,-0.009979,-0.285362,-0.114335,0.082508,0.099726,0.000010,-0.099724,-0.082515
27,25.702417,-0.236492,-0.383513,-0.379310,-0.028738,-0.033632,-0.092472,0.116052,0.061127,0.218734,0.000011,-0.218732,-0.061134
28,24.722141,0.029409,-0.151470,-0.260086,0.010193,-0.176358,-0.337584,-0.211389,-0.107389,0.053485,0.000010,-0.053482,0.107382
29,26.276149,0.302030,0.152615,-0.134338,-0.343789,-0.235782,-0.080956,-0.115426,0.024136,-0.051887,0.000011,0.051890,-0.024144
30,25.143598,0.321429,0.083669,-0.228540,-0.017138,-0.183971,-0.099616,-0.013130,-0.119205,0.172450,0.000010,-0.172447,0.119198
31,24.406284,-0.241452,-0.227128,0.016024,-0.189599,0.018262,-0.088614,-0.086429,0.026170,0.078812,0.000010,-0.078810,-0.026177
32,23.838951,-0.209435,-0.173629,0.044598,-0.248222,0.120775,-0.056504,-0.239814,0.142717,0.003994,0.000010,-0.003991,-0.142723
33,25.007528,-0.522629,-0.475760,-0.188268,-0.316710,0.010948,-0.215886,-0.288330,0.129020,0.106308,0.000011,-0.106306,-0.129027
34,25.058317,-0.053938,-0.168538,-0.167290,-0.154588,-0.402819,-0.410299,0.092201,-0.122603,0.054279,0.000010,-0.054277,0.122596
35,24.543518,-0.236135,-0.436834,-0.503077,0.018431,-0.052459,-0.026601,0.155736,-0.135761,0.221625,0.000010,-0.221622,0.135755
36,25.211021,-0.485777,-0.337529,0.209707,-0.175367,0.016582,-0.289349,-0.068958,-0.022689,0.040444,0.000010,-0.040442,0.022682
37,24.410865,-0.148878,-0.181122,-0.228607,-0.555128,-0.227888,0.024643,0.119650,0.026386,0.055105,0.000010,-0.055103,-0.026393
38,24.201829,-0.667272,-0.586811,-0.139145,-0.139425,0.136903,-0.012549,0.031822,0.024126,0.177822,0.000010,-0.177820,-0.024132
39,24.961334,-0.467305,-0.373063,-0.019750,-0.262863,-0.106213,-0.535386,-0.484469,0.159734,0.011868,0.000011,-0.011866,-0.159740
40,24.416419,-0.066853,-0.191988,-0.224691,-0.159248,-0.359388,-0.238453,0.415276,0.113720,0.111450,0.000010,-0.111448,-0.113727
41,24.411169,-0.516652,-0.383694,0.106101,-0.316150,-0.005846,-0.148775,-0.036940,0.153957,0.240779,0.000010,-0.240777,-0.153963
42,25.070423,-0.118206,-0.136166,-0.074045,-0.515929,-0.259162,-0.182522,-0.108400,0.151617,-0.007058,0.000010,0.007061,-0.151624
43,25.447053,-0.203065,-0.268039,-0.179774,-0.115444,0.060707,-0.017710,-0.035661,-0.016463,-0.020817,0.000011,0.020820,0.016455
44,24.383670,-0.422382,-0.277722,0.093092,-0.631255,-0.224933,-0.199260,-0.079842,0.104332,0.233680,0.000010,-0.233678,-0.104339
45,25.195373,0.186471,0.153742,0.140962,-0.257170,-0.311439,-0.255220,0.059638,-0.008402,0.017986,0.000010,-0.017983,0.008395
46,25.152151,-0.281870,-0.156311,0.185908,-0.326380,-0.121769,-0.121903,0.044664,-0.375235,-0.231530,0.000010,0.231533,0.375228
47,24.556035,-0.579745,-0.484406,-0.015679,-0.140008,0.042607,-0.209734,-0.053053,0.030028,0.143617,0.000010,-0.143614,-0.030035
48,24.297306,-0.488321,-0.307610,0.139376,-0.552231,-0.126638,0.146833,0.486555,0.155290,0.128881,0.000010,-0.128879,-0.155296
49,24.685689,-0.002763,-0.022814,0.063510,-0.257451,-0.186312,-0.147468,-0.080422,-0.338508,0.001794,0.000010,-0.001791,0.338502
