Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.676219,-1.005497,-0.234899,-0.135305,-0.378752,0.302917,0.355673,0.095892,0.219847,0.065430,0.000013,-0.065427,-0.219855
1,25.045410,0.017777,-0.106961,-0.000511,0.189820,-0.107166,-0.202476,0.198531,-0.273235,0.148222,0.000010,-0.148219,0.273228
2,24.058238,-0.755856,-0.707007,-0.294756,-0.205092,0.031705,-0.060424,-0.018027,-0.072571,0.207116,0.000010,-0.207113,0.072564
3,24.355134,-0.307431,-0.008543,0.652456,-0.362228,-0.207127,-0.396964,0.052648,0.095115,0.130519,0.000010,-0.130516,-0.095121
4,23.996189,-0.369653,-0.132412,0.472899,-0.448947,-0.143356,-0.298069,0.136994,0.152624,-0.041712,0.000010,0.041715,-0.152631
5,24.807031,0.097270,0.176670,0.316666,-0.378070,-0.229479,-0.152981,0.057521,0.010683,0.097728,0.000010,-0.097725,-0.010689
6,24.700511,0.033928,-0.000142,0.006769,-0.384116,-0.160937,-0.062353,0.012194,0.211616,0.161381,0.000010,-0.161379,-0.211622
7,24.112527,-0.308139,-0.424971,-0.288646,0.031042,-0.147956,-0.224168,0.133844,-0.062983,0.246499,0.000010,-0.246497,0.062976
8,24.475484,-0.077315,-0.055943,0.127224,-0.251370,-0.088567,-0.000447,0.140118,-0.032046,0.077731,0.000010,-0.077729,0.032039
9,24.304153,-0.132015,-0.129497,0.023074,-0.350162,-0.147806,-0.106849,0.037809,0.164470,0.191906,0.000010,-0.191903,-0.164477
10,24.522056,-0.173940,-0.112776,0.213643,0.005474,0.131209,-0.114865,-0.108306,-0.089021,-0.118997,0.000010,0.119000,0.089014
11,25.434377,0.369684,0.246015,0.095965,-0.010874,-0.321335,-0.243453,0.216493,-0.204206,0.019094,0.000010,-0.019092,0.204199
12,25.513589,-0.155511,0.061487,0.692743,0.556546,-0.015591,-0.542164,0.158419,-0.220450,0.068589,0.000010,-0.068586,0.220443
13,25.033374,0.158655,0.180981,0.280514,-0.073511,0.210786,0.053907,-0.237014,0.074859,-0.116673,0.000010,0.116675,-0.074866
14,26.645397,-0.423294,-0.448673,-0.144728,0.200371,0.044637,-0.242781,0.085153,-0.134006,0.133045,0.000011,-0.133042,0.133998
15,24.723976,-0.138701,-0.021393,0.315602,-0.239831,-0.018940,-0.095926,-0.042043,-0.206072,-0.013123,0.000010,0.013125,0.206065
16,25.742721,-0.332461,-0.527984,-0.637782,0.282593,0.153178,-0.059209,0.047141,0.210286,0.335002,0.000011,-0.335000,-0.210293
17,24.313499,-0.000855,0.147873,0.477143,-0.303750,-0.132134,-0.209656,-0.029117,0.024504,0.102960,0.000010,-0.102958,-0.024511
18,25.359046,-0.015291,0.290126,0.924901,0.202322,-0.053816,-0.458970,-0.011316,0.028958,0.271588,0.000010,-0.271586,-0.028965
19,24.391864,0.099688,0.105008,0.274256,-0.096343,0.022638,-0.073408,0.058921,0.110819,0.075543,0.000010,-0.075541,-0.110826
20,23.789255,-0.380327,-0.130212,0.545060,-0.143937,0.229790,-0.034492,0.095303,0.270610,0.137651,0.000010,-0.137649,-0.270617
21,25.037906,0.171202,0.074784,-0.133687,-0.215103,-0.053804,0.059300,-0.173969,-0.311643,-0.212475,0.000010,0.212478,0.311636
