Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,27.983030,-1.467799,-0.519523,-0.319836,-0.442206,0.406786,0.579952,0.306749,0.405696,0.188244,0.000013,-0.188241,-0.405704
1,15.616616,-0.217964,-0.078006,0.377337,-0.066941,0.135478,-0.019117,0.120239,0.057289,-0.051381,0.000006,0.051382,-0.057293
2,16.157148,-0.607154,-0.334770,0.406137,-0.265449,-0.010035,-0.231836,0.105788,0.175329,-0.026010,0.000007,0.026012,-0.175333
3,16.365068,-0.489722,-0.427606,-0.003927,-0.101440,0.050034,0.007182,0.225743,0.021685,0.026830,0.000007,-0.026828,-0.021690
4,15.014066,-0.911506,-0.532684,0.399923,-0.133596,0.033985,-0.369419,-0.065268,0.211873,0.373702,0.000006,-0.373700,-0.211877
5,17.912303,-1.148486,-1.052039,-0.952624,-0.140965,0.469057,0.636190,-0.051644,-0.148656,0.053929,0.000008,-0.053927,0.148651
6,15.796462,-0.823185,-0.565502,-0.004206,-0.562091,0.248409,0.240958,-0.144946,-0.034252,-0.144913,0.000007,0.144915,0.034247
7,15.640827,-0.779036,-0.594355,-0.070069,-0.599897,-0.048620,0.006162,-0.070727,-0.095055,0.115093,0.000007,-0.115091,0.095051
8,14.896581,-0.571057,-0.453393,0.140871,0.034096,0.007105,-0.213197,0.221163,-0.054370,0.132229,0.000006,-0.132227,0.054366
9,14.917146,-0.799594,-0.415130,0.584091,-0.052880,0.161182,-0.170246,0.186720,0.168411,0.172407,0.000006,-0.172405,-0.168416
10,15.012313,-0.709449,-0.368598,0.476127,-0.243580,-0.187073,-0.337184,0.386840,0.328388,0.273486,0.000006,-0.273485,-0.328392
11,14.678048,-0.949429,-0.630417,0.258683,-0.306503,-0.079820,-0.310468,-0.036966,-0.259705,-0.075905,0.000006,0.075906,0.259701
12,16.548450,-0.521620,-0.321603,0.245918,-0.186960,0.220742,0.140307,-0.000849,-0.133333,0.082629,0.000007,-0.082627,0.133329
13,15.929543,-0.697265,-0.494022,0.122218,-0.083283,0.387370,0.019551,-0.176936,0.178587,-0.047830,0.000007,0.047832,-0.178591
14,16.916973,-1.085614,-0.975184,-0.502329,-0.246368,0.055736,0.251022,0.260841,-0.394219,0.165040,0.000007,-0.165038,0.394214
15,19.725166,-0.773468,-0.558986,-0.294187,-0.444563,0.234588,0.429448,-0.242276,-0.472435,-0.113320,0.000009,0.113322,0.472430
16,15.175445,-0.583313,-0.366185,0.289177,-0.103405,0.150601,-0.114631,-0.123194,-0.057262,0.042880,0.000006,-0.042879,0.057258
17,15.386983,-0.379413,-0.377385,-0.077102,0.146044,0.227490,0.025945,0.219713,0.052628,0.006264,0.000006,-0.006263,-0.052633
18,15.423287,-0.586539,-0.436574,0.170060,-0.001989,0.084244,-0.048252,0.143320,-0.232148,0.143044,0.000006,-0.143042,0.232144
19,16.154514,-1.028977,-0.632536,0.413775,0.069778,0.440584,0.088320,0.094276,-0.165326,0.026120,0.000007,-0.026119,0.165321
20,16.070514,-0.377737,-0.340397,0.033525,-0.129031,-0.127376,-0.165906,0.248331,-0.058388,0.057321,0.000006,-0.057319,0.058383
21,15.922818,-0.523502,-0.416881,0.015925,-0.221469,0.119193,-0.144400,-0.114083,0.183624,-0.043745,0.000007,0.043747,-0.183628
22,15.874573,-0.526464,-0.161436,0.671622,0.103075,0.448544,-0.030008,-0.286968,-0.034567,-0.002881,0.000007,0.002883,0.034563
23,15.604987,-0.678297,-0.470605,0.167252,-0.236372,0.123032,-0.047294,-0.107600,-0.122236,-0.130491,0.000007,0.130493,0.122232
24,16.640979,-0.796096,-0.483708,0.320047,-0.626649,-0.255705,-0.376772,-0.119715,-0.092737,0.083255,0.000007,-0.083253,0.092732
25,15.408381,-0.631033,-0.375487,0.358294,0.185949,0.484934,0.154170,0.154165,0.260284,0.191101,0.000007,-0.191100,-0.260289
26,16.072837,-0.783728,-0.489865,0.247181,-0.199560,0.380474,0.207986,-0.021847,-0.041406,-0.012399,0.000007,0.012400,0.041401
27,17.897832,-0.994621,-0.746555,-0.609904,-0.355923,0.630460,0.695048,-0.473717,-0.166684,0.029128,0.000009,-0.029126,0.166679
28,15.835836,-0.861212,-0.419271,0.599954,-0.281784,0.163525,-0.164752,-0.173126,-0.214259,0.051060,0.000007,-0.051058,0.214254
29,16.007709,-0.513865,-0.428543,-0.032353,-0.282093,-0.221916,-0.533784,-0.284016,0.017001,0.025805,0.000007,-0.025803,-0.017005
30,15.814854,-0.550687,-0.402474,0.088165,-0.233649,0.108311,0.115576,0.306425,-0.083515,-0.084538,0.000007,0.084539,0.083510
31,14.838150,-0.020353,-0.201049,-0.263208,0.225635,0.058421,-0.097617,0.036945,-0.051699,0.041070,0.000006,-0.041069,0.051694
32,14.619100,-0.685246,-0.483716,0.159870,0.148676,0.183543,-0.367218,-0.249220,0.024109,-0.058845,0.000006,0.058846,-0.024113
33,15.834747,-0.755240,-0.403349,0.434998,-0.436269,0.106310,-0.118961,-0.096101,0.166912,0.195747,0.000007,-0.195746,-0.166916
34,16.173116,-0.745906,-0.406913,0.458243,-0.396173,0.237453,0.027645,0.061704,0.165745,-0.067280,0.000007,0.067281,-0.165750
35,15.728783,-0.882297,-0.551903,0.365924,-0.185653,0.202537,0.040281,0.207907,-0.033058,0.022923,0.000007,-0.022921,0.033053
36,19.919494,-0.966075,-0.591017,0.267311,-0.552669,-0.105523,0.101110,0.398358,-0.512906,-0.078353,0.000008,0.078355,0.512900
37,19.824394,-0.320729,-0.165281,0.081546,-0.392793,-0.144707,0.206948,0.265721,-0.481971,-0.306464,0.000008,0.306467,0.481965
38,16.105638,-0.572768,-0.524984,-0.126172,-0.016252,-0.009678,-0.337162,-0.054363,0.117197,0.124229,0.000007,-0.124227,-0.117202
39,15.563774,-0.739391,-0.438553,0.423842,-0.089529,0.163895,-0.056575,0.104776,-0.085404,0.218230,0.000006,-0.218228,0.085399
40,16.060838,-0.626073,-0.165280,0.864837,-0.194336,0.149256,-0.238755,-0.124003,-0.095830,0.058399,0.000007,-0.058398,0.095825
41,15.958374,-1.395212,-1.067255,-0.123488,-0.391773,0.060832,-0.204993,-0.114152,-0.113464,-0.079458,0.000007,0.079460,0.113459
42,20.904661,-1.439118,-0.855799,0.506188,-0.341751,0.006802,-0.471146,0.063132,-0.030122,-0.300632,0.000009,0.300634,0.030115
43,19.215826,-0.509217,-0.331895,0.132092,-0.618913,-0.316103,-0.457475,-0.167496,0.146705,-0.066248,0.000008,0.066249,-0.146711
44,15.932184,-0.620866,-0.440655,0.178596,-0.027922,0.200172,-0.059978,0.088976,0.012878,-0.043358,0.000007,0.043359,-0.012883
45,16.770719,-0.456938,-0.234550,0.301557,-0.430250,-0.014391,-0.079391,-0.141356,-0.125648,-0.006268,0.000007,0.006270,0.125643
46,18.752843,-0.116596,-0.145894,-0.321398,-0.376581,0.057585,0.260181,-0.391719,-0.401605,0.039481,0.000008,-0.039478,0.401601
47,16.047760,-0.840264,-0.531615,0.296201,-0.320283,0.129747,-0.130313,-0.169985,-0.120126,-0.170027,0.000007,0.170029,0.120122
48,16.852230,-0.476836,-0.308916,0.234531,-0.381749,-0.194680,-0.243338,0.113318,0.009660,0.113745,0.000007,-0.113744,-0.009665
49,16.959688,-0.100460,-0.097216,0.117506,-0.068249,-0.103460,-0.272906,-0.142125,-0.132369,0.033778,0.000007,-0.033777,0.132365
