Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.510835,-1.101523,-0.265650,-0.122254,-0.354138,0.354544,0.437569,0.166260,0.282162,0.146437,0.000013,-0.146434,-0.282170
1,25.186111,-0.141754,0.021294,0.490080,-0.088719,0.189164,-0.000950,0.065199,0.135573,0.104793,0.000010,-0.104790,-0.135580
2,24.460546,-0.359866,-0.306623,0.030511,0.016071,0.161107,-0.108204,-0.170025,0.024701,0.112582,0.000010,-0.112580,-0.024707
3,24.272232,-0.211707,-0.062666,0.360311,0.114232,-0.227165,-0.562061,-0.101214,0.117919,0.475952,0.000010,-0.475949,-0.117926
4,25.467063,-0.462258,-0.367294,0.058346,0.119550,0.148449,-0.230230,-0.115569,0.188768,0.308140,0.000011,-0.308137,-0.188775
5,25.624855,-0.194582,-0.181979,0.059285,-0.074931,0.156616,-0.076237,-0.098863,0.262811,0.064779,0.000011,-0.064777,-0.262818
6,26.108283,-0.264401,-0.270488,0.046093,0.238223,0.076635,-0.194167,0.167986,-0.026022,0.128653,0.000011,-0.128650,0.026014
7,25.513250,-0.156445,0.072417,0.650604,-0.084383,-0.035302,-0.273189,-0.078078,-0.202802,0.054557,0.000010,-0.054554,0.202794
8,24.300504,-0.291424,-0.099874,0.440834,0.461909,0.384106,-0.160342,-0.238300,-0.314134,-0.126929,0.000010,0.126932,0.314128
9,24.416656,-0.307399,0.003070,0.683252,-0.241011,0.082187,-0.095356,-0.108926,-0.106215,0.222388,0.000010,-0.222386,0.106208
10,25.191020,0.065777,-0.020356,-0.263969,-0.495011,-0.030872,0.201438,-0.203506,0.012766,-0.157330,0.000011,0.157332,-0.012772
11,24.617351,-0.297254,-0.224409,-0.006611,-0.395403,-0.158750,-0.010657,0.013353,-0.417988,-0.184996,0.000010,0.184998,0.417981
12,24.792106,0.074782,0.013600,0.018919,-0.231117,-0.203903,-0.103049,0.083006,-0.119762,0.080896,0.000010,-0.080893,0.119755
13,24.880872,-0.126810,-0.255068,-0.286366,-0.256273,-0.322669,-0.222733,0.060270,0.027026,0.265657,0.000010,-0.265655,-0.027033
14,24.486814,-0.224300,-0.240969,-0.104020,-0.264685,-0.030643,0.047705,0.020750,-0.013976,0.094032,0.000010,-0.094029,0.013969
15,25.476585,-0.034139,-0.096517,0.041033,0.107427,-0.054536,-0.302897,-0.094890,-0.167890,0.007901,0.000010,-0.007899,0.167883
