Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,29.042247,-0.924940,-0.191564,-0.015401,-0.463269,0.169717,0.240282,-0.032302,0.128035,0.063671,0.000013,-0.063669,-0.128044
1,25.377855,-0.579260,-0.282464,0.411169,-0.562033,0.029118,-0.042933,-0.023169,0.061978,0.082541,0.000011,-0.082539,-0.061985
2,25.141790,-0.056617,0.192768,0.684908,-0.173502,-0.084586,-0.434965,-0.185395,0.194496,0.115285,0.000010,-0.115283,-0.194503
3,25.107992,-0.014658,0.001342,0.191562,-0.192894,-0.103958,-0.246476,-0.001641,0.092814,0.038400,0.000010,-0.038398,-0.092821
4,25.420671,0.445673,0.387370,0.262246,-0.068916,-0.062448,-0.048623,0.099457,0.082653,-0.020218,0.000010,0.020220,-0.082660
5,24.386966,-0.276156,-0.335404,-0.212166,-0.227511,-0.177250,-0.239130,-0.058313,-0.121753,0.055692,0.000010,-0.055689,0.121746
6,25.587850,0.383788,0.261117,0.131222,0.123776,-0.010616,-0.161196,-0.021651,0.215474,0.211751,0.000010,-0.211749,-0.215481
7,25.694519,0.216126,0.211825,0.185789,-0.167799,0.154551,0.043003,-0.313322,0.141047,0.138288,0.000011,-0.138286,-0.141054
8,26.543899,0.318820,0.388586,0.477519,-0.132216,-0.074075,0.005111,0.086157,-0.122879,-0.018669,0.000011,0.018672,0.122872
9,27.055072,-0.205712,-0.322255,-0.391624,0.468648,0.118080,-0.402504,-0.245902,0.062055,0.274200,0.000011,-0.274197,-0.062063
10,26.845605,0.476646,0.330160,0.182302,0.516120,0.153788,-0.052424,-0.038554,-0.376850,-0.045332,0.000011,0.045335,0.376843
11,25.957180,-0.503851,-0.452844,-0.069123,0.276047,0.311569,0.024613,0.004278,-0.321749,-0.019824,0.000011,0.019827,0.321741
12,24.598520,-0.433133,-0.512061,-0.433316,-0.071351,0.158990,0.143019,0.128194,-0.026827,-0.125137,0.000010,0.125139,0.026820
13,25.220489,0.041390,0.050118,0.121002,-0.374894,-0.158583,-0.115212,-0.086732,0.102202,0.082284,0.000010,-0.082282,-0.102209
14,24.836448,0.101603,0.161822,0.265883,-0.397546,-0.208436,-0.347186,-0.362544,0.122869,-0.011849,0.000010,0.011851,-0.122876
15,24.531452,0.165575,0.158766,0.207046,-0.190349,-0.118984,-0.053459,-0.022549,-0.238845,0.071752,0.000010,-0.071749,0.238839
16,25.386758,-0.180866,-0.140308,0.103764,-0.077938,0.094028,-0.162582,-0.277626,-0.033226,0.048613,0.000011,-0.048610,0.033220
17,24.995456,0.372537,0.333379,0.305765,0.248767,0.085629,-0.168387,-0.239572,-0.322982,-0.055613,0.000010,0.055616,0.322975
18,24.876178,0.077447,0.122282,0.259733,-0.282109,-0.014063,-0.022255,-0.076752,0.099930,0.052575,0.000010,-0.052573,-0.099937
19,26.074743,-0.167770,-0.178065,-0.060935,-0.093391,0.134342,0.019340,-0.249690,-0.231312,-0.005780,0.000011,0.005783,0.231306
20,25.990432,-0.473434,-0.214234,0.482753,-0.135615,0.188752,-0.103144,-0.181624,-0.109895,0.068676,0.000011,-0.068673,0.109887
21,25.682653,0.018211,-0.006269,0.092542,-0.041077,0.030672,-0.307266,-0.340751,-0.114768,-0.190818,0.000011,0.190820,0.114760
22,25.006048,-0.380689,0.018924,0.908379,-0.025511,0.271593,-0.117166,-0.130814,-0.108644,-0.076231,0.000010,0.076234,0.108637
23,24.386333,-0.288030,-0.184561,0.079116,-0.579109,-0.207097,-0.085189,-0.021552,-0.022411,0.066024,0.000010,-0.066022,0.022404
24,24.277091,0.282470,0.377353,0.473063,-0.246396,-0.303970,-0.237547,-0.027341,-0.210014,-0.008761,0.000010,0.008764,0.210008
25,23.797574,-0.069172,-0.001335,0.207872,-0.380746,-0.360968,-0.353529,0.040755,0.098091,0.135739,0.000010,-0.135737,-0.098098
26,24.613662,-0.043901,0.171758,0.583216,-0.259310,-0.217980,-0.323978,0.053229,-0.217112,-0.256107,0.000010,0.256110,0.217105
27,24.515901,0.112429,0.051392,-0.038145,-0.210014,-0.095419,0.070369,0.093443,-0.234375,-0.260689,0.000010,0.260692,0.234368
28,24.405807,-0.175845,-0.068208,0.305700,0.009570,0.131112,-0.131973,-0.240591,-0.281435,-0.052726,0.000010,0.052729,0.281428
29,24.928073,0.236438,0.225148,0.271177,-0.080105,-0.104244,-0.084312,0.102627,-0.077419,-0.114692,0.000010,0.114695,0.077413
30,24.698890,-0.272804,-0.181281,0.206959,-0.153411,0.078639,0.046941,0.135365,0.016414,0.123350,0.000010,-0.123348,-0.016421
31,25.373538,0.207040,0.430976,0.799386,0.246596,0.177044,-0.194540,-0.331952,-0.224487,0.175915,0.000010,-0.175912,0.224481
32,24.504299,0.063318,-0.013045,-0.062779,-0.227419,-0.064412,-0.196380,-0.202061,0.033206,-0.240377,0.000010,0.240379,-0.033213
33,25.614505,0.367748,0.272530,0.069000,-0.211135,-0.107579,-0.040091,-0.093718,0.108669,0.077267,0.000010,-0.077265,-0.108676
34,24.510345,-0.270368,0.046828,0.586965,-0.532229,-0.068753,-0.079640,-0.136453,-0.254055,0.044898,0.000010,-0.044896,0.254048
35,24.933599,0.764720,0.519100,0.079109,0.298357,-0.290754,-0.354630,0.047760,-0.046792,0.092182,0.000010,-0.092179,0.046785
36,23.540100,-0.231479,-0.200854,0.075217,-0.308340,-0.192819,-0.204316,-0.027110,-0.215327,0.018237,0.000010,-0.018234,0.215321
37,24.053665,-0.101916,-0.087996,0.135388,-0.061478,-0.113154,-0.313040,-0.188114,-0.227206,0.033629,0.000010,-0.033626,0.227200
38,24.708671,0.345285,0.294169,0.239229,-0.032445,-0.168918,-0.153078,-0.018613,-0.218352,-0.118866,0.000010,0.118869,0.218345
39,24.348924,-0.150439,-0.275425,-0.316286,-0.337599,-0.316763,-0.304738,-0.052186,-0.124180,-0.007223,0.000010,0.007226,0.124173
40,24.664522,-0.164979,-0.209716,-0.046382,-0.191561,-0.386636,-0.418555,0.213698,-0.141752,-0.008019,0.000010,0.008021,0.141745
41,24.156675,-0.076012,-0.276676,-0.404015,0.121660,0.084005,-0.007674,0.099304,0.032759,0.038588,0.000010,-0.038586,-0.032766
42,25.268623,-0.027907,-0.070599,-0.020475,0.269461,0.331548,-0.029628,-0.220095,-0.057533,0.055003,0.000011,-0.055001,0.057526
43,25.562215,0.347549,0.255318,0.075161,-0.051318,-0.073871,-0.193776,-0.357977,-0.085774,0.123987,0.000010,-0.123985,0.085768
44,24.575756,0.015353,-0.072651,-0.080472,-0.183074,-0.170611,-0.212738,-0.200216,-0.254233,-0.049803,0.000010,0.049806,0.254226
45,26.187618,0.267579,0.349503,0.433465,-0.186981,-0.193152,-0.258963,-0.242962,-0.198001,-0.192003,0.000011,0.192006,0.197994
46,25.360639,0.263363,0.440932,0.573576,-0.312898,-0.016888,0.070044,-0.090002,-0.333923,-0.072802,0.000010,0.072804,0.333916
47,24.298334,0.078753,0.132919,0.330109,-0.225661,-0.085793,-0.126161,-0.034786,-0.131451,0.126641,0.000010,-0.126638,0.131444
