Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.900236,-0.877024,-0.201462,-0.234176,-0.565706,0.018678,0.121634,-0.084641,0.176846,0.094231,0.000013,-0.094228,-0.176853
1,24.718038,-0.609655,-0.558902,-0.119065,-0.324797,-0.324057,-0.440580,0.056676,-0.143263,0.163502,0.000010,-0.163498,0.143256
2,25.264783,-0.046223,-0.122636,-0.150214,-0.252172,-0.010602,0.043602,-0.071856,-0.012868,-0.041360,0.000011,0.041363,0.012860
3,25.404201,-0.358046,-0.272398,0.158022,-0.170492,-0.046877,-0.173137,0.243543,-0.078426,-0.043418,0.000010,0.043421,0.078418
4,25.419990,-0.054772,0.186402,0.668071,-0.129179,0.156047,0.007123,-0.021153,-0.163162,-0.164858,0.000010,0.164860,0.163155
5,26.650608,0.018098,-0.020771,0.114774,0.158271,0.064535,-0.007543,0.395967,0.139657,-0.026161,0.000011,0.026163,-0.139665
6,26.147691,0.212354,0.202356,0.210912,-0.112212,-0.091180,-0.206751,-0.146172,-0.203456,-0.263310,0.000011,0.263312,0.203449
7,28.876426,-0.862637,-0.557361,0.454647,0.069415,-0.036320,-0.301107,0.441515,-0.158281,0.216639,0.000012,-0.216636,0.158272
8,29.552375,0.365342,0.237117,0.186302,0.477754,0.083454,-0.243503,0.001370,-0.151750,0.043050,0.000012,-0.043046,0.151741
9,27.823905,0.388206,0.042994,-0.419065,0.674827,0.287068,-0.027730,0.055136,0.013011,0.114513,0.000011,-0.114510,-0.013019
10,27.180141,0.421275,0.181235,-0.096695,0.299485,0.049057,-0.164840,-0.082728,-0.039574,-0.060425,0.000011,0.060428,0.039566
11,25.814470,-0.071883,-0.154153,-0.068625,0.015178,0.058943,0.087242,0.214746,-0.123745,0.010034,0.000011,-0.010032,0.123738
12,25.596105,0.212149,0.030313,-0.152882,0.288902,0.111664,-0.201077,-0.254449,-0.179470,-0.032576,0.000011,0.032579,0.179463
13,26.013027,-0.276761,-0.321562,-0.071192,0.173155,0.061369,-0.008634,0.267163,-0.206584,0.101767,0.000011,-0.101764,0.206577
14,26.153537,0.305607,0.011185,-0.345559,0.365931,0.081165,-0.125586,-0.009223,-0.000706,0.203564,0.000011,-0.203561,0.000699
15,26.194881,-0.296778,-0.160051,0.358230,0.284676,0.144977,-0.271857,0.010824,0.040555,0.304608,0.000011,-0.304606,-0.040562
16,25.948921,-0.041479,-0.236314,-0.302035,0.067550,-0.110945,-0.058774,0.179433,-0.069526,0.319188,0.000010,-0.319186,0.069518
17,25.759342,0.039356,-0.090273,-0.226211,-0.143151,0.071808,0.022514,-0.230175,0.016087,0.059421,0.000011,-0.059419,-0.016094
18,26.303943,0.000965,-0.224389,-0.512421,-0.167180,-0.042468,-0.065785,-0.038026,0.266921,0.066256,0.000011,-0.066254,-0.266929
19,25.622722,-0.139076,-0.284770,-0.524752,-0.517202,-0.186125,-0.083383,-0.229208,0.219929,0.202085,0.000011,-0.202082,-0.219936
20,25.807886,-0.296007,-0.374844,-0.310751,-0.276081,-0.149076,-0.304060,-0.184378,0.009879,-0.055869,0.000011,0.055871,-0.009886
21,27.627843,-0.063533,-0.506808,-1.202197,-0.023607,-0.115462,-0.063817,-0.055747,0.029585,0.025709,0.000012,-0.025706,-0.029593
22,27.214822,0.242467,-0.123344,-0.735103,0.203250,0.026491,-0.177248,-0.349375,0.010298,0.155340,0.000011,-0.155337,-0.010305
23,27.206155,0.274014,-0.012760,-0.357549,0.289982,0.025517,-0.140322,-0.065295,-0.074378,0.124463,0.000011,-0.124460,0.074371
24,26.413448,0.658368,0.323960,-0.279861,0.215749,0.046392,-0.053225,-0.028928,0.268638,0.123629,0.000011,-0.123626,-0.268646
25,26.120302,0.337771,0.069211,-0.319444,0.350963,0.161282,-0.095247,-0.171285,-0.026306,0.236307,0.000011,-0.236304,0.026299
26,26.375705,0.286342,0.018792,-0.305817,0.316898,0.030895,-0.225620,-0.042428,0.062922,0.264214,0.000011,-0.264211,-0.062930
27,25.686370,-0.218864,-0.172849,0.127020,-0.103639,0.118814,0.015244,0.159713,0.059435,-0.028534,0.000011,0.028536,-0.059442
28,26.159002,0.109963,-0.226348,-0.725267,-0.076629,-0.065878,0.067897,-0.071997,-0.061069,0.136642,0.000011,-0.136639,0.061062
29,27.918239,-0.024950,-0.081271,0.006281,-0.062064,-0.048010,-0.071662,-0.078740,-0.242732,0.065594,0.000011,-0.065591,0.242724
30,27.666265,0.627032,0.184928,-0.594750,0.138644,-0.069252,-0.001075,-0.032984,0.026169,-0.023502,0.000011,0.023506,-0.026177
31,27.005140,0.525856,0.583757,0.576866,0.092608,-0.012235,-0.201592,-0.254160,-0.101271,-0.069682,0.000011,0.069685,0.101264
32,25.837173,0.329274,0.164332,-0.069857,0.022266,0.063327,0.074838,-0.000948,0.042576,0.073191,0.000011,-0.073188,-0.042583
33,25.560174,-0.288318,-0.240112,0.083105,-0.272789,-0.210865,-0.262271,-0.090253,-0.128288,0.111207,0.000010,-0.111204,0.128281
34,26.102146,0.075579,-0.114199,-0.283803,0.060477,0.097487,-0.017073,0.070914,0.241069,0.123738,0.000011,-0.123735,-0.241077
35,25.588016,-0.005920,-0.240776,-0.460506,-0.113640,-0.307582,-0.376545,-0.069181,-0.012322,0.154820,0.000010,-0.154818,0.012315
36,26.318561,0.335459,0.073176,-0.256067,0.023763,-0.227899,-0.205273,0.022342,0.005629,0.205205,0.000011,-0.205202,-0.005636
37,27.393571,0.408384,0.178364,-0.135134,-0.007679,-0.258123,-0.154195,0.014060,-0.044071,0.198394,0.000011,-0.198391,0.044064
38,26.733413,0.291920,0.046902,-0.297157,0.123446,0.071187,0.181430,-0.003071,-0.203462,0.205696,0.000011,-0.205693,0.203455
39,26.200145,0.880237,0.544113,-0.252273,0.003174,-0.179157,0.034533,-0.126270,0.215931,0.349088,0.000011,-0.349085,-0.215939
40,26.629369,0.362298,0.235813,0.018640,-0.081868,-0.123019,-0.190503,-0.254692,-0.005402,0.195582,0.000011,-0.195579,0.005394
41,26.536325,0.253926,0.152072,-0.101217,-0.132442,0.159337,0.277586,-0.194672,-0.070678,0.170130,0.000011,-0.170127,0.070671
42,27.313264,0.016836,0.383254,0.939804,-0.253644,0.240801,0.033396,-0.386985,-0.071789,-0.108897,0.000011,0.108899,0.071782
43,27.233177,-0.188029,-0.007799,0.488376,-0.186481,0.056794,-0.225237,-0.209097,0.082063,0.145100,0.000011,-0.145097,-0.082070
44,26.472957,0.285904,0.169106,0.035886,-0.015814,-0.066081,0.048494,0.000917,-0.310121,0.184593,0.000011,-0.184590,0.310115
45,26.280961,-0.624068,-0.666676,-0.384780,-0.115891,-0.111213,-0.112494,0.280389,-0.107358,0.067839,0.000011,-0.067837,0.107350
46,26.588850,-0.008073,-0.201915,-0.403615,-0.090660,-0.017513,-0.059726,-0.048793,0.184818,0.042604,0.000011,-0.042601,-0.184826
47,28.318401,0.570489,0.238108,-0.272629,0.560634,0.207942,0.058726,-0.108158,-0.293685,-0.011083,0.000012,0.011086,0.293677
48,26.692308,0.789560,0.412827,-0.205706,0.577699,0.037355,-0.176376,-0.037566,-0.039958,0.139926,0.000011,-0.139922,0.039951
49,26.746889,0.989414,0.568900,-0.360761,0.269888,0.065035,0.025872,-0.250128,0.073516,0.079889,0.000011,-0.079887,-0.073523
