Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.726884,-0.943484,-0.156711,-0.075778,-0.388173,0.256362,0.356056,0.136029,0.224276,0.036015,0.000013,-0.036012,-0.224285
1,24.127300,-0.158588,-0.155687,0.015381,-0.251756,0.006039,-0.069406,-0.053217,-0.047555,-0.200517,0.000010,0.200519,0.047548
2,24.687070,-0.038492,0.009749,0.166333,-0.363250,-0.224011,-0.137665,0.072028,0.210043,0.305192,0.000010,-0.305189,-0.210050
3,22.748296,0.064692,0.263909,0.552053,-0.442609,-0.264163,-0.335866,-0.146581,0.044299,0.046190,0.000009,-0.046188,-0.044305
4,23.996622,0.194147,0.061197,0.022165,0.095242,-0.079650,-0.147395,0.017715,-0.067995,0.041708,0.000010,-0.041705,0.067988
5,24.518344,-0.016577,0.038052,0.256069,-0.211961,-0.174744,-0.177595,0.110019,-0.092175,-0.175925,0.000010,0.175928,0.092168
6,25.663566,0.053149,0.166360,0.485029,0.001903,-0.086452,-0.399929,-0.036992,0.255121,0.084438,0.000010,-0.084436,-0.255128
7,25.128322,-0.125552,0.033019,0.484943,0.057066,0.006302,-0.351565,-0.139340,-0.100134,-0.021214,0.000010,0.021217,0.100127
8,24.293397,-0.591938,-0.320739,0.285541,-0.237314,0.180054,-0.190418,-0.476326,0.034451,0.240395,0.000010,-0.240393,-0.034457
9,24.446676,0.070956,0.039407,0.207120,0.016382,-0.165593,-0.229667,0.088331,-0.271696,0.146110,0.000010,-0.146107,0.271690
10,24.951196,-0.191188,-0.190344,-0.064241,-0.100889,0.138129,0.132939,-0.209052,-0.135789,0.223770,0.000010,-0.223767,0.135782
11,24.687921,-0.628132,-0.475507,-0.007786,-0.492282,-0.008399,-0.018923,0.039821,-0.042839,-0.144100,0.000010,0.144103,0.042832
12,24.290828,-0.212701,-0.207894,0.027996,-0.200111,-0.153240,-0.231194,0.147204,-0.049831,-0.032571,0.000010,0.032573,0.049825
13,24.712814,0.205694,0.286594,0.161804,-0.599551,-0.379647,0.065250,0.103781,-0.254920,0.006743,0.000010,-0.006741,0.254913
