Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,32.368179,0.297992,0.199139,-0.514950,-0.386077,0.198152,0.241320,-0.260065,0.294906,0.170589,0.000014,-0.170586,-0.294914
1,30.754367,-0.556957,-0.329974,0.090064,-0.772110,0.047241,0.039419,-0.340055,-0.047843,-0.117359,0.000013,0.117362,0.047834
2,30.321220,-0.919276,-0.501686,0.206179,-1.147352,-0.051888,0.068908,-0.227244,0.020176,0.049614,0.000013,-0.049611,-0.020184
3,31.730365,-0.794403,-0.655488,-0.299783,-0.694730,-0.048389,-0.010827,-0.166760,0.266667,0.377375,0.000013,-0.377372,-0.266676
4,30.829139,-0.521650,-0.301343,0.030762,-0.749438,0.099550,0.286536,-0.083926,-0.018855,0.065282,0.000013,-0.065279,0.018847
5,30.552577,0.164069,-0.020673,-0.464108,-0.386342,-0.109568,0.251475,0.089780,0.026367,-0.041766,0.000013,0.041769,-0.026376
6,30.621152,-0.415420,-0.392109,-0.346234,-0.665754,-0.010824,0.146384,-0.170434,0.157528,-0.049725,0.000013,0.049728,-0.157537
7,31.062358,-0.470854,-0.664396,-0.905088,0.361431,0.350378,0.121050,-0.158226,0.005672,0.218687,0.000013,-0.218683,-0.005680
8,31.605209,-0.639533,-0.799570,-1.070062,-0.393297,-0.034747,-0.055272,-0.449685,0.082706,0.309522,0.000014,-0.309519,-0.082715
9,30.774555,-0.367799,-0.351914,-0.146620,-0.288390,0.009499,-0.029340,-0.168980,-0.218179,-0.002211,0.000013,0.002215,0.218170
10,32.594348,0.345130,0.195024,-0.156949,-0.106554,0.064474,-0.030202,-0.527295,-0.295859,-0.260635,0.000014,0.260638,0.295850
11,32.773300,-0.398315,-0.326003,-0.236041,-0.630822,0.242470,0.252043,-0.530123,0.083913,-0.338522,0.000014,0.338524,-0.083922
12,31.478921,-0.679537,-0.444465,0.094366,-0.586367,0.170753,0.266517,0.033114,0.221976,-0.011144,0.000013,0.011147,-0.221984
13,30.974908,-0.120042,-0.233114,-0.285546,-0.255244,-0.034057,0.020238,0.024307,0.142222,0.207592,0.000013,-0.207589,-0.142230
14,30.794485,0.390378,-0.025714,-0.856839,-0.135541,-0.083234,0.153962,-0.117941,0.011516,0.023059,0.000013,-0.023056,-0.011524
15,30.489551,-0.371392,-0.343144,-0.407647,-0.827672,-0.034828,0.168013,-0.500446,-0.054115,-0.099416,0.000013,0.099419,0.054107
16,29.712461,-0.411026,-0.373475,-0.189109,-0.311396,0.181366,0.192775,-0.127098,-0.009402,-0.083708,0.000013,0.083711,0.009394
17,29.557735,-0.350429,-0.237635,-0.070846,-0.816323,-0.015290,0.002369,-0.596119,0.145870,0.007753,0.000013,-0.007750,-0.145878
18,29.833654,-0.253808,-0.319310,-0.276726,-0.407245,-0.341889,-0.438761,-0.094224,0.088289,0.000084,0.000012,-0.000081,-0.088298
19,30.203214,-0.634977,-0.383305,0.223116,-0.463968,0.154184,-0.094833,-0.397114,0.015175,0.003490,0.000013,-0.003487,-0.015183
20,30.660579,-0.229557,-0.271626,-0.540532,-0.872377,-0.094171,0.241206,-0.362237,0.127502,0.021121,0.000013,-0.021118,-0.127511
21,30.680395,-0.299842,-0.241309,-0.093459,-0.384679,0.138452,0.052837,-0.403563,-0.050691,0.069641,0.000013,-0.069638,0.050683
22,31.380451,-0.435862,-0.027073,0.890977,-0.105829,0.153155,-0.333832,-0.251046,-0.130230,-0.010834,0.000013,0.010836,0.130221
23,31.209667,-0.465828,-0.288034,0.135732,-0.519434,0.184039,0.130230,-0.121479,0.120118,-0.068641,0.000013,0.068644,-0.120127
24,30.675971,-0.322151,-0.341445,-0.244374,-0.465376,-0.229190,-0.079407,0.132286,0.004792,-0.053279,0.000013,0.053282,-0.004801
25,30.520015,-0.926753,-0.741400,-0.200851,-0.765002,-0.177573,-0.212698,-0.218343,0.028813,0.175288,0.000013,-0.175285,-0.028821
