Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.012701,-1.441938,-0.497490,-0.298989,-0.433965,0.397501,0.581464,0.303377,0.392705,0.182798,0.000013,-0.182796,-0.392713
1,16.910211,-0.140755,-0.009557,0.337076,-0.291363,-0.053416,-0.073112,-0.035178,-0.110826,-0.008814,0.000007,0.008816,0.110821
2,16.610792,-0.668097,-0.389745,0.323929,-0.349388,0.073545,0.098340,0.189757,-0.054601,0.053524,0.000007,-0.053523,0.054597
3,16.280876,-0.784850,-0.449565,0.395887,-0.236892,0.257218,0.041206,-0.039551,-0.067217,0.078074,0.000007,-0.078073,0.067213
4,17.168655,-0.956809,-0.581734,0.374246,-0.378974,0.346666,0.121975,0.077788,0.202026,-0.001532,0.000007,0.001533,-0.202031
5,15.575934,-1.086473,-0.648826,0.468079,-0.210863,0.016204,-0.370549,0.008859,0.039015,0.089475,0.000007,-0.089473,-0.039020
6,16.077270,-0.530125,-0.417476,0.005450,-0.466408,-0.119866,-0.127425,0.102553,0.095749,0.002056,0.000007,-0.002055,-0.095753
7,19.376436,-0.578712,-0.437050,0.002954,-0.139857,0.211860,0.013370,-0.266055,-0.223753,-0.069692,0.000008,0.069694,0.223748
8,28.408739,0.009584,-0.046865,-0.040619,0.133076,0.224200,-0.080712,-0.407589,0.070467,0.137851,0.000012,-0.137848,-0.070474
9,31.371297,0.185663,0.172816,0.224349,-0.084645,-0.047039,0.008578,0.135543,0.053144,0.268359,0.000013,-0.268356,-0.053152
10,31.145053,-0.743767,-0.488090,0.049046,-0.749035,0.157465,0.024341,-0.524351,0.154598,0.046148,0.000014,-0.046145,-0.154606
11,31.000652,-0.711911,-0.574423,-0.173534,-0.587394,0.117559,0.166181,0.011186,0.262504,-0.017948,0.000013,0.017951,-0.262513
12,30.136306,-0.123179,-0.164400,-0.131003,-0.304570,-0.022566,-0.042814,-0.174789,-0.047247,0.075102,0.000013,-0.075099,0.047238
13,30.957572,-0.328191,-0.175469,0.261215,-0.338366,-0.098245,-0.163898,-0.129422,-0.128226,0.210395,0.000013,-0.210392,0.128218
14,30.025621,-0.723380,-0.555097,-0.074802,-0.567984,0.052607,0.036271,0.071495,0.137405,-0.314034,0.000013,0.314038,-0.137413
15,29.236593,-0.520139,-0.581361,-0.592195,-0.277735,0.245305,0.184489,-0.271561,0.100115,-0.078671,0.000013,0.078674,-0.100124
16,30.421726,-0.750405,-0.610785,-0.470573,-0.506328,0.247225,0.529697,0.001811,-0.126074,-0.221517,0.000013,0.221520,0.126065
17,29.025945,-1.142307,-0.795532,0.037706,-0.692774,-0.024350,0.099170,0.297655,-0.140943,-0.146217,0.000012,0.146220,0.140935
18,29.545064,-0.684842,-0.590612,-0.367805,-0.603100,-0.114281,0.279312,0.385248,-0.142826,-0.045509,0.000012,0.045513,0.142817
19,29.983123,-0.824878,-0.737830,-0.470451,-0.702729,-0.091295,0.232231,0.312707,0.211428,0.149473,0.000013,-0.149470,-0.211436
20,29.879755,-0.417728,-0.437409,-0.298452,-0.370435,-0.055869,-0.127938,-0.249498,-0.082357,0.119848,0.000013,-0.119845,0.082349
21,29.395431,-0.564239,-0.287177,0.293071,-0.518110,0.251088,0.079960,-0.350413,0.091667,0.115465,0.000013,-0.115462,-0.091674
22,31.961954,-1.627501,-0.936545,0.529613,-0.698487,0.440815,-0.005055,-0.359673,0.069392,0.077957,0.000014,-0.077954,-0.069400
23,30.528984,-0.631492,-0.524608,-0.195830,-0.196258,0.208207,-0.142489,-0.572736,-0.067089,-0.040002,0.000013,0.040006,0.067081
24,29.044385,-0.467073,-0.388832,0.015786,-0.070335,-0.058597,-0.236820,-0.003321,0.096945,0.426096,0.000012,-0.426092,-0.096953
25,28.687334,-0.575113,-0.350625,0.288280,-0.336308,0.131661,-0.102421,-0.158496,0.088329,0.099137,0.000012,-0.099134,-0.088337
26,27.730125,-0.911200,-0.678981,-0.148103,-0.692743,0.126024,0.228236,0.021777,0.207460,0.273413,0.000012,-0.273411,-0.207467
27,28.727958,-0.494116,-0.528811,-0.490204,-0.247582,0.116482,0.243882,-0.106801,-0.263347,0.055564,0.000012,-0.055561,0.263339
28,27.413976,-0.200304,-0.306767,-0.399943,-0.414045,-0.077862,-0.058258,-0.218378,0.038557,0.008366,0.000012,-0.008363,-0.038565
29,28.705011,-0.434733,-0.260987,0.163748,-0.611883,-0.061232,-0.254859,-0.470930,0.245606,0.071300,0.000012,-0.071298,-0.245614
30,27.846670,-0.434246,-0.383010,-0.112331,-0.536733,-0.151499,-0.206550,-0.069294,0.163408,0.118585,0.000012,-0.118582,-0.163416
31,28.386154,-1.252437,-0.849790,0.103240,-0.534024,0.279591,0.184613,-0.018126,0.009445,0.047848,0.000012,-0.047845,-0.009453
32,29.945575,-0.553170,-0.329907,0.010456,-0.827194,0.011581,0.201483,-0.167653,-0.055209,-0.146953,0.000013,0.146956,0.055201
33,30.819782,-0.892258,-0.595918,0.164686,-0.628060,-0.021250,-0.024704,0.022743,-0.133175,0.088400,0.000013,-0.088397,0.133167
34,28.522350,-0.915476,-0.738175,-0.163980,-0.506053,0.038381,0.156314,0.394152,0.095468,0.024180,0.000012,-0.024178,-0.095476
35,29.086368,-0.589366,-0.492920,-0.084188,-0.105003,0.212491,-0.067566,-0.181718,0.142078,0.196245,0.000012,-0.196242,-0.142086
36,28.897184,-0.326157,-0.184168,0.102569,-0.636587,0.028565,0.141870,0.025005,0.111261,-0.177223,0.000012,0.177226,-0.111269
37,28.389122,-0.760449,-0.407924,0.355362,-0.609812,0.149556,0.299030,0.391615,0.050081,0.048735,0.000012,-0.048732,-0.050089
38,28.425718,-0.822124,-0.631851,-0.099027,-0.370246,0.237532,0.150155,-0.108919,0.189840,0.325105,0.000012,-0.325102,-0.189847
39,28.595548,-1.163308,-0.580682,0.597037,-0.816488,0.229400,0.033219,-0.245761,-0.082580,0.068970,0.000012,-0.068968,0.082572
40,29.627895,-1.553949,-0.685256,1.013951,-0.774448,0.355157,-0.046049,-0.225236,-0.014048,0.182202,0.000013,-0.182200,0.014040
41,29.070049,-0.983066,-0.678565,0.136013,-0.432246,0.164960,-0.089422,-0.129030,0.138036,0.233787,0.000012,-0.233784,-0.138044
42,29.301221,-0.845238,-0.524906,0.329339,-0.545750,-0.013092,-0.207752,-0.090786,-0.096315,-0.006022,0.000012,0.006025,0.096306
43,30.173801,-0.987576,-0.704107,0.126750,-0.393714,-0.000816,-0.136997,-0.025506,-0.115833,0.208348,0.000013,-0.208345,0.115825
44,28.288509,-0.497953,-0.424120,-0.124688,-0.435251,-0.008570,-0.046122,-0.279467,-0.180224,-0.019626,0.000012,0.019629,0.180216
45,28.200313,-0.743124,-0.599549,-0.209536,-0.533625,0.264963,0.265649,-0.074847,0.289175,0.092332,0.000012,-0.092330,-0.289183
46,29.354234,-0.821427,-0.327175,0.664661,-0.460358,0.326225,0.017955,-0.313316,-0.252437,0.006266,0.000012,-0.006264,0.252428
47,29.658004,-0.472347,-0.057775,0.773882,-0.555561,-0.132351,-0.198313,0.068304,-0.135486,-0.064250,0.000012,0.064253,0.135478
48,29.259330,-0.919956,-0.586282,0.358658,-0.160225,0.166593,-0.137337,0.057703,-0.179801,-0.091392,0.000012,0.091395,0.179792
49,28.406484,-1.178609,-0.921153,-0.180643,-0.538844,0.160999,0.067819,-0.059905,0.010206,-0.013031,0.000012,0.013034,-0.010214
