Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.972297,-0.699884,-0.450568,-0.057679,-0.268240,0.272877,0.135366,-0.191584,0.122359,0.074367,0.000013,-0.074364,-0.122367
1,30.353752,-0.432699,-0.177550,0.495502,-0.088697,0.241376,-0.030254,-0.045726,0.029474,0.265142,0.000013,-0.265139,-0.029482
2,29.593797,-0.034433,-0.124341,-0.475728,-0.487618,0.069171,0.467449,0.000296,0.118289,0.259992,0.000012,-0.259989,-0.118297
3,30.534969,-0.718226,-0.487897,0.067826,-0.405185,0.274581,0.250907,0.024863,0.077379,0.132361,0.000013,-0.132358,-0.077387
4,29.680112,-0.512210,-0.325561,0.242031,-0.331362,-0.051363,-0.208570,-0.092206,0.032923,0.189610,0.000012,-0.189607,-0.032931
5,29.814523,-0.526769,-0.278430,0.181669,-0.805589,-0.216696,0.098073,0.211628,-0.029564,0.138199,0.000012,-0.138196,0.029555
6,30.504184,-0.579203,-0.408961,0.005737,-0.659695,-0.138594,0.022976,0.147452,-0.043889,-0.130680,0.000013,0.130684,0.043880
7,29.736078,-0.364425,-0.242836,0.185022,-0.148360,0.219304,0.042443,-0.120361,-0.009639,0.059621,0.000012,-0.059618,0.009631
8,32.055164,-1.180566,-0.589500,0.704289,-0.629608,0.253128,0.021813,0.004475,0.234067,0.167382,0.000014,-0.167379,-0.234076
9,30.887434,-1.101904,-0.703612,0.065043,-0.880328,0.154697,0.211316,-0.128540,0.244080,0.302805,0.000013,-0.302802,-0.244089
10,30.604248,-0.378232,-0.188366,0.199973,-0.558883,0.015047,0.098512,-0.018024,0.165225,0.327078,0.000013,-0.327075,-0.165233
11,30.208282,-0.468922,-0.289474,0.170390,-0.385519,0.131609,0.041285,-0.180081,0.038688,0.192658,0.000013,-0.192656,-0.038697
12,30.524812,-0.363923,-0.370811,-0.184235,-0.183728,0.111023,0.126379,0.092456,0.174453,0.369608,0.000013,-0.369604,-0.174461
