Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.786893,-0.534217,-0.242520,-0.224629,-0.363944,0.090882,0.068046,-0.154527,0.092740,0.041329,0.000013,-0.041326,-0.092749
1,31.218780,-0.187254,-0.378005,-0.576417,-0.193947,-0.023624,0.092399,-0.073846,0.000470,0.173740,0.000013,-0.173736,-0.000478
2,31.604026,-0.646191,-0.483883,-0.131036,-0.517803,0.275511,0.295542,-0.213634,0.057227,0.034800,0.000014,-0.034797,-0.057235
3,31.582717,-0.260641,-0.196951,-0.226595,-0.746761,0.035593,0.271324,-0.302593,-0.023986,-0.148536,0.000014,0.148539,0.023978
4,30.205171,-1.030018,-0.823582,-0.281750,-0.698144,-0.010318,0.096638,-0.017631,-0.101808,0.001164,0.000013,-0.001161,0.101799
5,30.350828,-0.133704,-0.135040,0.011143,-0.269284,-0.043982,-0.006101,0.058043,0.035379,-0.030568,0.000013,0.030571,-0.035388
6,30.815450,-0.460190,-0.319523,0.007693,-0.643081,-0.050702,0.008730,-0.117206,0.021691,-0.287854,0.000013,0.287856,-0.021700
7,30.981254,-0.274672,-0.260765,-0.032855,-0.158688,0.089238,-0.027855,-0.093146,-0.017602,0.043276,0.000013,-0.043273,0.017593
8,31.556959,-0.045388,-0.234767,-0.714496,-0.519147,-0.024974,0.313563,-0.251946,0.008667,0.108336,0.000013,-0.108333,-0.008675
9,30.533615,-0.754645,-0.522384,0.114828,-0.473936,0.205963,-0.054715,-0.242173,0.130966,0.050471,0.000013,-0.050469,-0.130974
10,30.559726,-0.521373,-0.276179,0.330150,-0.528880,0.063334,-0.037591,-0.110466,0.069368,-0.121116,0.000013,0.121119,-0.069377
11,30.861988,-0.374686,-0.254287,-0.042749,-0.360916,0.319075,0.301919,-0.327987,-0.083623,-0.049798,0.000013,0.049801,0.083615
12,31.054937,-0.594251,-0.526464,-0.333220,-0.817478,-0.207427,-0.018896,-0.151242,-0.012808,0.004660,0.000013,-0.004657,0.012800
13,30.759119,-0.503692,-0.236104,0.242733,-0.766822,-0.116767,0.148382,0.289585,0.095219,0.062783,0.000013,-0.062780,-0.095228
14,31.317874,-0.540424,-0.293901,0.129736,-0.476686,0.492577,0.375377,-0.401924,0.157951,0.007478,0.000014,-0.007475,-0.157959
15,31.502731,-0.544290,-0.443241,-0.158868,-0.665783,-0.045901,-0.019322,-0.294876,0.076760,0.046520,0.000013,-0.046517,-0.076768
16,31.354255,-1.220891,-0.752626,0.029442,-1.265106,0.197206,0.285456,-0.433623,0.324202,0.085046,0.000014,-0.085044,-0.324210
17,30.848573,-1.552644,-0.877085,0.512933,-0.656719,0.391194,0.108847,-0.252388,-0.065594,0.065824,0.000013,-0.065821,0.065586
18,29.890876,-1.735575,-1.133887,0.216299,-0.747292,0.298427,-0.052957,-0.255807,0.338051,0.182838,0.000013,-0.182836,-0.338059
19,31.577341,-1.978889,-1.172150,0.567908,-1.006740,0.247357,-0.026628,-0.081940,-0.015237,0.088912,0.000014,-0.088910,0.015228
20,28.656623,-1.808257,-0.970584,0.865710,-0.816157,0.019275,-0.314188,0.103902,-0.105569,0.087368,0.000012,-0.087365,0.105561
21,27.329916,-1.325897,-0.750603,0.325727,-1.299037,-0.143767,-0.012688,-0.012797,0.152660,0.129634,0.000012,-0.129632,-0.152667
22,28.901205,-1.339457,-0.841711,0.190995,-1.121159,0.067522,-0.091510,-0.488647,0.302032,0.135886,0.000013,-0.135884,-0.302040
23,29.138225,-0.554772,-0.305206,0.160419,-0.741259,-0.013671,0.179984,0.062221,-0.023412,-0.066307,0.000012,0.066309,0.023404
24,27.956352,-0.495727,-0.455299,-0.263734,-0.498215,0.104617,0.153163,-0.145632,0.146054,0.030341,0.000012,-0.030339,-0.146061
25,27.508245,-0.946743,-0.863278,-0.531905,-0.684208,-0.005096,-0.066186,-0.380405,0.064621,-0.046598,0.000012,0.046601,-0.064629
26,28.083787,-0.489553,-0.435994,-0.187182,-0.314879,0.039508,-0.130641,-0.396418,-0.215787,-0.059707,0.000012,0.059709,0.215780
27,26.873924,-1.148971,-0.845610,-0.022073,-0.400102,0.113276,-0.060337,-0.001366,0.137378,0.408037,0.000011,-0.408034,-0.137385
28,31.178546,-1.417947,-0.724437,0.695149,-0.933523,0.203436,0.042618,-0.004270,-0.047799,0.041292,0.000013,-0.041289,0.047790
29,30.763835,-1.382631,-0.777436,0.581018,-0.694405,0.184304,-0.020848,0.017491,0.083743,0.098869,0.000013,-0.098866,-0.083752
30,30.052890,-0.583174,-0.514497,-0.191317,-0.564546,-0.145369,-0.032274,0.169453,0.204887,0.174440,0.000013,-0.174437,-0.204896
31,29.384241,-0.572588,-0.515077,-0.292672,-0.348318,0.236202,0.143579,-0.243358,0.062229,0.003303,0.000013,-0.003300,-0.062237
32,29.321493,-0.747851,-0.274564,0.713078,-0.635984,-0.004014,-0.106746,0.040030,0.041348,0.210647,0.000012,-0.210644,-0.041357
33,29.004842,-0.669164,-0.415293,0.193600,-0.390772,0.373036,0.268261,-0.120268,0.127641,-0.102189,0.000013,0.102191,-0.127649
34,28.481458,-1.020017,-0.681937,0.181036,-0.505843,0.099210,-0.224870,-0.335314,0.087963,0.114966,0.000012,-0.114963,-0.087971
35,28.803482,-0.638609,-0.507672,-0.159294,-0.650104,-0.015158,0.119384,-0.055626,0.093410,0.004120,0.000012,-0.004118,-0.093417
36,28.457168,-0.980812,-0.735948,-0.131200,-0.629790,0.203041,0.220549,0.006415,0.091903,0.091365,0.000012,-0.091362,-0.091910
37,27.870992,-0.709915,-0.509661,-0.009405,-0.703484,-0.048053,0.065548,0.125113,0.038471,-0.005154,0.000012,0.005157,-0.038479
38,28.994230,-0.475838,-0.313201,-0.140497,-0.785950,-0.001852,0.424673,0.155516,0.102053,-0.079080,0.000012,0.079084,-0.102061
39,28.739648,-0.480029,-0.312970,0.107482,-0.222376,0.402351,0.363100,-0.034409,0.093487,0.057162,0.000012,-0.057159,-0.093494
40,29.263179,-0.564136,-0.544028,-0.553559,-0.755736,-0.073822,0.145903,-0.320395,-0.048993,0.220015,0.000013,-0.220012,0.048985
41,31.962652,-0.628631,-0.518935,-0.139930,-0.780627,-0.244072,-0.333372,-0.286991,0.326709,-0.077896,0.000014,0.077899,-0.326718
42,30.673994,-0.044498,-0.147561,-0.275874,-0.427165,-0.229317,-0.158678,-0.333743,-0.186906,-0.151418,0.000013,0.151422,0.186898
43,30.410129,-0.143257,-0.200730,-0.234118,-0.220787,0.228893,0.178704,-0.311391,0.080071,0.013602,0.000013,-0.013599,-0.080080
44,29.467330,-0.587968,-0.576603,-0.495210,-0.903037,-0.338479,-0.135310,-0.222448,0.081134,0.025481,0.000013,-0.025478,-0.081142
45,29.804611,-0.339208,-0.297380,0.002826,-0.155439,0.039802,-0.123226,-0.191914,-0.133704,0.123735,0.000012,-0.123732,0.133696
46,29.598793,-0.151462,-0.138456,-0.152806,-0.611737,-0.072214,-0.033972,-0.422116,-0.099958,-0.108602,0.000013,0.108605,0.099950
47,29.442148,-0.087171,-0.043933,0.008863,-0.623691,-0.306524,-0.293740,-0.350324,-0.162108,-0.233376,0.000012,0.233379,0.162100
48,29.972860,-0.369375,-0.099110,0.522431,-0.359930,0.168174,-0.088784,-0.322649,-0.035562,-0.350401,0.000013,0.350403,0.035553
49,30.210798,-0.300159,-0.087164,0.367668,-0.378055,0.143527,0.103414,-0.025036,-0.209452,-0.197164,0.000013,0.197167,0.209443
