Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,31.847589,-0.393805,-0.048463,0.069820,-0.647579,-0.079094,-0.121028,-0.354087,0.119113,-0.050385,0.000014,0.050387,-0.119122
1,31.117847,-0.408230,-0.089838,0.156374,-1.096962,-0.077430,0.380152,-0.070124,0.096328,-0.075643,0.000013,0.075647,-0.096337
2,31.951026,-0.841894,-0.550120,0.169788,-0.545573,0.163182,0.131206,0.041211,-0.001463,-0.024743,0.000014,0.024746,0.001454
3,31.417026,-0.486342,-0.540656,-0.387625,-0.227289,-0.049993,-0.155172,-0.068974,-0.035455,0.081364,0.000013,-0.081361,0.035447
4,30.075656,-0.572809,-0.347683,0.235478,0.076024,0.453248,0.017938,-0.356551,-0.160811,-0.023239,0.000013,0.023242,0.160803
5,29.428140,-1.001307,-0.824229,-0.187988,-0.488997,-0.066348,-0.231468,0.024588,0.077545,0.169556,0.000012,-0.169553,-0.077554
6,30.387617,-0.756674,-0.544791,-0.045087,-0.635449,0.124594,0.202000,0.042536,0.139659,0.230131,0.000013,-0.230128,-0.139668
7,30.606718,-0.186641,-0.324737,-0.346699,0.059282,0.092606,-0.143487,-0.026257,0.163929,0.186158,0.000013,-0.186155,-0.163937
8,30.048034,-0.316531,-0.298944,-0.055301,-0.240233,0.058128,0.107503,0.109428,0.118463,0.198602,0.000012,-0.198599,-0.118471
9,31.392177,-0.602816,-0.229501,0.300971,-1.092674,0.196546,0.383686,-0.390383,0.210894,-0.322189,0.000014,0.322192,-0.210903
10,30.442987,-1.233310,-0.723506,0.405252,-0.587820,0.593322,0.141093,-0.586379,0.354284,-0.095947,0.000014,0.095950,-0.354292
11,29.741680,-0.937036,-0.649156,0.047235,-0.708660,0.062483,0.007109,-0.163148,0.027958,0.088223,0.000013,-0.088220,-0.027966
12,28.951105,-0.762211,-0.428440,0.317424,-0.740417,-0.119061,-0.057194,0.174916,-0.027095,-0.132413,0.000012,0.132416,0.027086
13,28.608686,-0.381865,-0.215945,0.248807,-0.168113,0.138455,-0.097483,-0.278971,-0.286008,-0.191230,0.000012,0.191233,0.286000
14,29.224634,-0.503368,-0.354477,-0.179218,-0.712299,0.112030,0.307765,-0.305951,-0.067644,0.075432,0.000013,-0.075428,0.067636
15,30.051343,-0.869569,-0.490184,0.341160,-0.656881,0.218935,0.095410,-0.223199,-0.020666,-0.091785,0.000013,0.091788,0.020657
16,29.977678,-0.995521,-0.764165,-0.184976,-0.863845,-0.104584,-0.112629,-0.254162,0.054960,0.052589,0.000013,-0.052586,-0.054968
17,30.220302,-1.278722,-1.080866,-0.463800,-0.925007,-0.276826,-0.252303,-0.120010,0.043355,0.049662,0.000013,-0.049659,-0.043363
18,30.379423,-0.345124,-0.422027,-0.540202,-0.375885,0.048856,0.258741,0.049075,-0.075949,-0.218478,0.000013,0.218481,0.075940
19,30.630163,-0.772833,-0.349898,0.486129,-0.774142,0.027359,0.127941,0.212811,-0.064426,-0.024256,0.000013,0.024259,0.064417
20,30.177049,-0.901922,-0.488716,0.522660,-0.359822,0.172448,-0.182563,-0.144454,0.059866,0.149791,0.000013,-0.149788,-0.059875
21,29.509141,-0.679577,-0.546412,-0.129735,-0.087347,0.384743,0.171871,-0.243988,-0.162400,-0.077454,0.000013,0.077457,0.162392
22,29.640050,-0.041719,-0.110607,-0.126202,-0.289969,-0.059089,-0.052382,-0.171562,-0.081519,-0.256937,0.000012,0.256940,0.081511
