Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.984565,-0.941633,-0.473087,0.194305,-0.592395,-0.095395,0.104693,0.223277,-0.000484,0.038694,0.000013,-0.038691,0.000475
1,30.517185,-0.342859,-0.220431,0.097682,-0.545988,-0.187467,-0.038819,0.114769,-0.065418,-0.076932,0.000013,0.076936,0.065409
2,29.860485,-0.952051,-0.682507,-0.219287,-1.035851,-0.102072,0.089114,-0.322669,-0.132229,-0.056090,0.000013,0.056093,0.132221
3,29.905506,-0.970845,-0.834825,-0.317612,-0.471646,-0.129893,-0.182438,-0.194415,-0.238964,0.197593,0.000013,-0.197590,0.238956
4,29.025400,-0.861653,-0.676998,-0.005667,-0.350138,-0.014638,-0.015742,0.198780,-0.220757,0.082158,0.000012,-0.082155,0.220749
5,29.265956,-0.165446,-0.117816,0.168466,-0.165955,-0.187756,-0.347655,-0.005564,0.063316,0.330046,0.000012,-0.330043,-0.063324
6,29.435634,-0.934907,-0.741154,-0.127500,-0.679520,-0.251242,-0.304217,-0.227210,-0.104179,0.106158,0.000012,-0.106155,0.104171
7,29.444370,-0.534808,-0.455493,-0.321970,-0.810038,-0.572392,-0.081159,0.468393,-0.055983,-0.034990,0.000012,0.034993,0.055974
8,28.953681,-0.365289,-0.298640,-0.064483,-0.433679,-0.023547,-0.065920,-0.285654,0.062824,0.189250,0.000012,-0.189247,-0.062831
9,29.724197,-0.531672,-0.339238,0.302220,0.032862,0.238818,-0.113914,-0.018241,0.089128,0.139682,0.000012,-0.139679,-0.089136
10,30.101589,-0.536367,-0.668606,-0.714518,-0.366240,-0.101913,-0.030934,0.017750,0.140318,0.167508,0.000013,-0.167505,-0.140327
11,30.516124,-0.521582,-0.484517,-0.194455,-0.236271,0.075590,-0.012046,-0.157277,-0.155137,-0.101513,0.000013,0.101516,0.155129
12,31.719142,-1.268923,-0.648971,0.694365,-0.820749,0.348996,0.049913,-0.300241,0.274357,-0.033685,0.000014,0.033687,-0.274366
13,32.450855,-0.717184,-0.283298,0.526345,-0.661397,0.337973,0.097035,-0.581099,0.040866,-0.058345,0.000014,0.058347,-0.040874
14,31.001125,-1.195934,-0.719035,0.232279,-0.848880,0.216167,0.026956,-0.466200,-0.090800,0.002920,0.000013,-0.002917,0.090792
15,30.120800,-0.742121,-0.501203,0.101366,-0.432642,0.323595,0.167537,-0.219704,0.184586,0.133618,0.000013,-0.133615,-0.184594
16,30.398174,-0.373888,-0.291663,-0.086433,-0.352364,0.140573,0.020392,-0.379356,-0.130713,0.095484,0.000013,-0.095481,0.130705
17,30.549695,-0.034504,-0.054601,-0.018476,-0.259736,0.066869,-0.026172,-0.272946,0.127950,0.150568,0.000013,-0.150565,-0.127958
18,30.491830,-0.187949,-0.143809,-0.092697,-0.539133,0.009007,0.166052,-0.166980,-0.095447,-0.078832,0.000013,0.078836,0.095438
19,29.952873,-0.583686,-0.531505,-0.361711,-0.743724,-0.136005,-0.010677,-0.152682,0.211045,0.149124,0.000013,-0.149121,-0.211053
20,30.047935,-0.433877,-0.579995,-0.691279,-0.275310,0.008960,-0.006029,-0.148354,0.058544,-0.019033,0.000013,0.019037,-0.058552
21,29.902236,-0.754039,-0.438307,0.276879,-0.777726,-0.181449,-0.142791,-0.028090,0.017383,0.151760,0.000012,-0.151757,-0.017391
22,30.123174,-0.619825,-0.522115,-0.132994,-0.440075,0.016219,0.028122,-0.050894,-0.132584,0.038143,0.000013,-0.038139,0.132576
23,29.774940,0.016642,-0.045509,-0.262278,-0.531848,0.217388,0.290933,-0.485309,0.239851,-0.051406,0.000013,0.051409,-0.239859
24,31.072856,-0.443109,-0.568108,-0.652259,-0.638617,-0.410718,-0.239940,-0.136920,-0.042942,0.077799,0.000013,-0.077795,0.042933
25,30.945129,0.069409,-0.001952,-0.059317,-0.249920,-0.006161,-0.228141,-0.378368,0.071269,-0.126729,0.000013,0.126732,-0.071277
26,31.684089,-0.484420,-0.579623,-0.696917,-0.510520,-0.023286,0.045835,-0.293223,0.137092,0.247593,0.000014,-0.247589,-0.137101
27,31.002298,-0.506452,-0.312400,-0.064404,-0.758449,0.168958,0.268695,-0.371253,0.012075,-0.043904,0.000013,0.043907,-0.012083
28,32.101745,-0.256200,-0.403492,-0.495446,-0.172492,-0.015594,0.094987,0.055779,-0.150201,0.170949,0.000013,-0.170945,0.150192
29,30.519842,-0.095501,-0.242811,-0.437593,-0.241559,0.026076,0.128609,-0.198547,-0.147069,0.123362,0.000013,-0.123358,0.147061
30,30.987545,-0.338000,-0.286511,-0.001244,-0.063968,0.227669,0.047593,-0.210818,-0.065593,0.131810,0.000013,-0.131807,0.065585
31,32.539249,-0.387023,-0.413607,-0.452147,0.152015,0.436110,0.105418,-0.519202,-0.104000,0.009948,0.000014,-0.009945,0.103991
