Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,31.305681,-0.461650,-0.327919,-0.342960,-0.211234,0.326708,0.230299,-0.182397,-0.020359,0.130017,0.000013,-0.130014,0.020351
1,30.879402,-0.129752,-0.105341,-0.158350,-0.704308,-0.132447,0.122156,-0.200855,-0.011023,0.000750,0.000013,-0.000747,0.011014
2,31.251007,-0.030844,-0.070083,-0.288905,-0.708363,-0.148286,0.163945,-0.238195,0.137125,0.048032,0.000013,-0.048029,-0.137133
3,29.922767,-0.283305,-0.277748,-0.150831,-0.537706,-0.241859,-0.248272,-0.134532,-0.023048,-0.202201,0.000013,0.202204,0.023040
4,29.713993,-0.226540,-0.177530,-0.115746,-0.522790,-0.037468,0.314841,0.187770,0.003792,0.056152,0.000012,-0.056149,-0.003800
5,31.522346,-1.751884,-1.072937,0.280853,-0.718120,0.396389,0.128353,-0.323700,-0.082217,0.130572,0.000014,-0.130569,0.082208
6,29.574674,-1.439061,-0.698595,0.929625,-0.661337,0.147127,-0.157062,0.109873,-0.079084,0.027966,0.000012,-0.027964,0.079076
7,27.959388,-0.878591,-0.308945,0.810320,-0.659302,0.198408,0.072905,-0.056273,-0.127709,0.175178,0.000012,-0.175176,0.127702
8,26.642372,-0.934942,-0.309268,1.027233,-0.347975,0.410773,0.101126,0.051741,-0.043734,-0.026231,0.000011,0.026233,0.043727
9,27.709873,-1.286659,-0.858220,-0.140246,-0.786213,0.478018,0.464283,-0.247973,0.406769,0.377759,0.000012,-0.377756,-0.406776
10,27.141914,-0.668463,-0.476362,-0.001211,-0.298843,0.381217,0.124500,-0.342786,0.103253,0.063634,0.000012,-0.063631,-0.103260
11,26.980072,-0.793204,-0.541364,0.098181,-0.689824,0.087386,0.027897,-0.105024,0.177153,-0.008050,0.000012,0.008052,-0.177161
12,27.031074,-0.298845,-0.198767,0.119765,-0.169563,0.231502,0.272596,0.120353,-0.086352,0.041496,0.000011,-0.041493,0.086344
13,26.545604,-0.354464,-0.316902,-0.272626,-0.751636,-0.113263,0.048551,-0.304994,-0.067363,-0.006386,0.000011,0.006389,0.067356
14,27.194463,-0.348030,-0.140060,0.199035,-0.516366,0.150251,0.238803,-0.094633,-0.131320,-0.249452,0.000012,0.249455,0.131312
15,27.412969,-0.444377,-0.285988,0.082927,-0.574219,0.032008,0.116470,-0.108305,-0.008982,-0.013618,0.000012,0.013621,0.008975
16,27.159463,-0.247848,-0.236396,-0.262686,-0.702510,-0.196628,0.122987,0.013463,0.043003,0.084511,0.000011,-0.084509,-0.043010
17,28.208625,-1.069573,-0.568866,0.482876,-0.771580,0.076930,0.062302,0.021934,-0.002408,0.127277,0.000012,-0.127274,0.002400
18,28.775331,-1.006647,-0.624305,0.318177,-0.511314,0.137507,-0.044688,-0.010372,0.188909,0.309473,0.000012,-0.309470,-0.188916
19,28.553697,-0.854331,-0.667695,-0.130431,-0.023844,0.397081,0.031929,-0.377980,-0.084803,-0.077357,0.000012,0.077359,0.084795
20,28.382621,-0.873381,-0.751404,-0.330682,-0.532723,0.062105,0.123977,0.008774,0.208726,0.187050,0.000012,-0.187047,-0.208735
21,28.081487,-0.602624,-0.381172,0.175500,-0.307103,0.297777,0.099234,-0.237670,0.209266,0.171673,0.000012,-0.171671,-0.209273
