Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.216390,-0.756804,-0.393503,-0.346809,-0.446738,0.024272,0.087652,-0.127471,0.157303,0.247258,0.000013,-0.247256,-0.157312
1,27.690710,-0.261541,-0.319248,-0.261861,-0.258370,0.090107,0.075237,-0.113685,-0.018172,0.013917,0.000012,-0.013914,0.018165
2,28.085264,-0.625540,-0.547875,-0.171717,-0.214167,0.224760,0.122755,-0.095880,0.016807,0.038562,0.000012,-0.038559,-0.016815
3,29.181526,-0.537784,-0.367796,0.196063,-0.307212,0.045033,-0.162185,-0.077605,0.086418,0.040387,0.000012,-0.040385,-0.086426
4,29.950790,-0.580689,-0.248413,0.355296,-0.795777,-0.025081,0.146870,0.149606,0.160965,0.060435,0.000013,-0.060432,-0.160973
5,28.864208,-0.657432,-0.550748,-0.104393,-0.210483,0.063807,-0.158498,-0.063086,0.311361,0.311960,0.000012,-0.311957,-0.311369
6,29.433494,-0.157384,-0.123483,-0.137152,-0.676017,-0.077446,0.136450,-0.131566,0.168370,0.159319,0.000012,-0.159316,-0.168378
7,28.229129,-0.574389,-0.490365,-0.200374,-0.496771,0.066091,0.226359,0.090962,0.081371,0.019882,0.000012,-0.019879,-0.081379
8,28.408876,-0.682637,-0.658707,-0.359690,-0.560208,-0.251402,-0.186800,0.033299,-0.093417,0.000245,0.000012,-0.000242,0.093409
9,28.146957,-0.687433,-0.392416,0.233864,-0.433935,0.291852,0.111395,-0.372691,-0.106402,0.023617,0.000012,-0.023614,0.106395
10,29.581129,-0.235490,-0.091690,0.180714,-0.398365,0.159033,0.079185,-0.304516,-0.153740,-0.191492,0.000013,0.191495,0.153732
11,29.980638,-0.157877,-0.350516,-0.823554,-0.109956,0.360577,0.375893,-0.384916,0.131164,0.250839,0.000013,-0.250836,-0.131172
12,28.746685,-0.619356,-0.432354,0.188213,-0.145841,0.229862,-0.055366,-0.016341,0.039643,-0.120088,0.000012,0.120091,-0.039651
13,28.801651,-0.782757,-0.476407,0.211644,-0.687889,0.055138,0.198383,0.176346,0.129159,-0.026406,0.000012,0.026409,-0.129168
14,29.040193,-0.647040,-0.527158,-0.080609,-0.461860,-0.005116,-0.144978,-0.152510,0.155360,0.062237,0.000012,-0.062234,-0.155369
15,29.278602,-1.017950,-0.898484,-0.560826,-0.699310,-0.124065,0.268597,0.353908,-0.106996,0.039567,0.000012,-0.039564,0.106987
16,30.204362,-0.864934,-0.632287,-0.033258,-0.670036,0.056803,-0.022883,-0.237740,0.006975,0.027871,0.000013,-0.027868,-0.006983
17,29.544290,-0.755176,-0.606977,-0.434696,-1.087632,-0.104964,0.204239,-0.318434,0.129285,0.004214,0.000013,-0.004211,-0.129293
18,29.529922,-0.324224,-0.156105,0.229457,-0.459036,0.185980,0.084704,-0.330550,0.104957,-0.028864,0.000013,0.028867,-0.104965
19,31.773603,0.035841,-0.176761,-0.785015,-0.673746,-0.080572,0.292715,-0.430130,0.060759,-0.130407,0.000014,0.130410,-0.060768
20,30.117961,-0.509152,-0.413353,0.052053,-0.213990,0.001414,-0.079058,0.153884,0.075717,0.362137,0.000012,-0.362133,-0.075725
21,29.771699,-0.283021,-0.158920,0.182509,-0.410281,0.105281,0.110113,0.029378,0.300772,0.159776,0.000012,-0.159773,-0.300780
22,30.019361,-0.534938,-0.307948,0.188835,-0.645150,-0.052477,0.010171,-0.028603,-0.133511,-0.136104,0.000013,0.136107,0.133502
23,30.773874,-0.528045,-0.522452,-0.512033,-0.508368,0.120690,0.285486,-0.105771,0.003327,-0.278082,0.000013,0.278085,-0.003335
24,29.896236,-0.103100,-0.221821,-0.254319,-0.126465,-0.022725,-0.184022,-0.174555,-0.021934,-0.064833,0.000012,0.064836,0.021926
25,30.007781,-0.001991,0.068156,0.058203,-0.492760,0.108855,0.263453,-0.267152,-0.147363,-0.139156,0.000013,0.139159,0.147355
26,31.160520,-0.456001,-0.341061,-0.257915,-0.830967,0.199238,0.280582,-0.642340,0.154834,-0.066841,0.000014,0.066843,-0.154842
27,31.623596,-0.380502,-0.100312,0.122983,-0.758655,0.313235,0.602583,-0.077461,0.091750,0.070924,0.000014,-0.070921,-0.091759
