Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.226409,-1.208115,-0.595862,-0.055233,-0.397985,0.387351,0.204646,-0.077679,-0.006395,0.127988,0.000013,-0.127985,0.006387
1,30.449512,-0.212230,-0.306816,-0.423688,-0.085301,0.079966,0.247694,0.080011,-0.351591,-0.254269,0.000013,0.254272,0.351583
2,30.624872,-0.670983,-0.690521,-0.484390,-0.383049,-0.074613,-0.053794,-0.045755,-0.018602,0.148687,0.000013,-0.148684,0.018593
3,30.224580,-0.139480,-0.150231,-0.077132,-0.302056,0.110349,0.149233,-0.086376,0.120409,-0.060962,0.000013,0.060965,-0.120417
4,30.003076,-0.551507,-0.250074,0.507146,-0.335378,0.103445,0.075258,0.308959,0.008519,0.069966,0.000012,-0.069963,-0.008527
5,31.475996,-0.255936,-0.035517,0.207552,-0.811609,0.112389,0.356457,-0.038920,0.264990,-0.051110,0.000013,0.051113,-0.264999
6,30.822200,-0.341033,-0.265913,0.079347,-0.187502,0.092829,-0.059755,-0.177222,-0.097643,-0.110538,0.000013,0.110541,0.097634
7,30.905986,-0.181667,-0.161242,-0.085634,-0.198878,0.202380,0.271107,-0.171891,-0.149663,0.147014,0.000013,-0.147011,0.149655
8,30.581083,-0.536434,-0.498805,-0.164171,-0.461746,-0.330611,-0.144219,0.181574,-0.200175,0.096063,0.000012,-0.096059,0.200166
9,30.918092,-0.813002,-0.514494,0.043834,-0.938634,-0.186333,0.033623,-0.129915,-0.281654,-0.031223,0.000013,0.031226,0.281646
10,30.690988,-1.035509,-0.660096,0.296092,-0.403791,0.251630,0.110948,0.136741,-0.153570,-0.098138,0.000013,0.098141,0.153560
11,30.848361,-0.744889,-0.561218,-0.128683,-0.347875,0.281456,0.010251,-0.486738,0.254771,0.226348,0.000013,-0.226345,-0.254779
12,31.485280,-0.562901,-0.577905,-0.438016,-0.492210,0.008202,0.153851,0.100523,0.227084,-0.038031,0.000013,0.038034,-0.227093
13,31.107818,-0.462538,-0.429490,-0.263223,-0.335476,0.205041,0.243814,-0.111126,0.001657,-0.002691,0.000013,0.002694,-0.001665
14,31.797504,-0.642509,-0.721703,-0.531371,0.040131,0.011101,-0.092067,0.009206,-0.150247,0.150002,0.000013,-0.149998,0.150238
15,31.828613,-0.099668,-0.202409,-0.413708,-0.460342,0.038225,0.129343,-0.325430,0.135353,0.112183,0.000014,-0.112179,-0.135361
16,31.547622,-0.701349,-0.625200,-0.246094,-0.251347,0.060566,-0.087699,-0.139051,-0.090165,0.210209,0.000013,-0.210206,0.090156
17,30.818284,-0.188591,-0.110928,0.104778,-0.489264,-0.034187,0.000962,-0.020224,0.052054,0.033443,0.000013,-0.033440,-0.052063
18,31.938640,-1.180034,-0.664315,0.422400,-0.843532,0.166208,0.019963,-0.220867,0.018275,0.079235,0.000014,-0.079232,-0.018284
19,32.310043,-1.484982,-0.800705,0.565627,-0.798401,0.184580,-0.004040,-0.125092,-0.096385,0.329244,0.000014,-0.329241,0.096376
20,29.510660,-1.335179,-0.899476,0.194185,-0.183631,0.351541,0.064036,-0.026383,-0.228914,0.196082,0.000013,-0.196079,0.228905
21,29.613147,-0.676698,-0.347064,0.384175,-0.605573,-0.034697,-0.103547,-0.060040,0.049925,0.253001,0.000012,-0.252998,-0.049933
22,31.214115,-0.657480,-0.353563,0.357834,-0.483071,0.217504,-0.074396,-0.374447,0.246823,0.108492,0.000013,-0.108489,-0.246832
23,31.037172,-0.958029,-0.531824,0.323918,-0.605455,0.320062,0.301438,0.000240,-0.049121,0.054096,0.000013,-0.054092,0.049112
24,31.534175,-1.230894,-0.702968,0.370402,-0.818767,0.362001,0.189090,-0.278213,0.110249,0.037707,0.000014,-0.037704,-0.110257
25,31.085054,-0.621593,-0.367641,0.112813,-0.599812,0.297491,0.342825,-0.160746,0.196283,0.139878,0.000013,-0.139875,-0.196291
26,31.011024,-0.507057,-0.539951,-0.542500,-0.616676,-0.135838,0.062188,-0.159416,-0.065792,0.116367,0.000013,-0.116364,0.065784
27,31.107666,-0.645299,-0.557958,-0.229606,-0.475583,0.005101,0.040627,-0.118345,-0.055810,0.067730,0.000013,-0.067728,0.055802
28,30.392086,-1.075452,-0.857225,-0.220484,-0.314251,0.237450,0.011665,-0.268366,-0.170236,-0.097171,0.000013,0.097174,0.170227
29,30.502044,-0.346348,-0.358286,-0.379077,-0.329103,0.228459,0.335167,-0.162131,-0.043268,-0.065834,0.000013,0.065837,0.043259
30,29.560285,-0.399289,-0.263045,0.058696,-0.613332,-0.201179,-0.253198,-0.330300,-0.019879,0.128946,0.000012,-0.128942,0.019871
31,29.460769,-0.288078,-0.488085,-0.690757,-0.126138,-0.011848,0.105511,-0.084264,-0.207770,0.054065,0.000012,-0.054062,0.207762
32,29.841533,-0.537245,-0.416835,-0.156614,-0.665363,-0.102586,-0.021140,-0.289185,-0.154850,0.166064,0.000013,-0.166061,0.154842
33,30.030693,-0.449233,-0.348385,-0.163891,-0.574813,0.033213,0.280243,0.000851,-0.010153,0.154716,0.000013,-0.154713,0.010145
34,31.656562,-0.389454,-0.322467,-0.061742,-0.596604,-0.262719,-0.106527,0.118783,-0.074465,0.006835,0.000013,-0.006832,0.074456
35,31.188745,0.023997,-0.069366,-0.162510,-0.251183,-0.021732,0.086720,0.023928,-0.077191,-0.081531,0.000013,0.081534,0.077183
36,32.180595,-0.633573,-0.554588,-0.270353,-0.020634,0.400161,0.115495,-0.324370,-0.068578,-0.021898,0.000014,0.021902,0.068569
37,30.693487,-0.596588,-0.511915,-0.298271,-0.645510,-0.009136,0.148413,-0.140107,0.055186,0.277119,0.000013,-0.277115,-0.055194
38,30.942966,-0.556060,-0.496170,-0.268532,0.042252,0.287342,0.033279,-0.358757,-0.382828,-0.007873,0.000013,0.007876,0.382819
39,30.510293,-0.604176,-0.319897,0.421833,-0.281796,0.120545,0.014320,0.057477,-0.207867,0.003454,0.000013,-0.003451,0.207859
40,30.726119,-0.984008,-0.700017,0.169064,-0.242161,0.068699,-0.212872,0.061920,0.093242,0.163094,0.000013,-0.163091,-0.093251
41,31.079751,-0.923206,-0.516753,0.474175,-0.548603,-0.040106,-0.345010,-0.239343,-0.009100,0.147733,0.000013,-0.147729,0.009092
42,31.987298,-1.119338,-0.482366,0.795818,-0.650351,0.315588,-0.080550,-0.397021,0.038221,0.148415,0.000014,-0.148412,-0.038229
43,31.054294,-0.948216,-0.830145,-0.496225,-0.815013,0.002575,0.228849,-0.039321,0.243107,0.040004,0.000013,-0.040001,-0.243115
44,30.040338,-0.974859,-0.692169,0.060899,-0.545011,0.204400,0.072184,-0.082525,0.402997,0.121047,0.000013,-0.121044,-0.403005
45,29.596937,-0.302477,-0.141953,0.106989,-0.813128,-0.255680,-0.053462,-0.109471,0.160826,0.110360,0.000012,-0.110357,-0.160834
46,30.773347,-0.687460,-0.319757,0.459460,-0.762065,0.027551,0.017318,-0.029325,0.258751,0.091313,0.000013,-0.091311,-0.258759
47,29.797891,-0.382986,-0.165270,0.344692,-0.424870,0.140126,0.116684,0.124282,0.112391,-0.050272,0.000012,0.050275,-0.112400
48,29.439456,-0.903084,-0.584945,0.152594,-0.826375,-0.107894,-0.152362,-0.201193,0.075038,0.138620,0.000012,-0.138617,-0.075046
49,29.952806,-0.671916,-0.642257,-0.409724,-0.703166,-0.326322,-0.205941,-0.024749,0.051531,-0.090876,0.000013,0.090879,-0.051539
