Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,30.943880,-1.208917,-0.541982,0.264500,-0.349862,0.321393,0.183154,-0.078902,0.257084,0.103843,0.000014,-0.103840,-0.257093
1,29.041027,-0.550634,-0.536922,-0.305467,-0.389729,-0.006623,0.056588,0.064357,0.095373,0.047053,0.000012,-0.047050,-0.095381
2,28.958301,-1.075345,-0.804448,0.020435,-0.274944,0.187896,-0.072044,-0.009703,0.006341,0.080194,0.000012,-0.080191,-0.006349
3,30.173416,-0.992288,-0.617704,0.175137,-0.719919,0.149567,0.012719,-0.363639,0.137879,0.215182,0.000013,-0.215179,-0.137887
4,29.653514,-0.648747,-0.538404,-0.184068,-0.457946,0.088181,0.003346,-0.256826,-0.061270,0.031099,0.000013,-0.031096,0.061262
5,29.791465,-0.944424,-0.673046,0.058628,-0.419704,0.296676,0.112969,-0.115823,0.211706,0.094229,0.000013,-0.094227,-0.211714
6,29.725429,-0.662385,-0.527835,-0.126795,-0.400857,0.241673,0.271479,-0.022542,0.116704,0.040005,0.000013,-0.040002,-0.116712
7,30.186981,-0.269242,-0.257349,-0.165236,-0.462745,-0.029531,0.015611,-0.246367,-0.055361,-0.046397,0.000013,0.046400,0.055353
8,29.494178,-0.405708,-0.462638,-0.468566,-0.101194,0.210341,0.117527,-0.214499,0.077902,0.336489,0.000013,-0.336486,-0.077909
9,28.998508,-0.563985,-0.573415,-0.515926,-0.375121,0.226171,0.071537,-0.429453,0.215251,0.111608,0.000013,-0.111605,-0.215259
10,29.622261,-0.786090,-0.634979,-0.008057,-0.148258,0.043256,-0.154463,-0.011991,-0.193483,0.148694,0.000012,-0.148691,0.193474
11,30.395030,-0.302290,-0.271593,-0.028626,0.026931,-0.029325,-0.362941,-0.184101,0.156631,0.370627,0.000013,-0.370623,-0.156639
12,30.435968,-0.330534,-0.263175,0.025179,-0.369105,-0.064453,-0.247774,-0.303380,0.012177,-0.049729,0.000013,0.049732,-0.012185
13,29.913724,-0.864296,-0.809514,-0.444486,-0.276690,0.084648,-0.032847,-0.119863,0.022145,0.079797,0.000013,-0.079794,-0.022154
14,31.353656,-1.018256,-0.757250,-0.078633,-0.568430,0.069315,0.053613,-0.090444,-0.093034,0.162658,0.000013,-0.162654,0.093025
15,31.551929,-1.011842,-0.857782,-0.443166,-0.205129,0.415119,0.343507,-0.111142,-0.043135,0.005681,0.000014,-0.005678,0.043126
16,29.900018,-0.580376,-0.540004,-0.240687,-0.383284,-0.018173,-0.144073,-0.278696,-0.063103,-0.026649,0.000013,0.026652,0.063095
17,30.559059,-0.696099,-0.493155,0.141618,-0.433562,-0.063618,-0.212724,-0.004305,0.082352,0.186256,0.000013,-0.186253,-0.082360
18,30.512836,-1.105783,-0.601354,0.379479,-0.966154,0.011215,-0.108049,-0.380178,0.053122,0.148259,0.000013,-0.148257,-0.053130
19,30.316560,-0.992339,-0.401157,0.561310,-1.137567,0.037486,0.224670,0.062306,0.051566,0.119583,0.000013,-0.119580,-0.051575
20,29.303871,-0.796690,-0.539204,0.086718,-0.455680,0.121280,0.066266,0.108554,0.351561,0.341363,0.000012,-0.341360,-0.351569
21,30.970687,-0.867751,-0.437631,0.307746,-0.990882,-0.076368,0.015161,-0.130675,0.162965,0.305546,0.000013,-0.305543,-0.162973
22,29.984474,-0.619940,-0.474022,-0.074188,-0.446439,-0.028573,0.003785,-0.073953,-0.261938,-0.200462,0.000013,0.200466,0.261930
23,30.601667,-0.297835,-0.060867,0.357756,-0.546002,0.132448,0.098889,-0.321804,0.052665,0.141876,0.000013,-0.141873,-0.052673
24,30.955915,-0.470050,-0.294059,0.122383,-0.457574,0.261126,0.129746,-0.354759,0.122710,-0.051116,0.000013,0.051119,-0.122718
25,29.995765,-0.778330,-0.648916,-0.160732,-0.374793,0.104279,0.111329,0.120917,0.080153,0.255690,0.000013,-0.255687,-0.080162
26,30.008855,-0.867488,-0.663758,-0.074323,-0.603996,-0.006172,0.073730,0.051403,-0.049884,0.056884,0.000013,-0.056881,0.049876
27,30.638614,-0.745504,-0.502841,0.158986,-0.398797,-0.105937,-0.440072,-0.393976,-0.052260,0.088813,0.000013,-0.088810,0.052252
28,30.637884,-0.614743,-0.636619,-0.482827,-0.294704,0.119702,0.184767,0.109284,0.089732,0.016174,0.000013,-0.016170,-0.089741
29,30.398078,-0.791249,-0.680524,-0.231327,-0.503882,-0.092703,-0.064559,-0.017651,0.047351,0.096171,0.000013,-0.096168,-0.047359
30,29.230821,-0.865581,-0.755398,-0.195299,-0.330226,-0.083984,-0.041817,0.385754,0.043051,0.155102,0.000012,-0.155098,-0.043060
31,30.491395,-0.682596,-0.436463,0.188419,-0.330990,0.290398,0.095210,-0.248659,-0.035766,-0.000314,0.000013,0.000317,0.035758
32,30.768241,-1.059691,-0.696059,0.162566,-0.512634,0.223476,-0.075489,-0.361888,0.194760,0.183731,0.000013,-0.183728,-0.194768
33,30.426042,-0.417577,-0.080697,0.651830,-0.053822,0.431112,-0.058535,-0.432955,0.027529,-0.096628,0.000013,0.096630,-0.027537
34,30.161594,-0.433944,-0.467525,-0.537697,-0.674967,-0.110733,0.119221,-0.280322,-0.022300,0.165818,0.000013,-0.165815,0.022291
35,29.291757,-0.297720,-0.465421,-0.614705,-0.013334,0.126883,0.189519,0.013238,-0.192898,-0.032210,0.000012,0.032214,0.192890
36,30.626338,-1.043958,-0.617026,0.374335,-0.541280,0.195004,-0.049750,-0.181151,-0.144543,0.167994,0.000013,-0.167991,0.144534
37,30.037910,-1.270853,-0.938852,-0.153636,-1.010452,-0.181069,-0.055610,-0.059497,0.034901,0.223480,0.000013,-0.223477,-0.034909
38,30.423221,-0.492050,-0.435361,-0.268627,-0.340247,0.204973,0.534074,0.361795,0.103581,0.138919,0.000013,-0.138915,-0.103590
39,30.086990,-0.736250,-0.595983,-0.145135,-0.644302,-0.092685,-0.031061,-0.017907,-0.012889,0.018262,0.000013,-0.018259,0.012880
40,30.103904,-0.207711,-0.370175,-0.464648,-0.002565,0.046959,-0.151736,-0.201621,-0.049522,0.021430,0.000013,-0.021427,0.049513
41,31.776649,-1.134506,-0.764021,0.149868,-0.565328,0.387158,0.258828,-0.087133,0.256664,-0.111264,0.000014,0.111267,-0.256673
42,31.168695,-1.264698,-0.765219,0.481816,-0.333645,0.210603,-0.182423,-0.054662,-0.163480,-0.171606,0.000013,0.171609,0.163471
43,30.285316,-1.213115,-0.690112,0.498290,-0.664235,0.215247,0.132326,0.186799,0.178179,0.206356,0.000013,-0.206353,-0.178188
44,31.121864,-1.094723,-0.660592,0.424864,-0.330290,0.111502,-0.097612,0.031644,-0.060020,0.294480,0.000013,-0.294477,0.060011
45,30.963747,-1.041802,-0.523892,0.405220,-0.852780,0.304168,0.279657,-0.215256,-0.152171,-0.214462,0.000013,0.214465,0.152162
46,29.346313,-0.908862,-0.595092,0.154951,-0.570816,0.002880,-0.069320,-0.165695,-0.188310,0.055333,0.000012,-0.055330,0.188302
47,30.012468,-0.102235,-0.285682,-0.485678,-0.304441,-0.135048,-0.031729,-0.039042,0.097212,0.202317,0.000012,-0.202314,-0.097220
48,29.651762,-0.405788,-0.448841,-0.349285,-0.341717,-0.044115,-0.033124,-0.141070,-0.094390,0.114532,0.000012,-0.114529,0.094382
49,29.245372,-0.854057,-0.783746,-0.370266,-0.404772,-0.022563,0.017510,0.187535,0.070410,0.004608,0.000012,-0.004606,-0.070418
