Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,28.000749,-1.458045,-0.514383,-0.303436,-0.431218,0.398070,0.574080,0.301362,0.402019,0.184914,0.000013,-0.184911,-0.402027
1,15.408457,-0.802647,-0.506447,0.276981,-0.313216,0.212819,-0.021432,-0.120337,-0.037474,0.033224,0.000007,-0.033222,0.037470
2,15.932225,-0.734798,-0.372518,0.563031,-0.141588,0.139904,-0.173042,-0.015856,-0.071494,0.099511,0.000007,-0.099509,0.071490
3,15.303516,-0.920987,-0.727067,-0.040552,-0.356778,-0.069515,-0.315454,-0.005996,0.121598,-0.007407,0.000007,0.007409,-0.121602
4,15.472270,-0.858811,-0.626515,0.059798,-0.283525,0.209165,0.112081,0.103762,-0.012143,0.060081,0.000007,-0.060080,0.012139
5,15.915138,-0.697783,-0.505260,0.041644,-0.368379,0.152811,-0.038878,-0.188223,-0.097284,-0.211697,0.000007,0.211698,0.097279
6,15.947846,-1.000892,-0.747219,-0.028506,-0.516786,-0.032153,0.001781,0.047451,-0.197970,0.051904,0.000007,-0.051903,0.197966
7,15.687628,-0.856957,-0.664771,-0.159278,-0.857103,-0.400664,-0.413484,-0.324223,-0.020562,0.162922,0.000007,-0.162921,0.020558
8,15.962089,-0.693056,-0.375999,0.342318,-0.241873,0.230123,-0.119039,-0.394889,-0.010325,0.208284,0.000007,-0.208283,0.010320
9,16.054759,-0.588786,-0.446470,0.138610,0.221533,0.284730,0.074381,0.208599,-0.235308,-0.104722,0.000007,0.104723,0.235303
10,16.332138,-0.365688,-0.268830,0.101170,-0.144697,0.247733,0.240305,0.128498,0.134233,0.034775,0.000007,-0.034773,-0.134238
11,15.308338,-0.723687,-0.535568,0.104818,-0.002248,0.244838,0.019576,0.093940,0.055006,0.279969,0.000006,-0.279967,-0.055010
12,15.716012,-0.588584,-0.490373,0.077163,0.255525,0.118986,-0.081633,0.325393,-0.274529,-0.017365,0.000006,0.017367,0.274524
13,15.116853,-0.458782,-0.441749,-0.097769,-0.174639,-0.229151,-0.397295,0.022650,0.031137,0.221883,0.000006,-0.221881,-0.031141
14,16.002948,-0.872559,-0.514169,0.373673,-0.134956,0.413289,0.072249,-0.135522,0.029716,0.022017,0.000007,-0.022016,-0.029721
15,15.560621,-0.987808,-0.663676,0.282792,0.084674,0.399461,0.119767,0.362486,0.134794,0.113078,0.000007,-0.113076,-0.134798
16,15.350922,-0.531593,-0.320022,0.302785,-0.263884,0.076934,-0.156524,-0.151343,0.152981,0.102428,0.000006,-0.102426,-0.152985
17,15.560229,-1.032775,-0.723365,0.196882,-0.052282,0.150526,-0.166929,0.249832,0.234894,0.230179,0.000007,-0.230177,-0.234898
18,15.784191,-0.521792,-0.427609,0.029200,0.206756,-0.014335,-0.499102,0.092323,0.071214,-0.093363,0.000007,0.093364,-0.071218
19,15.025203,-0.048872,0.064347,0.339901,-0.256799,0.230536,0.133719,-0.130797,0.272891,0.023842,0.000006,-0.023841,-0.272895
20,15.876441,-1.448575,-1.047092,0.027567,0.046522,0.537749,0.272090,0.394870,0.115731,-0.052760,0.000007,0.052761,-0.115736
21,14.985054,-0.523147,-0.317522,0.306546,-0.230981,-0.167495,-0.261160,0.131582,0.055979,0.232396,0.000006,-0.232394,-0.055983
22,16.138027,-0.655191,-0.463643,0.118541,-0.393444,0.076915,0.037982,0.125515,0.168791,0.011768,0.000007,-0.011766,-0.168796
23,15.657363,-0.553953,-0.352225,0.212288,-0.061134,0.448545,0.245200,0.014522,0.155728,0.045876,0.000007,-0.045875,-0.155733
24,15.518966,-0.904599,-0.682316,0.009212,0.313922,0.549651,0.109369,0.055329,0.128223,0.149975,0.000007,-0.149973,-0.128227
25,15.377934,-0.474063,-0.237772,0.439165,-0.022546,0.289979,-0.061716,-0.079509,0.140275,-0.080300,0.000007,0.080301,-0.140280
26,15.211101,-0.648066,-0.520381,0.106296,0.213888,0.051138,-0.240546,0.224181,-0.085527,0.103764,0.000006,-0.103762,0.085523
27,15.597147,-0.462848,-0.168310,0.581502,-0.039673,0.171778,-0.075705,-0.008824,-0.048318,0.133895,0.000006,-0.133894,0.048314
28,14.957951,-0.308214,0.053669,0.883402,0.105348,0.022434,-0.294208,0.050440,-0.446818,-0.036394,0.000006,0.036396,0.446814
