Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,27.983200,-1.468861,-0.514341,-0.316595,-0.442903,0.409698,0.579892,0.309400,0.404994,0.187316,0.000013,-0.187313,-0.405002
1,15.654834,-0.375001,-0.356510,-0.052851,-0.028771,0.040161,-0.171917,0.152138,0.255725,0.053097,0.000007,-0.053095,-0.255729
2,13.118042,-0.812219,-0.591950,0.132485,-0.299004,-0.019667,-0.204757,0.083608,0.086699,0.095512,0.000006,-0.095511,-0.086703
3,14.229523,-0.906177,-0.756762,-0.082582,-0.037671,0.068823,-0.110711,0.215117,-0.084003,0.078469,0.000006,-0.078467,0.083999
4,15.186692,-0.922525,-0.653902,0.195781,0.192365,0.285431,-0.126003,0.200349,0.120787,0.079357,0.000006,-0.079356,-0.120791
5,14.347116,-1.067172,-0.774307,0.030446,-0.289713,0.219323,0.070208,0.019529,-0.069791,-0.185077,0.000006,0.185079,0.069787
6,14.346284,-1.007238,-0.624122,0.403143,-0.275494,0.180745,0.059984,0.329152,0.061932,0.268963,0.000006,-0.268961,-0.061936
7,15.866245,-0.540632,-0.267823,0.313501,-0.507062,0.222609,0.169076,-0.184479,0.269712,0.223909,0.000007,-0.223907,-0.269717
8,15.743430,-0.668413,-0.491982,0.117960,-0.280388,-0.072665,-0.268967,-0.091553,0.034685,0.040998,0.000007,-0.040997,-0.034689
9,15.598599,-0.839615,-0.539737,0.288425,-0.289216,0.112594,0.032725,0.190146,-0.035536,0.055507,0.000007,-0.055505,0.035532
10,14.619705,-0.594843,-0.356611,0.233538,-0.583471,0.051253,0.022237,-0.108903,0.020017,-0.026941,0.000006,0.026942,-0.020021
11,15.939274,-0.782869,-0.661667,-0.214325,-0.556022,-0.203257,-0.122639,0.295730,0.217548,-0.046399,0.000007,0.046400,-0.217553
12,15.440274,-1.009732,-0.605246,0.420306,-0.316035,0.143360,-0.026071,0.195634,-0.099190,-0.157249,0.000007,0.157250,0.099186
13,16.222213,-0.285043,-0.202433,0.159794,0.051105,0.122600,0.075088,0.359401,-0.113896,-0.221805,0.000007,0.221806,0.113891
14,15.150902,-0.616449,-0.558372,-0.130142,-0.035244,0.038182,-0.120526,0.356343,0.090843,-0.039567,0.000006,0.039568,-0.090848
15,15.551956,-0.795533,-0.646223,-0.052666,-0.256597,-0.052610,-0.151278,0.273989,0.084873,-0.056571,0.000007,0.056573,-0.084878
16,16.154773,-0.769881,-0.421853,0.486330,-0.064296,0.255580,-0.158456,-0.154520,-0.145627,-0.082115,0.000007,0.082117,0.145623
17,14.999072,-0.920887,-0.765375,-0.121601,-0.204681,-0.037531,-0.183037,0.218291,0.035518,-0.029332,0.000006,0.029333,-0.035522
18,14.659516,-0.784307,-0.439446,0.443846,-0.127254,0.259491,0.006842,0.045231,-0.177937,-0.142180,0.000006,0.142181,0.177933
19,15.214589,-0.476741,-0.444383,-0.141275,-0.163112,-0.021614,0.052684,0.451981,0.115452,-0.087624,0.000006,0.087625,-0.115456
20,14.737827,-0.092664,-0.121668,-0.055672,-0.214550,-0.136303,-0.044889,0.255633,0.082715,-0.075724,0.000006,0.075726,-0.082720
21,15.015261,-0.824728,-0.538975,0.212368,-0.141829,0.399101,0.223926,0.051804,0.004447,0.003395,0.000007,-0.003394,-0.004451
22,14.985653,-0.611348,-0.471684,-0.014371,-0.111000,0.224513,0.308709,0.423235,-0.043024,-0.112602,0.000006,0.112603,0.043019
23,15.784443,-0.726556,-0.671423,-0.286240,-0.271734,0.039047,0.140202,0.348437,0.118770,0.172695,0.000007,-0.172693,-0.118774
24,15.964390,-0.847680,-0.553613,0.261644,-0.305477,0.213083,0.134296,0.217822,0.070492,0.121146,0.000007,-0.121145,-0.070497
25,15.559450,-1.047889,-0.658552,0.261810,0.295554,0.756076,0.255125,-0.046135,0.171452,0.092956,0.000007,-0.092954,-0.171457
26,13.991491,-0.394102,-0.509304,-0.601968,-0.164657,-0.073373,0.195250,0.570711,-0.022819,-0.233490,0.000006,0.233491,0.022814
27,15.363291,-0.499927,-0.296733,0.309016,0.033693,0.358964,0.129078,0.069900,-0.069082,-0.104471,0.000007,0.104473,0.069077
28,15.944362,-0.281426,-0.068608,0.463323,-0.177085,0.111780,0.107302,0.271770,-0.059051,-0.089279,0.000006,0.089281,0.059046
29,14.249398,-0.959708,-0.711363,0.100461,-0.061192,0.245089,0.180384,0.379055,-0.091658,0.094338,0.000006,-0.094337,0.091653
30,14.714715,-0.100840,-0.224912,-0.316836,-0.108065,0.121096,0.282315,0.171922,0.078804,0.162437,0.000006,-0.162435,-0.078808
31,15.592705,-0.323536,-0.246113,0.034432,-0.224227,0.055148,0.111403,0.054828,-0.239675,-0.141345,0.000007,0.141347,0.239670
32,15.105854,-1.142264,-0.642406,0.568954,-0.386237,0.282519,-0.076452,-0.074378,0.090563,0.000263,0.000007,-0.000262,-0.090567
33,13.517048,-0.797458,-0.330902,0.732383,-0.449144,0.052708,-0.161652,0.036346,-0.061588,0.003788,0.000006,-0.003787,0.061584
34,15.111357,-0.547395,-0.396248,0.223259,0.499651,0.402779,0.024032,0.374132,0.087830,0.066405,0.000006,-0.066403,-0.087835
35,14.819662,-0.202500,-0.322217,-0.224938,0.322448,0.022411,-0.212555,0.263552,-0.070119,-0.080927,0.000006,0.080929,0.070114
36,14.940561,-0.646093,-0.374694,0.339321,-0.341792,0.233539,0.111811,0.040744,0.053065,-0.149210,0.000006,0.149211,-0.053069
37,15.957962,-0.262674,-0.127579,0.194761,-0.566229,-0.421187,-0.221866,0.204229,-0.153756,0.042446,0.000006,-0.042445,0.153751
38,15.322632,-0.340916,-0.267010,-0.046977,-0.523397,-0.116912,-0.075421,-0.263239,-0.133452,0.033368,0.000006,-0.033367,0.133448
39,12.885804,-0.726622,-0.544584,0.118008,-0.217783,-0.000889,-0.228974,0.005825,-0.050370,0.063663,0.000005,-0.063662,0.050366
40,15.113647,-1.002298,-0.811902,-0.117276,-0.153365,-0.045851,-0.305124,0.054877,0.150461,0.346274,0.000006,-0.346272,-0.150465
41,15.436581,-0.756624,-0.643257,-0.069343,-0.200543,-0.205585,-0.393479,0.170896,-0.040654,0.029912,0.000006,-0.029910,0.040649
42,16.352298,-0.742218,-0.618564,-0.077075,-0.028372,0.147819,-0.173031,-0.052399,0.146275,0.076313,0.000007,-0.076312,-0.146280
43,15.023939,-0.001620,-0.073699,-0.318751,-0.144445,0.416443,0.599727,-0.121810,0.152690,0.132837,0.000007,-0.132836,-0.152694
44,14.210022,-0.618122,-0.538931,-0.148919,-0.163771,0.188538,0.267579,0.277259,0.061782,0.250799,0.000006,-0.250797,-0.061786
