Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,27.396532,-2.181316,-0.108284,-0.792816,-0.325625,0.648938,0.809467,0.325274,0.439218,0.395414,0.000014,-0.395411,-0.439226
1,15.466660,-0.523433,-0.369426,0.196687,-0.021168,0.144400,-0.149798,-0.026307,0.108757,0.196878,0.000006,-0.196877,-0.108761
2,15.966183,-0.619507,-0.395872,0.265549,-0.150977,0.149978,-0.125333,-0.217743,-0.192090,-0.082652,0.000007,0.082653,0.192086
3,14.921982,-0.409328,-0.334390,0.030183,-0.346063,-0.143987,-0.158976,0.139845,0.115214,0.053706,0.000006,-0.053705,-0.115218
4,14.917340,-0.997922,-0.695184,0.192233,-0.230658,0.156250,-0.005428,0.329150,0.160161,-0.004049,0.000006,0.004051,-0.160165
5,15.876882,-0.926441,-0.711802,-0.011364,-0.389191,-0.041813,-0.067005,0.398442,0.151279,-0.000681,0.000007,0.000682,-0.151283
6,16.065162,-0.833806,-0.586871,0.123253,-0.487053,-0.000323,-0.075803,0.022358,-0.046797,-0.127719,0.000007,0.127720,0.046793
7,14.818193,-1.011562,-0.725206,0.194652,-0.210439,-0.175524,-0.304623,0.375647,-0.320531,-0.040104,0.000006,0.040106,0.320526
8,16.373119,-0.814471,-0.631153,0.046168,-0.016993,0.202331,-0.119330,0.300055,0.325068,0.038434,0.000007,-0.038432,-0.325073
9,15.048599,-0.692768,-0.434157,0.358305,0.187348,0.250779,-0.089699,0.429506,0.384339,0.091962,0.000006,-0.091961,-0.384343
10,14.589953,-0.263505,-0.339996,-0.259774,0.215395,0.348924,0.252488,0.098183,0.002323,0.030267,0.000006,-0.030265,-0.002327
11,15.566896,-0.488241,-0.297340,0.319912,-0.035979,0.199121,-0.076568,0.149357,0.315783,0.060007,0.000007,-0.060006,-0.315788
12,15.818458,-0.447386,-0.229255,0.387109,-0.293455,-0.004240,-0.277449,-0.068979,0.154466,-0.132668,0.000007,0.132669,-0.154471
13,15.294028,-0.604055,-0.339331,0.433724,-0.005692,0.079659,-0.330426,-0.112980,-0.085578,-0.030531,0.000006,0.030532,0.085573
14,14.249402,-0.644974,-0.224045,0.690149,-0.039094,0.502216,0.158020,-0.133459,-0.087076,0.149603,0.000006,-0.149602,0.087073
15,12.864167,-0.830544,-0.674319,-0.110694,-0.225999,0.184869,0.116585,0.099762,-0.007082,0.099237,0.000006,-0.099236,0.007078
16,15.139672,-0.754061,-0.535902,0.145170,-0.236945,0.025868,-0.219161,-0.047546,0.135660,0.292771,0.000006,-0.292769,-0.135664
17,13.695068,-0.640355,-0.598681,-0.214745,-0.287434,-0.067717,-0.092960,0.245839,0.173526,0.066290,0.000006,-0.066289,-0.173530
18,15.319539,-0.604382,-0.421962,0.209654,-0.218184,-0.122036,-0.314004,-0.001349,-0.113923,0.045689,0.000006,-0.045688,0.113919
19,14.705167,-0.663671,-0.408495,0.411171,0.137605,0.175037,-0.080201,0.341975,-0.156336,-0.047786,0.000006,0.047788,0.156332
20,15.248631,-0.569176,-0.364537,0.267456,-0.176354,0.039504,-0.289947,-0.138546,0.080057,0.068905,0.000006,-0.068904,-0.080061
21,15.741210,-0.472524,-0.384870,0.036723,-0.177380,0.070283,0.004746,0.245220,0.350643,0.207688,0.000007,-0.207687,-0.350647
22,12.976142,-0.691566,-0.465014,0.275042,-0.112451,0.120894,-0.112000,0.177977,0.078347,0.071839,0.000005,-0.071838,-0.078351
23,13.347512,-0.859113,-0.560983,0.373579,0.060264,0.052640,-0.245254,0.321778,0.054047,0.215380,0.000005,-0.215379,-0.054051
24,15.587632,-1.017445,-0.749342,0.105352,-0.013482,0.166482,-0.226101,0.054942,0.004797,-0.027161,0.000007,0.027162,-0.004802
25,16.240827,-0.795042,-0.551297,0.233597,-0.170844,0.074362,-0.175037,0.067447,0.033467,0.142782,0.000007,-0.142780,-0.033472
26,15.238677,-1.162264,-0.880217,0.001075,-0.467497,-0.045434,-0.189102,0.254481,0.110853,0.088816,0.000006,-0.088815,-0.110858
27,15.055435,-1.012756,-0.737699,0.134410,-0.211242,0.047499,-0.265400,0.022984,-0.103430,-0.053500,0.000006,0.053502,0.103426
28,14.117451,-0.900078,-0.588057,0.256404,0.205536,0.411776,-0.142312,-0.175194,0.023633,-0.058623,0.000006,0.058624,-0.023637
29,15.437741,-0.467447,-0.465164,-0.090542,0.343601,-0.100834,-0.433951,0.334548,0.033156,0.221336,0.000006,-0.221334,-0.033160
30,15.648356,-0.818616,-0.512522,0.342008,-0.264349,0.126367,-0.014787,0.166537,0.077787,0.204959,0.000007,-0.204957,-0.077792
31,15.264652,-0.650056,-0.595549,-0.338787,-0.271374,0.295569,0.266931,-0.047631,0.158039,0.136718,0.000007,-0.136716,-0.158043
32,15.934973,-0.896224,-0.790584,-0.249506,-0.342795,-0.069115,-0.215395,0.092303,0.097781,0.067817,0.000007,-0.067815,-0.097786
33,15.510560,-0.899722,-0.596376,0.284882,0.175860,0.257490,-0.298622,0.068710,0.111795,-0.065605,0.000007,0.065606,-0.111799
34,15.119205,-0.790734,-0.542611,0.184192,-0.233063,0.222824,0.066634,0.161247,0.195041,-0.133001,0.000007,0.133002,-0.195045
35,14.972436,-0.886510,-0.718378,-0.086683,0.118986,0.338391,0.087515,0.303526,0.174207,-0.000881,0.000006,0.000883,-0.174211
