Block,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
0,27.997758,-1.453116,-0.504928,-0.311357,-0.448515,0.392935,0.558156,0.277571,0.384956,0.182608,0.000013,-0.182605,-0.384964
1,15.139179,-0.504285,-0.377813,0.142755,-0.035433,0.204429,0.091912,0.336763,0.160762,0.050818,0.000006,-0.050816,-0.160767
2,15.247072,-0.503700,-0.423647,0.075430,0.303841,0.247247,0.067124,0.206187,-0.289045,0.109676,0.000006,-0.109674,0.289040
3,16.717916,-0.611000,-0.508699,-0.038121,-0.374195,-0.171072,-0.196946,-0.032911,-0.143044,0.120346,0.000007,-0.120344,0.143039
4,15.358304,-0.959228,-0.584960,0.395609,-0.247067,0.234854,-0.111277,-0.033030,-0.033868,-0.229767,0.000007,0.229768,0.033863
5,16.424097,-0.727175,-0.523239,0.152321,0.146624,0.387156,0.003371,-0.033797,0.045956,0.001065,0.000007,-0.001064,-0.045961
6,15.745076,-1.156868,-0.969136,-0.243190,-0.007137,0.262205,0.152271,0.345089,0.018261,0.158395,0.000007,-0.158393,-0.018266
7,14.900387,-0.632260,-0.475317,0.126425,-0.167181,-0.028425,-0.116692,0.236330,-0.050913,-0.002744,0.000006,0.002746,0.050908
8,15.249909,-0.214126,-0.238030,-0.094206,-0.128183,0.106196,0.044569,0.089741,0.033538,-0.146760,0.000006,0.146762,-0.033542
9,13.413287,-0.567106,-0.465320,-0.003310,-0.105396,0.223277,0.104158,0.083020,0.071398,0.120379,0.000006,-0.120378,-0.071402
10,15.838686,-0.958209,-0.585524,0.391438,-0.256926,0.202535,0.064464,0.298906,0.120176,-0.127761,0.000007,0.127762,-0.120180
11,15.485561,-0.378349,-0.387275,-0.121144,0.077195,0.126073,-0.006383,0.018088,-0.241916,0.068736,0.000006,-0.068734,0.241912
12,15.023833,-0.420557,-0.374597,-0.110716,-0.212139,0.076059,0.242867,0.331532,-0.057476,-0.096943,0.000006,0.096945,0.057472
13,15.133669,-0.571631,-0.410107,0.163106,-0.123934,0.140766,0.041797,0.218194,0.034427,0.134536,0.000006,-0.134534,-0.034432
14,15.812317,-0.331196,-0.307786,-0.057671,-0.143611,0.087242,-0.083310,-0.076575,0.303688,0.216238,0.000007,-0.216236,-0.303692
15,15.259670,-0.281588,-0.272662,-0.010185,-0.114908,-0.091804,-0.324515,-0.034775,0.101889,-0.003959,0.000006,0.003961,-0.101894
16,15.552504,-0.375691,-0.175177,0.394179,-0.208070,0.066272,-0.021523,0.118807,-0.104344,-0.029569,0.000006,0.029571,0.104340
17,15.810416,-0.794551,-0.593575,0.116317,-0.311728,-0.048312,-0.204847,0.260516,0.084475,0.011946,0.000007,-0.011944,-0.084480
18,15.264178,-0.774566,-0.555310,0.207549,-0.132781,-0.068092,-0.153208,0.445815,0.092145,0.278120,0.000006,-0.278118,-0.092149
19,15.038535,-0.772374,-0.506496,0.244189,-0.246168,0.163516,-0.050203,-0.017980,-0.072964,0.096989,0.000006,-0.096987,0.072960
20,15.445801,-0.666064,-0.291024,0.699165,0.057840,0.266256,0.064518,0.381521,-0.081828,0.164248,0.000006,-0.164247,0.081824
21,14.219637,-1.058654,-0.763799,0.073866,-0.035110,0.474235,0.269828,0.225769,0.147989,0.122271,0.000006,-0.122269,-0.147994
22,13.949816,-0.339443,-0.318314,-0.028035,-0.054497,0.144042,0.089003,0.176876,0.069201,0.056489,0.000006,-0.056488,-0.069205
23,14.473077,-0.643441,-0.247907,0.691027,-0.219675,0.135610,0.020403,0.284291,-0.012714,-0.063857,0.000006,0.063858,0.012710
24,15.794177,-0.392295,-0.272166,0.252538,0.029882,0.094658,0.050819,0.361306,-0.222303,0.012879,0.000006,-0.012877,0.222298
25,15.503323,-0.638704,-0.421219,0.368144,0.062429,0.048195,-0.202732,0.225638,-0.185712,0.250978,0.000006,-0.250977,0.185708
26,14.000632,-0.725847,-0.381774,0.382238,-0.485695,0.191322,0.212458,0.088028,-0.078569,-0.031831,0.000006,0.031832,0.078565
27,15.702580,-0.892564,-0.766256,-0.238563,0.272757,0.499256,0.196538,0.081772,0.052272,-0.114688,0.000007,0.114689,-0.052277
28,15.572217,-0.853065,-0.424775,0.511760,-0.611633,0.221810,0.122464,-0.019588,0.098181,-0.118470,0.000007,0.118472,-0.098185
29,13.957159,-0.991922,-0.795902,-0.114955,-0.465684,-0.020341,-0.108787,0.243154,0.129720,-0.048305,0.000006,0.048307,-0.129724
30,14.960139,-0.783194,-0.759137,-0.383685,-0.152401,0.041193,-0.029947,0.301709,0.174955,0.094127,0.000006,-0.094125,-0.174959
31,14.700481,-0.738659,-0.595185,0.033631,-0.114120,0.068577,0.133034,0.587253,0.082557,0.227173,0.000006,-0.227172,-0.082561
32,14.773747,-0.858983,-0.599268,0.135456,-0.308163,0.195769,0.110138,0.089445,0.002132,0.079859,0.000006,-0.079857,-0.002136
33,14.497864,-1.001587,-0.733654,0.140610,-0.126130,-0.040747,-0.301046,0.244038,0.068355,0.177534,0.000006,-0.177532,-0.068360
34,16.062288,-0.883888,-0.470646,0.612362,-0.115647,0.114156,-0.196001,0.263396,-0.168240,-0.137252,0.000007,0.137253,0.168235
35,15.238183,-0.766967,-0.328497,0.712812,-0.344282,-0.021314,-0.238151,0.143257,-0.126676,-0.090117,0.000006,0.090119,0.126671
36,15.702423,-0.659333,-0.340078,0.449389,-0.253859,0.153402,-0.039102,0.050763,0.237083,0.338830,0.000007,-0.338828,-0.237087
37,15.327385,-0.739922,-0.221111,0.890543,-0.371416,-0.055126,-0.395780,0.068867,0.266654,0.253374,0.000006,-0.253373,-0.266658
38,15.246910,-0.741166,-0.335280,0.618134,-0.478984,-0.067551,-0.275844,0.000848,0.016610,0.032061,0.000006,-0.032059,-0.016614
39,15.309023,-0.667206,-0.551111,-0.076747,-0.297971,0.100154,0.125201,0.194740,0.151366,0.224658,0.000006,-0.224656,-0.151370
40,15.017909,-1.043311,-0.596391,0.400300,-0.088988,0.241560,-0.146541,-0.133592,0.066778,0.501626,0.000006,-0.501624,-0.066782
41,15.396729,-0.856815,-0.595713,0.196128,-0.126943,0.314231,0.020241,0.039927,0.043324,-0.081835,0.000007,0.081836,-0.043329
42,15.233334,-1.150565,-0.960412,-0.230515,-0.466434,-0.119573,-0.115386,0.264723,0.036130,0.119909,0.000006,-0.119907,-0.036135
43,15.083312,-0.607797,-0.326733,0.381924,-0.200151,0.392513,0.139270,-0.030394,0.362236,0.257812,0.000007,-0.257811,-0.362240
44,14.440396,-0.473386,-0.129974,0.632991,-0.220106,-0.121109,-0.493244,-0.097151,0.256455,0.221085,0.000006,-0.221084,-0.256459
45,14.686823,-0.503650,-0.319759,0.341019,0.058302,0.010157,-0.306628,0.131314,-0.170409,-0.078439,0.000006,0.078441,0.170405
46,14.417829,-0.700349,-0.593151,-0.024678,0.021623,0.056022,-0.108635,0.287932,-0.177291,-0.078208,0.000006,0.078209,0.177287
47,16.017724,-0.913223,-0.555236,0.417440,-0.074493,0.224485,-0.157829,-0.076311,-0.085977,0.048961,0.000007,-0.048959,0.085973
48,15.089387,-0.642737,-0.474860,0.086083,-0.009582,0.350396,-0.033097,-0.190283,0.147779,-0.100535,0.000007,0.100536,-0.147783
49,14.977439,-0.528676,-0.479310,-0.145714,-0.357044,-0.050017,0.019913,0.183259,0.090435,0.158814,0.000006,-0.158813,-0.090439
